#Energy,TDOS-UP,TDOS-DOWN
-5.79227,393.9,-389.3
-5.76927,0.8844,-0.2615
-5.74527,1.087,-0.3157
-5.72227,1.284,-0.4122
-5.69927,1.384,-0.5127
-5.67527,1.357,-0.5611
-5.65227,1.307,-0.5419
-5.62927,1.356,-0.515
-5.60527,1.459,-0.5405
-5.58227,1.473,-0.6093
-5.55927,1.376,-0.6788
-5.53527,1.285,-0.7428
-5.51227,1.255,-0.8368
-5.48927,1.217,-0.9698
-5.46527,1.147,-1.078
-5.44227,1.088,-1.088
-5.41927,1.032,-1.031
-5.39527,0.9227,-1.02
-5.37227,0.7533,-1.103
-5.34927,0.6041,-1.209
-5.32527,0.5604,-1.249
-5.30227,0.6058,-1.193
-5.27927,0.6368,-1.074
-5.25527,0.5788,-0.9842
-5.23227,0.4715,-0.9966
-5.20927,0.4127,-1.065
-5.18527,0.4222,-1.075
-5.16227,0.4391,-0.9845
-5.13927,0.429,-0.8528
-5.11527,0.4032,-0.7541
-5.09227,0.3858,-0.7199
-5.06927,0.4031,-0.7194
-5.04527,0.4504,-0.6831
-5.02227,0.5036,-0.5924
-4.99927,0.566,-0.5028
-4.97527,0.6267,-0.4568
-4.95227,0.6341,-0.4409
-4.92927,0.5857,-0.4266
-4.90527,0.5612,-0.4024
-4.88227,0.6134,-0.3797
-4.85927,0.6968,-0.3761
-4.83527,0.7384,-0.3917
-4.81227,0.7214,-0.4096
-4.78927,0.6685,-0.418
-4.76527,0.6148,-0.4235
-4.74227,0.6164,-0.4289
-4.71927,0.7029,-0.4288
-4.69527,0.8202,-0.446
-4.67227,0.8842,-0.4941
-4.64927,0.8734,-0.5189
-4.62527,0.8186,-0.4812
-4.60227,0.7539,-0.4338
-4.57927,0.7213,-0.4378
-4.55527,0.7601,-0.495
-4.53227,0.8635,-0.5767
-4.50927,0.9724,-0.6473
-4.48527,1.014,-0.6698
-4.46227,0.9635,-0.6308
-4.43927,0.8769,-0.5577
-4.41527,0.8283,-0.4839
-4.39227,0.8467,-0.4268
-4.36927,0.9077,-0.4095
-4.34527,0.9728,-0.4556
-4.32227,1.044,-0.5498
-4.29927,1.132,-0.634
-4.27527,1.201,-0.6585
-4.25227,1.243,-0.6358
-4.22927,1.351,-0.6208
-4.20527,1.588,-0.6381
-4.18227,1.863,-0.6626
-4.15927,2.023,-0.6627
-4.13527,2.002,-0.6269
-4.11227,1.885,-0.5682
-4.08927,1.833,-0.5279
-4.06527,1.918,-0.5469
-4.04227,2.061,-0.6162
-4.01927,2.12,-0.6746
-3.99527,2.031,-0.6702
-3.97227,1.889,-0.6201
-3.94927,1.841,-0.5795
-3.92527,1.911,-0.5644
-3.90227,1.993,-0.5541
-3.87927,2.033,-0.5576
-3.85527,2.092,-0.6182
-3.83227,2.213,-0.738
-3.80927,2.335,-0.844
-3.78527,2.371,-0.8574
-3.76227,2.296,-0.7803
-3.73927,2.139,-0.6779
-3.71527,1.945,-0.5877
-3.69227,1.787,-0.5182
-3.66927,1.742,-0.5084
-3.64527,1.793,-0.5845
-3.62227,1.826,-0.6992
-3.59927,1.779,-0.7879
-3.57527,1.672,-0.8269
-3.55227,1.518,-0.8235
-3.52927,1.327,-0.8048
-3.50527,1.165,-0.8047
-3.48227,1.112,-0.8341
-3.45927,1.183,-0.8788
-3.43527,1.346,-0.9451
-3.41227,1.587,-1.078
-3.38927,1.926,-1.304
-3.36527,2.367,-1.593
-3.34227,2.87,-1.866
-3.31927,3.334,-2.053
-3.29527,3.647,-2.16
-3.27227,3.749,-2.259
-3.24927,3.617,-2.397
-3.22527,3.278,-2.589
-3.20227,2.874,-2.839
-3.17927,2.55,-3.099
-3.15527,2.315,-3.3
-3.13227,2.101,-3.409
-3.10927,1.901,-3.419
-3.08527,1.805,-3.288
-3.06227,1.94,-2.972
-3.03927,2.393,-2.564
-3.01527,3.179,-2.233
-2.99227,4.274,-1.982
-2.96927,5.542,-1.695
-2.94527,6.617,-1.409
-2.92227,7.076,-1.256
-2.89927,6.858,-1.212
-2.87527,6.302,-1.143
-2.85227,5.681,-0.9942
-2.82927,5.057,-0.8302
-2.80527,4.515,-0.7021
-2.78227,4.148,-0.5812
-2.75927,3.967,-0.4587
-2.73527,3.99,-0.3788
-2.71227,4.184,-0.3465
-2.68927,4.367,-0.3236
-2.66527,4.371,-0.3063
-2.64227,4.239,-0.327
-2.61927,4.097,-0.4
-2.59527,3.97,-0.5155
-2.57227,3.819,-0.6639
-2.54927,3.634,-0.8479
-2.52527,3.438,-1.093
-2.50227,3.28,-1.431
-2.47927,3.204,-1.843
-2.45527,3.227,-2.245
-2.43227,3.309,-2.555
-2.40927,3.362,-2.758
-2.38527,3.395,-2.862
-2.36227,3.548,-2.862
-2.33927,3.871,-2.794
-2.31527,4.163,-2.755
-2.29227,4.179,-2.796
-2.26927,3.949,-2.83
-2.24527,3.685,-2.719
-2.22227,3.455,-2.429
-2.19927,3.162,-2.068
-2.17527,2.792,-1.8
-2.15227,2.431,-1.705
-2.12927,2.115,-1.706
-2.10527,1.844,-1.659
-2.08227,1.635,-1.541
-2.05927,1.474,-1.457
-2.03527,1.319,-1.488
-2.01227,1.164,-1.602
-1.98927,1.047,-1.727
-1.96527,0.9866,-1.828
-1.94227,1.015,-1.9
-1.91927,1.232,-2.007
-1.89527,1.735,-2.231
-1.87227,2.474,-2.561
-1.84927,3.221,-2.964
-1.82527,3.748,-3.556
-1.80227,4.05,-4.463
-1.77927,4.307,-5.533
-1.75527,4.544,-6.36
-1.73227,4.596,-6.655
-1.70927,4.461,-6.394
-1.68527,4.313,-5.714
-1.66227,4.218,-4.846
-1.63927,4.109,-4.0
-1.61527,3.902,-3.254
-1.59227,3.563,-2.668
-1.56927,3.164,-2.339
-1.54527,2.822,-2.316
-1.52227,2.611,-2.559
-1.49927,2.518,-2.989
-1.47527,2.459,-3.494
-1.45227,2.433,-3.993
-1.42927,2.594,-4.465
-1.40527,3.054,-4.88
-1.38227,3.67,-5.157
-1.35927,4.151,-5.145
-1.33527,4.332,-4.738
-1.31227,4.307,-4.138
-1.28927,4.304,-3.731
-1.26527,4.434,-3.656
-1.24227,4.6,-3.777
-1.21927,4.648,-4.024
-1.19527,4.535,-4.428
-1.17227,4.335,-4.901
-1.14927,4.14,-5.259
-1.12527,3.99,-5.416
-1.10227,3.93,-5.351
-1.07927,3.998,-5.046
-1.05527,4.084,-4.574
-1.03227,4.024,-4.112
-1.00927,3.819,-3.878
-0.98527,3.64,-4.171
-0.96227,3.662,-5.229
-0.93927,3.959,-6.787
-0.91527,4.508,-8.04
-0.89227,5.223,-8.317
-0.86927,5.969,-7.582
-0.84527,6.598,-6.252
-0.82227,7.037,-4.856
-0.79927,7.323,-3.799
-0.77527,7.505,-3.178
-0.75227,7.506,-2.879
-0.72927,7.147,-2.824
-0.70527,6.387,-2.941
-0.68227,5.516,-3.065
-0.65927,4.92,-3.055
-0.63527,4.703,-2.949
-0.61227,4.663,-2.9
-0.58927,4.535,-2.936
-0.56527,4.234,-2.895
-0.54227,3.89,-2.692
-0.51927,3.685,-2.478
-0.49527,3.721,-2.374
-0.47227,3.961,-2.313
-0.44927,4.221,-2.213
-0.42527,4.316,-2.127
-0.40227,4.178,-2.154
-0.37927,3.822,-2.299
-0.35527,3.327,-2.457
-0.33227,2.832,-2.437
-0.30927,2.456,-2.09
-0.28527,2.214,-1.519
-0.26227,2.059,-1.014
-0.23927,1.959,-0.7179
-0.21527,1.927,-0.5775
-0.19227,1.967,-0.5098
-0.16927,2.019,-0.4636
-0.14527,2.027,-0.396
-0.12227,2.036,-0.3067
-0.09927,2.082,-0.2439
-0.07527,2.094,-0.2329
-0.05227,2.004,-0.2488
-0.02927,1.842,-0.2561
-0.00527,1.69,-0.2352
0.01773,1.612,-0.1886
0.04073,1.599,-0.1453
0.06473,1.59,-0.1296
0.08773,1.55,-0.1307
0.11073,1.508,-0.1228
0.13473,1.484,-0.09992
0.15773,1.421,-0.07805
0.18073,1.276,-0.06659
0.20473,1.133,-0.05687
0.22773,1.118,-0.04063
0.25073,1.221,-0.02265
0.27473,1.301,-0.01026
0.29773,1.274,-0.00404
0.32073,1.2,-0.00135
0.34473,1.15,-0.00034
0.36773,1.092,-6e-05
0.39073,0.9686,-1e-05
0.41473,0.8161,-1e-05
0.43773,0.7437,-0.00018
0.46073,0.8087,-0.00163
0.48473,0.9681,-0.01048
0.50773,1.123,-0.04777
0.53073,1.187,-0.1561
0.55473,1.149,-0.3754
0.57773,1.057,-0.695
0.60073,0.9474,-1.055
0.62473,0.8572,-1.401
0.64773,0.8285,-1.712
0.67073,0.8455,-1.986
0.69473,0.8602,-2.221
0.71773,0.858,-2.405
0.74073,0.8492,-2.547
0.76473,0.8496,-2.676
0.78773,0.8557,-2.824
0.81073,0.8208,-3.007
0.83473,0.7289,-3.225
0.85773,0.6487,-3.506
0.88073,0.6414,-3.853
0.90473,0.6921,-4.179
0.92773,0.7763,-4.384
0.95073,0.8982,-4.451
0.97473,1.018,-4.423
0.99773,1.038,-4.359
1.02073,0.9165,-4.313
1.04473,0.7512,-4.295
1.06773,0.6802,-4.255
1.09073,0.7189,-4.144
1.11473,0.756,-3.951
1.13773,0.7199,-3.657
1.16073,0.6513,-3.274
1.18473,0.612,-2.917
1.20773,0.6206,-2.683
1.23073,0.6634,-2.521
1.25473,0.721,-2.339
1.27773,0.772,-2.165
1.30073,0.782,-2.117
1.32473,0.7332,-2.206
1.34773,0.6552,-2.28
1.37073,0.5882,-2.244
1.39473,0.5507,-2.181
1.41773,0.5666,-2.227
1.44073,0.6573,-2.421
1.46473,0.7677,-2.67
1.48773,0.7846,-2.855
1.51073,0.6952,-3.015
1.53473,0.6177,-3.304
1.55773,0.6334,-3.705
1.58073,0.7022,-4.023
1.60473,0.7504,-4.194
1.62773,0.7465,-4.313
1.65073,0.7021,-4.441
1.67473,0.6431,-4.57
1.69773,0.5756,-4.716
1.72073,0.4966,-4.975
1.74473,0.4311,-5.432
1.76773,0.4286,-5.959
1.79073,0.5057,-6.133
1.81473,0.6116,-5.622
1.83773,0.6799,-4.652
1.86073,0.6719,-3.738
1.88473,0.5879,-3.09
1.90773,0.4967,-2.614
1.93073,0.4903,-2.233
1.95473,0.5639,-1.948
1.97773,0.6242,-1.754
2.00073,0.6245,-1.664
2.02473,0.6079,-1.702
2.04773,0.6073,-1.842
2.07073,0.5994,-1.993
2.09473,0.5715,-2.042
2.11773,0.5475,-1.969
2.14073,0.5323,-1.871
2.16473,0.5005,-1.835
2.18773,0.4609,-1.836
2.21073,0.4694,-1.811
2.23473,0.5337,-1.736
2.25773,0.5661,-1.599
2.28073,0.5043,-1.419
2.30473,0.4205,-1.311
2.32773,0.418,-1.36
2.35073,0.4859,-1.47
2.37473,0.5458,-1.502
2.39773,0.5751,-1.444
2.42073,0.5912,-1.342
2.44473,0.5743,-1.229
2.46773,0.49,-1.125
2.49073,0.3625,-1.026
2.51473,0.2695,-0.935
2.53773,0.27,-0.9045
2.56073,0.3722,-0.9707
2.58473,0.5345,-1.105
2.60773,0.6596,-1.212
2.63073,0.6599,-1.186
2.65473,0.5565,-1.047
2.67773,0.4416,-0.939
