#Energy,TDOS-UP,TDOS-DOWN
-6.24996,398.9,-390.4
-6.22696,1.5,-0.5333
-6.20296,1.55,-0.5917
-6.17996,1.531,-0.6084
-6.15696,1.447,-0.6104
-6.13296,1.354,-0.6419
-6.10996,1.331,-0.7097
-6.08696,1.368,-0.7819
-6.06296,1.358,-0.848
-6.03996,1.245,-0.9429
-6.01696,1.101,-1.084
-5.99296,1.007,-1.206
-5.96996,0.9493,-1.242
-5.94696,0.8765,-1.233
-5.92296,0.7777,-1.243
-5.89996,0.662,-1.25
-5.87696,0.5642,-1.213
-5.85296,0.5299,-1.166
-5.82996,0.546,-1.159
-5.80696,0.5502,-1.18
-5.78296,0.5021,-1.173
-5.75996,0.4216,-1.105
-5.73696,0.37,-1.019
-5.71296,0.3726,-0.9777
-5.68996,0.3885,-0.9463
-5.66696,0.3825,-0.8398
-5.64296,0.3664,-0.6742
-5.61996,0.3631,-0.563
-5.59696,0.3818,-0.5552
-5.57296,0.4125,-0.5913
-5.54996,0.4381,-0.5996
-5.52696,0.4615,-0.5461
-5.50296,0.4932,-0.4447
-5.47996,0.5222,-0.357
-5.45696,0.5305,-0.3281
-5.43296,0.5369,-0.338
-5.40996,0.5869,-0.3525
-5.38696,0.6706,-0.3655
-5.36296,0.7065,-0.3676
-5.33996,0.6588,-0.355
-5.31696,0.5895,-0.3608
-5.29296,0.549,-0.4032
-5.26996,0.5387,-0.4418
-5.24696,0.5772,-0.444
-5.22296,0.6748,-0.4333
-5.19996,0.7709,-0.4264
-5.17696,0.7877,-0.405
-5.15296,0.7281,-0.3799
-5.12996,0.6728,-0.3925
-5.10696,0.6775,-0.4458
-5.08296,0.7189,-0.5157
-5.05996,0.7599,-0.5974
-5.03696,0.8085,-0.6677
-5.01296,0.8724,-0.6649
-4.98996,0.8991,-0.5733
-4.96696,0.8453,-0.4672
-4.94296,0.7555,-0.4178
-4.91996,0.6915,-0.4147
-4.89696,0.6716,-0.4223
-4.87296,0.7032,-0.4477
-4.84996,0.7985,-0.5103
-4.82696,0.9481,-0.5915
-4.80296,1.092,-0.6447
-4.77996,1.139,-0.6425
-4.75696,1.056,-0.5989
-4.73296,0.9195,-0.5576
-4.70996,0.8698,-0.5597
-4.68696,0.9878,-0.6018
-4.66296,1.229,-0.6314
-4.63996,1.493,-0.6065
-4.61696,1.714,-0.5542
