#Energy,TDOS-UP,TDOS-DOWN
-1.97892,1.337,-1.613
-1.95592,1.185,-1.704
-1.93192,1.061,-1.807
-1.90892,0.9895,-1.925
-1.88592,1.005,-2.045
-1.86192,1.206,-2.234
-1.83892,1.695,-2.577
-1.81592,2.435,-3.089
-1.79192,3.205,-3.783
-1.76892,3.766,-4.698
-1.74592,4.096,-5.71
-1.72192,4.363,-6.467
-1.69892,4.594,-6.662
-1.67592,4.646,-6.273
-1.65192,4.518,-5.502
-1.62892,4.361,-4.613
-1.60592,4.238,-3.819
-1.58192,4.092,-3.203
-1.55892,3.856,-2.763
-1.53592,3.519,-2.504
-1.51192,3.141,-2.469
-1.48892,2.805,-2.695
-1.46592,2.578,-3.135
-1.44192,2.472,-3.669
-1.41892,2.415,-4.205
-1.39592,2.403,-4.676
-1.37192,2.595,-5.023
-1.34892,3.096,-5.186
-1.32592,3.74,-5.049
-1.30192,4.233,-4.556
-1.27892,4.436,-3.951
-1.25592,4.455,-3.596
-1.23192,4.492,-3.568
-1.20892,4.625,-3.718
-1.18592,4.757,-3.988
-1.16192,4.747,-4.415
-1.13892,4.574,-4.924
-1.11592,4.346,-5.323
-1.09192,4.167,-5.468
-1.06892,4.068,-5.316
-1.04592,4.077,-4.915
-1.02192,4.17,-4.41
-0.99892,4.195,-3.98
-0.97592,4.055,-3.771
-0.95192,3.842,-3.999
-0.92892,3.737,-4.904
-0.90592,3.881,-6.354
-0.88192,4.32,-7.671
-0.85892,4.989,-8.17
-0.83592,5.741,-7.692
-0.81192,6.413,-6.538
-0.78892,6.894,-5.177
-0.76592,7.168,-4.048
-0.74192,7.277,-3.337
-0.71892,7.237,-2.972
-0.69592,6.982,-2.862
-0.67192,6.44,-2.944
-0.64892,5.703,-3.088
-0.62592,5.056,-3.129
-0.60192,4.715,-3.034
-0.57892,4.65,-2.946
-0.55592,4.636,-2.954
-0.53192,4.457,-2.927
-0.50892,4.11,-2.748
-0.48592,3.782,-2.536
-0.46192,3.639,-2.425
-0.43892,3.743,-2.366
-0.41592,4.015,-2.27
-0.39192,4.253,-2.177
-0.36892,4.288,-2.184
-0.34592,4.09,-2.318
-0.32192,3.709,-2.481
-0.29892,3.224,-2.461
-0.27592,2.746,-2.09
-0.25192,2.371,-1.485
-0.22892,2.114,-0.9595
-0.20592,1.947,-0.6692
-0.18192,1.856,-0.5465
-0.15892,1.846,-0.4938
-0.13592,1.909,-0.4689
-0.11192,1.999,-0.4316
-0.08892,2.062,-0.3518
-0.06592,2.097,-0.2646
-0.04192,2.102,-0.227
-0.01892,2.044,-0.2385
0.00408,1.922,-0.2555
0.02808,1.786,-0.2463
0.05108,1.682,-0.2075
0.07408,1.618,-0.1609
0.09808,1.568,-0.1351
0.12108,1.506,-0.1324
0.14408,1.434,-0.1293
0.16808,1.395,-0.11
0.19108,1.41,-0.08521
0.21408,1.413,-0.0704
0.23808,1.327,-0.06224
0.26108,1.178,-0.04888
0.28408,1.079,-0.03026
0.30808,1.096,-0.01486
0.33108,1.178,-0.00621
0.35408,1.232,-0.00226
0.37808,1.214,-0.00066
0.40108,1.157,-0.00014
0.42408,1.093,-3e-05
0.44808,1.005,-8e-05
0.47108,0.8913,-0.0008
0.49408,0.7881,-0.00578
0.51808,0.7434,-0.02927
0.54108,0.7948,-0.1061
0.56408,0.9305,-0.2802
0.58808,1.074,-0.5602
0.61108,1.145,-0.8984
0.63408,1.12,-1.239
0.65808,1.03,-1.553
0.68108,0.9254,-1.834
0.70408,0.8476,-2.077
0.72808,0.8213,-2.274
0.75108,0.8439,-2.427
0.77408,0.8746,-2.553
0.79808,0.8728,-2.678
0.82108,0.8394,-2.832
0.84408,0.796,-3.023
0.86808,0.7553,-3.25
0.89108,0.7207,-3.538
0.91408,0.6871,-3.874
0.93808,0.6531,-4.176
0.96108,0.6443,-4.39
0.98408,0.6932,-4.503
1.00808,0.8007,-4.505
1.03108,0.9234,-4.431
1.05408,0.9991,-4.363
1.07808,0.988,-4.323
1.10108,0.8882,-4.244
1.12408,0.7508,-4.083
1.14808,0.6726,-3.842
1.17108,0.6972,-3.506
1.19408,0.7444,-3.111
1.21808,0.7144,-2.796
1.24108,0.6269,-2.619
1.26408,0.5777,-2.468
1.28808,0.6018,-2.269
1.31108,0.6593,-2.13
1.33408,0.7109,-2.162
1.35808,0.7446,-2.274
1.38108,0.7572,-2.299
1.40408,0.7392,-2.236
1.42808,0.6788,-2.221
1.45108,0.5974,-2.352
1.47408,0.5393,-2.596
1.49808,0.5311,-2.831
1.52108,0.5966,-3.006
1.54408,0.7274,-3.239
1.56808,0.8186,-3.622
1.59108,0.7688,-4.025
1.61408,0.6313,-4.284
1.63808,0.5454,-4.414
1.66108,0.5708,-4.506
1.68408,0.6631,-4.608
1.70808,0.748,-4.74
1.73108,0.7759,-4.975
1.75408,0.7301,-5.398
1.77808,0.6274,-5.922
1.80108,0.5157,-6.166
1.82408,0.4404,-5.743
1.84808,0.4119,-4.78
1.87108,0.4224,-3.803
1.89408,0.4799,-3.128
1.91808,0.589,-2.671
1.94108,0.7007,-2.277
1.96408,0.7245,-1.944
1.98808,0.6256,-1.711
2.01108,0.4877,-1.574
2.03408,0.4258,-1.552
2.05808,0.4722,-1.665
2.08108,0.5736,-1.853
2.10408,0.6505,-2.002
2.12808,0.6677,-2.016
2.15108,0.6456,-1.902
2.17408,0.5954,-1.778
2.19808,0.5213,-1.735
2.22108,0.4696,-1.74
2.24408,0.48,-1.729
2.26808,0.5145,-1.68
2.29108,0.5069,-1.56
2.31408,0.4695,-1.372
2.33808,0.4714,-1.23
2.36108,0.5158,-1.244
2.38408,0.5282,-1.36
2.40808,0.4746,-1.441
2.43108,0.4135,-1.441
2.45408,0.4085,-1.367
2.47808,0.4538,-1.236
2.50108,0.5113,-1.099
2.52408,0.5691,-0.9954
2.54808,0.6166,-0.9192
2.57108,0.6091,-0.8828
2.59408,0.514,-0.9085
2.61808,0.3674,-0.9897
2.64108,0.254,-1.092
2.66408,0.2414,-1.14
2.68808,0.3369,-1.075
2.71108,0.4825,-0.9643
2.73408,0.5952,-0.9295
2.75808,0.6293,-0.9923
2.78108,0.5909,-1.062
2.80408,0.5097,-1.054
2.82808,0.4189,-0.9768
2.85108,0.3451,-0.8882
2.87408,0.2956,-0.8256
2.89808,0.2663,-0.8174
2.92108,0.2595,-0.8684
2.94408,0.276,-0.9053
2.96808,0.3117,-0.846
2.99108,0.3758,-0.729
3.01408,0.4723,-0.6815
3.03808,0.5614,-0.7494
3.06108,0.5892,-0.8335
3.08408,0.546,-0.8358
3.10808,0.4683,-0.7877
3.13108,0.4009,-0.775
3.15408,0.3545,-0.8254
3.17808,0.3155,-0.9017
3.20108,0.2851,-0.9433
3.22408,0.2752,-0.9054
3.24808,0.2852,-0.7963
3.27108,0.3038,-0.6889
3.29408,0.3247,-0.6601
3.31808,0.348,-0.713
3.34108,0.3671,-0.7676
3.36408,0.3653,-0.742
3.38808,0.3408,-0.6414
3.41108,0.3148,-0.5494
3.43408,0.297,-0.5539
3.45808,0.2798,-0.6599
3.48108,0.2649,-0.7615
3.50408,0.2667,-0.7609
3.52808,0.2913,-0.6878
3.55108,0.3153,-0.6422
3.57408,0.3084,-0.6523
3.59808,0.2758,-0.6602
3.62108,0.2529,-0.6386
3.64408,0.2653,-0.6254
3.66808,0.2978,-0.6387
3.69108,0.3228,-0.6428
3.71408,0.3433,-0.6078
3.73808,0.363,-0.5532
3.76108,0.36,-0.5362
3.78408,0.3313,-0.5822
3.80808,0.3042,-0.6278
3.83108,0.2812,-0.5947
3.85408,0.2411,-0.5008
3.87808,0.1881,-0.4306
3.90108,0.1559,-0.4308
3.92408,0.1747,-0.4715
3.94808,0.2364,-0.4942
3.97108,0.2923,-0.4957
3.99408,0.2994,-0.5125
4.01808,0.2598,-0.5261
4.04108,0.2051,-0.5003
4.06408,0.1632,-0.4742
4.08808,0.1492,-0.4903
4.11108,0.1688,-0.5126
4.13408,0.2191,-0.4846
4.15808,0.2845,-0.3961
4.18108,0.3318,-0.2989
4.20408,0.3331,-0.2659
4.22808,0.3001,-0.3136
4.25108,0.2761,-0.3914
4.27408,0.2881,-0.4439
4.29808,0.326,-0.4641
4.32108,0.3739,-0.4866
4.34408,0.4271,-0.5217
4.36808,0.4637,-0.5277
4.39108,0.45,-0.4716
4.41408,0.4016,-0.3773
4.43808,0.3904,-0.3031
4.46108,0.4736,-0.2902
4.48408,0.6492,-0.3307
4.50808,0.869,-0.3702
4.53108,1.064,-0.3542
4.55408,1.169,-0.2857
4.57808,1.159,-0.2182
4.60108,1.068,-0.1964
4.62408,0.9686,-0.225
4.64808,0.9246,-0.2776
4.67108,0.9467,-0.3191
4.69408,0.9881,-0.3409
4.71808,1.013,-0.3551
4.74108,1.048,-0.3564
4.76408,1.12,-0.3369
4.78808,1.19,-0.3299
4.81108,1.196,-0.3885
4.83408,1.12,-0.5111
4.85808,1.007,-0.6243
4.88108,0.8981,-0.6582
4.90408,0.7814,-0.6245
4.92808,0.6518,-0.6025
4.95108,0.5575,-0.648
4.97408,0.5301,-0.7317
4.99808,0.5334,-0.7807
5.02108,0.5224,-0.7654
5.04408,0.5151,-0.7248
5.06808,0.5605,-0.7228
5.09108,0.6494,-0.7918
5.11408,0.7116,-0.9132
5.13808,0.705,-1.05
5.16108,0.6723,-1.176
5.18408,0.6884,-1.267
5.20808,0.775,-1.298
5.23108,0.893,-1.263
5.25408,0.9804,-1.217
5.27808,1.009,-1.25
5.30108,1.001,-1.366
5.32408,0.9565,-1.418
5.34808,0.8435,-1.265
5.37108,0.6822,-0.9676
5.39408,0.5566,-0.7265
5.41808,0.5286,-0.6505
5.44108,0.5697,-0.677
5.46408,0.5953,-0.7036
5.48808,0.5595,-0.6985
5.51108,0.494,-0.6724
5.53408,0.4607,-0.6217
5.55808,0.4864,-0.5411
5.58108,0.557,-0.4603
5.60408,0.6624,-0.4504
5.62808,0.7756,-0.5541
5.65108,0.8308,-0.7042
5.67408,0.8172,-0.8047
5.69808,0.7977,-0.8757
5.72108,0.7814,-0.9733
5.74408,0.7065,-1.04
5.76808,0.563,-0.9993
5.79108,0.4269,-0.8772
5.81408,0.3654,-0.7404
5.83808,0.3679,-0.6279
5.86108,0.3821,-0.5568
5.88408,0.3822,-0.5058
5.90808,0.3812,-0.4436
5.93108,0.3909,-0.3904
5.95408,0.4003,-0.3953
5.97808,0.4029,-0.4574
6.00108,0.4147,-0.5065
6.02408,0.457,-0.491
6.04808,0.5477,-0.4442
6.07108,0.6912,-0.4189
6.09408,0.8283,-0.4145
6.11808,0.8586,-0.3876
6.14108,0.7665,-0.3196
6.16408,0.6451,-0.2599
6.18808,0.5785,-0.2677
6.21108,0.5782,-0.3421
6.23408,0.6106,-0.449
6.25808,0.641,-0.5694
6.28108,0.6606,-0.6803
6.30408,0.6782,-0.7305
6.32808,0.6961,-0.684
6.35108,0.6894,-0.5676
6.37408,0.6297,-0.4417
6.39808,0.5447,-0.3426
6.42108,0.4859,-0.2763
6.44408,0.4377,-0.2531
6.46808,0.3696,-0.287
6.49108,0.3275,-0.3689
6.51408,0.3665,-0.4649
6.53808,0.4568,-0.5328
6.56108,0.5095,-0.5456
6.58408,0.4663,-0.5155
6.60808,0.368,-0.4778
6.63108,0.3207,-0.4507
6.65408,0.3867,-0.4405
6.67808,0.5275,-0.463
6.70108,0.6625,-0.5411
6.72408,0.7488,-0.6939
6.74808,0.7697,-0.8801
6.77108,0.7162,-0.9812
6.79408,0.622,-0.9488
6.81808,0.556,-0.8865
6.84108,0.5513,-0.8906
6.86408,0.574,-0.9423
6.88808,0.5719,-0.9882
6.91108,0.5325,-0.9903
6.93408,0.4813,-0.9159
6.95808,0.4303,-0.7641
6.98108,0.3694,-0.5758
7.00408,0.3083,-0.4051
7.02808,0.2739,-0.2934
7.05108,0.2694,-0.2463
7.07408,0.2687,-0.2315
7.09808,0.2516,-0.2214
7.12108,0.2223,-0.2255
7.14408,0.1973,-0.2639
7.16808,0.1979,-0.3343
7.19108,0.2241,-0.4128
7.21408,0.2442,-0.482
7.23808,0.2505,-0.5499
7.26108,0.2739,-0.6256
7.28408,0.3133,-0.6935
7.30808,0.3228,-0.7335
7.33108,0.2859,-0.7493
7.35408,0.2365,-0.7591
7.37808,0.2015,-0.769
7.40108,0.1733,-0.7667
7.42408,0.1454,-0.7296
7.44808,0.1407,-0.633
7.47108,0.1852,-0.4895
7.49408,0.2648,-0.3598
7.51808,0.3405,-0.2901
7.54108,0.3931,-0.2842
7.56408,0.416,-0.3215
7.58808,0.4046,-0.3575
7.61108,0.3832,-0.3449
7.63408,0.3899,-0.2777
7.65808,0.4172,-0.1938
7.68108,0.4148,-0.1441
7.70408,0.3565,-0.1511
7.72808,0.2635,-0.1894
7.75108,0.1702,-0.2197
7.77408,0.09921,-0.2389
7.79808,0.06574,-0.2667
7.82108,0.07031,-0.3131
7.84408,0.08816,-0.3692
7.86808,0.09089,-0.4053
7.89108,0.0778,-0.4024
7.91408,0.06941,-0.3848
7.93808,0.07268,-0.3824
7.96108,0.07075,-0.3909
7.98408,0.05395,-0.3957
8.00808,0.03673,-0.39
8.03108,0.03569,-0.3612
8.05408,0.05714,-0.3004
8.07808,0.09763,-0.233
8.10108,0.1311,-0.2044
8.12408,0.1236,-0.2321
8.14808,0.08189,-0.2967
8.17108,0.04966,-0.3666
8.19408,0.05518,-0.4101
8.21808,0.0847,-0.3993
8.24108,0.09956,-0.3286
8.26408,0.08108,-0.2331
8.28808,0.05425,-0.156
8.31108,0.05339,-0.1042
