#Energy,TDOS-UP,TDOS-DOWN
-6.20575,398.0,-390.2
-6.18275,1.427,-0.4983
-6.15875,1.494,-0.571
-6.13575,1.527,-0.597
-6.11275,1.506,-0.5937
-6.08875,1.421,-0.6083
-6.06575,1.333,-0.6638
-6.04275,1.322,-0.7377
-6.01875,1.358,-0.8068
-5.99575,1.328,-0.8868
-5.97275,1.199,-1.007
-5.94875,1.065,-1.142
-5.92575,0.9848,-1.211
-5.90275,0.9186,-1.206
-5.87875,0.8303,-1.21
-5.85575,0.7296,-1.246
-5.83275,0.6275,-1.244
-5.80875,0.5517,-1.186
-5.78575,0.5309,-1.14
-5.76275,0.542,-1.151
-5.73875,0.534,-1.177
-5.71575,0.4824,-1.149
-5.69275,0.4125,-1.06
-5.66875,0.374,-0.9831
-5.64575,0.3727,-0.9533
-5.62275,0.3722,-0.9083
-5.59875,0.3659,-0.7852
-5.57575,0.3748,-0.6328
-5.55275,0.3973,-0.5524
-5.52875,0.416,-0.5607
-5.50575,0.4268,-0.5908
-5.48275,0.4431,-0.5807
-5.45875,0.4747,-0.51
-5.43575,0.5122,-0.4096
-5.41275,0.5385,-0.341
-5.38875,0.5496,-0.3298
-5.36575,0.5718,-0.346
-5.34275,0.6329,-0.3608
-5.31875,0.6948,-0.3718
-5.29575,0.6889,-0.3709
-5.27275,0.6256,-0.3598
-5.24875,0.57,-0.3736
-5.22575,0.5474,-0.4208
-5.20275,0.563,-0.4523
-5.17875,0.6334,-0.4485
-5.15575,0.7348,-0.4424
-5.13275,0.7938,-0.4314
-5.10875,0.7697,-0.3923
-5.08575,0.7096,-0.3674
-5.06275,0.6859,-0.4099
-5.03875,0.7088,-0.4922
-5.01575,0.7439,-0.5668
-4.99275,0.7834,-0.6332
-4.96875,0.8455,-0.6736
-4.94575,0.902,-0.6341
-4.92275,0.8856,-0.5238
-4.89875,0.8015,-0.4336
-4.87575,0.7219,-0.4138
-4.85275,0.6879,-0.4253
-4.82875,0.7045,-0.4373
-4.80575,0.7754,-0.4731
-4.78275,0.902,-0.5444
-4.75875,1.05,-0.6169
-4.73575,1.137,-0.6494
-4.71275,1.098,-0.6326
-4.68875,0.9738,-0.5927
-4.66575,0.8936,-0.5707
-4.64275,0.9707,-0.5866
-4.61875,1.198,-0.6165
-4.59575,1.476,-0.614
-4.57275,1.714,-0.5702
-4.54875,1.861,-0.5368
-4.52575,1.918,-0.56
-4.50275,1.941,-0.6128
-4.47875,1.973,-0.6371
-4.45575,2.013,-0.6287
-4.43275,2.029,-0.6152
-4.40875,1.994,-0.5852
-4.38575,1.951,-0.5171
-4.36275,1.99,-0.4487
-4.33875,2.105,-0.4623
-4.31575,2.192,-0.586
-4.29275,2.229,-0.7417
-4.26875,2.3,-0.8285
-4.24575,2.406,-0.8234
-4.22275,2.445,-0.7624
-4.19875,2.361,-0.6742
-4.17575,2.18,-0.5775
-4.15275,1.95,-0.5055
-4.12875,1.733,-0.4988
-4.10575,1.607,-0.5734
-4.08275,1.59,-0.685
-4.05875,1.602,-0.7558
-4.03575,1.556,-0.7609
-4.01275,1.476,-0.7376
-3.98875,1.423,-0.719
-3.96575,1.391,-0.7082
-3.94275,1.344,-0.7059
-3.91875,1.278,-0.7336
-3.89575,1.192,-0.8141
-3.87275,1.071,-0.9298
-3.84875,0.9592,-1.046
-3.82575,0.9081,-1.164
-3.80275,0.8857,-1.296
-3.77875,0.8519,-1.453
-3.75575,0.8434,-1.672
-3.73275,0.8954,-1.964
-3.70875,0.9958,-2.256
-3.68575,1.175,-2.486
-3.66275,1.521,-2.72
-3.63875,2.05,-3.053
-3.61575,2.66,-3.43
-3.59275,3.203,-3.716
-3.56875,3.569,-3.839
-3.54575,3.741,-3.75
-3.52275,3.714,-3.388
-3.49875,3.414,-2.819
-3.47575,2.892,-2.274
-3.45275,2.41,-1.916
-3.42875,2.136,-1.664
-3.40575,1.981,-1.428
-3.38275,1.845,-1.287
-3.35875,1.781,-1.284
-3.33575,1.828,-1.284
-3.31275,1.888,-1.175
-3.28875,1.921,-0.9981
-3.26575,2.08,-0.8479
-3.24275,2.629,-0.7383
-3.21875,3.706,-0.6282
-3.19575,5.103,-0.4969
-3.17275,6.33,-0.368
-3.14875,6.983,-0.2797
-3.12575,6.996,-0.2505
-3.10275,6.575,-0.2638
-3.07875,5.927,-0.2746
-3.05575,5.192,-0.2559
-3.03275,4.571,-0.2232
-3.00875,4.187,-0.2031
-2.98575,3.965,-0.2108
-2.96275,3.811,-0.2557
-2.93875,3.744,-0.3455
-2.91575,3.826,-0.4686
-2.89275,4.07,-0.5792
-2.86875,4.456,-0.646
-2.84575,4.916,-0.7208
-2.82275,5.237,-0.8797
-2.79875,5.178,-1.108
-2.77575,4.786,-1.347
-2.75275,4.348,-1.613
-2.72875,4.034,-1.936
-2.70575,3.784,-2.2
-2.68275,3.518,-2.23
-2.65875,3.265,-2.042
-2.63575,3.109,-1.836
-2.61275,3.092,-1.736
-2.58875,3.184,-1.711
-2.56575,3.29,-1.707
-2.54275,3.297,-1.731
-2.51875,3.192,-1.826
-2.49575,3.06,-2.011
-2.47275,2.965,-2.242
-2.44875,2.867,-2.431
-2.42575,2.669,-2.463
-2.40275,2.355,-2.275
-2.37875,2.028,-1.952
-2.35575,1.781,-1.687
-2.33275,1.612,-1.598
-2.30875,1.456,-1.613
-2.28575,1.275,-1.569
-2.26275,1.11,-1.446
-2.23875,1.018,-1.389
-2.21575,1.007,-1.469
-2.19275,1.109,-1.593
-2.16875,1.417,-1.673
-2.14575,1.964,-1.715
-2.12275,2.641,-1.759
-2.09875,3.251,-1.83
-2.07575,3.65,-1.953
-2.05275,3.878,-2.14
-2.02875,4.107,-2.364
-2.00575,4.347,-2.629
-1.98275,4.398,-3.06
-1.95875,4.248,-3.733
-1.93575,4.14,-4.536
-1.91275,4.179,-5.345
-1.88875,4.195,-6.068
-1.86575,4.002,-6.504
-1.84275,3.616,-6.422
-1.81875,3.23,-5.776
-1.79575,2.995,-4.728
-1.77275,2.876,-3.553
-1.74875,2.744,-2.575
-1.72575,2.565,-2.027
-1.70275,2.453,-1.899
-1.67875,2.548,-2.064
-1.65575,2.876,-2.414
-1.63275,3.342,-2.82
-1.60875,3.756,-3.192
-1.58575,3.931,-3.605
-1.56275,3.875,-4.167
-1.53875,3.809,-4.78
-1.51575,3.884,-5.201
-1.49275,4.042,-5.255
-1.46875,4.178,-4.963
-1.44575,4.241,-4.56
-1.42275,4.196,-4.292
-1.39875,4.036,-4.213
-1.37575,3.801,-4.288
-1.35275,3.56,-4.544
-1.32875,3.414,-4.887
-1.30575,3.428,-5.07
-1.28275,3.552,-5.065
-1.25875,3.645,-5.089
-1.23575,3.594,-5.187
-1.21275,3.435,-5.141
-1.18875,3.312,-4.859
-1.16575,3.352,-4.674
-1.14275,3.599,-5.15
-1.11875,4.072,-6.462
-1.09575,4.792,-7.977
-1.07275,5.657,-8.714
-1.04875,6.454,-8.248
-1.02575,7.092,-6.919
-1.00275,7.672,-5.381
-0.97875,8.246,-4.162
-0.95575,8.591,-3.409
-0.93275,8.372,-2.964
-0.90875,7.535,-2.733
-0.88575,6.431,-2.73
-0.86275,5.527,-2.839
-0.83875,5.002,-2.876
-0.81575,4.677,-2.829
-0.79275,4.325,-2.791
-0.76875,3.973,-2.792
-0.74575,3.804,-2.796
-0.72275,3.889,-2.721
-0.69875,4.128,-2.525
-0.67575,4.349,-2.321
-0.65275,4.387,-2.213
-0.62875,4.149,-2.161
-0.60575,3.682,-2.103
-0.58275,3.179,-2.055
-0.55875,2.835,-2.062
-0.53575,2.668,-2.127
-0.51275,2.563,-2.193
-0.48875,2.444,-2.204
-0.46575,2.298,-2.105
-0.44275,2.119,-1.843
-0.41875,1.951,-1.461
-0.39575,1.886,-1.069
-0.37275,1.93,-0.7434
-0.34875,1.998,-0.5018
-0.32575,2.042,-0.3509
-0.30275,2.07,-0.2832
-0.27875,2.061,-0.2657
-0.25575,1.983,-0.2646
-0.23275,1.871,-0.2638
-0.20875,1.789,-0.251
-0.18575,1.725,-0.2156
-0.16275,1.643,-0.1667
-0.13875,1.567,-0.1321
-0.11575,1.538,-0.1246
-0.09275,1.521,-0.126
-0.06875,1.479,-0.1146
-0.04575,1.462,-0.09197
-0.02275,1.501,-0.07292
0.00125,1.519,-0.06127
0.02425,1.445,-0.04862
0.04725,1.322,-0.03151
0.07125,1.215,-0.01613
0.09425,1.12,-0.00689
0.11725,1.02,-0.00254
0.14125,0.9664,-0.00076
0.16425,1.017,-0.00017
0.18725,1.146,-2e-05
0.21125,1.252,-0.0
0.23425,1.253,-0.0
0.25725,1.151,-0.0
0.28125,1.011,-0.0
0.30425,0.9089,-0.0
0.32725,0.904,-3e-05
0.35125,0.993,-0.00034
0.37425,1.077,-0.00298
0.39725,1.082,-0.01796
0.42125,1.036,-0.07624
0.44425,0.9693,-0.2325
0.46725,0.8633,-0.5272
0.49125,0.7338,-0.9327
0.51425,0.6233,-1.365
0.53725,0.5852,-1.757
0.56125,0.6865,-2.102
0.58425,0.913,-2.403
0.60725,1.13,-2.644
0.63125,1.228,-2.838
0.65425,1.196,-3.026
0.67725,1.055,-3.233
0.70125,0.8412,-3.485
0.72425,0.6447,-3.831
0.74725,0.5623,-4.281
0.77125,0.6204,-4.71
0.79425,0.7685,-4.888
0.81725,0.9054,-4.673
0.84125,0.9334,-4.206
0.86425,0.8472,-3.829
0.88725,0.7455,-3.748
0.91125,0.7039,-3.866
0.93425,0.6976,-3.979
0.95725,0.6723,-4.016
0.98125,0.6199,-3.983
1.00425,0.5857,-3.824
1.02725,0.6248,-3.506
1.05125,0.7253,-3.127
1.07425,0.8221,-2.804
1.09725,0.8894,-2.565
1.12125,0.9331,-2.382
1.14425,0.9267,-2.223
1.16725,0.8537,-2.098
1.19125,0.7608,-2.069
1.21425,0.6934,-2.121
1.23725,0.6537,-2.139
1.26125,0.6393,-2.104
1.28425,0.6361,-2.093
1.30725,0.6061,-2.133
1.33125,0.5425,-2.24
1.35425,0.5011,-2.431
1.37725,0.5418,-2.634
1.40125,0.6479,-2.778
1.42425,0.7291,-2.962
1.44725,0.7238,-3.243
1.47125,0.6584,-3.462
1.49425,0.5937,-3.556
1.51725,0.5731,-3.687
1.54125,0.6077,-3.935
1.56425,0.6635,-4.187
1.58725,0.6863,-4.343
1.61125,0.665,-4.431
1.63425,0.6445,-4.597
