#Energy,TDOS-UP,TDOS-DOWN
-5.61534,393.2,-389.1
-5.59234,0.7379,-0.264
-5.56834,0.8641,-0.2794
-5.54534,1.061,-0.3345
-5.52234,1.263,-0.4209
-5.49834,1.371,-0.502
-5.47534,1.353,-0.5319
-5.45234,1.304,-0.5172
-5.42834,1.33,-0.5118
-5.40534,1.412,-0.5476
-5.38234,1.443,-0.6084
-5.35834,1.384,-0.6688
-5.33534,1.306,-0.7309
-5.31234,1.261,-0.8206
-5.28834,1.209,-0.9421
-5.26534,1.134,-1.041
-5.24234,1.064,-1.058
-5.21834,1.01,-1.018
-5.19534,0.9316,-0.999
-5.17234,0.7908,-1.046
-5.14834,0.6291,-1.141
-5.12534,0.5463,-1.222
-5.10234,0.5765,-1.216
-5.07834,0.6367,-1.097
-5.05534,0.6199,-0.9566
-5.03234,0.514,-0.9157
-5.00834,0.4062,-0.987
-4.98534,0.3775,-1.058
-4.96234,0.4226,-1.018
-4.93834,0.4743,-0.8792
-4.91534,0.4816,-0.751
-4.89234,0.45,-0.7054
-4.86834,0.4168,-0.7152
-4.84534,0.4275,-0.7075
-4.82234,0.5182,-0.6345
-4.79834,0.6574,-0.5166
-4.77534,0.7416,-0.4309
-4.75234,0.7085,-0.4189
-4.72834,0.6177,-0.4373
-4.70534,0.578,-0.4318
-4.68234,0.624,-0.4044
-4.65834,0.7011,-0.388
-4.63534,0.746,-0.3994
-4.61234,0.7395,-0.4281
-4.58834,0.7059,-0.4532
-4.56534,0.6983,-0.4608
-4.54234,0.747,-0.4494
-4.51834,0.8235,-0.4378
-4.49534,0.8856,-0.4557
-4.47234,0.9112,-0.4978
-4.44834,0.8782,-0.5188
-4.42534,0.7943,-0.5002
-4.40234,0.7387,-0.4832
-4.37834,0.7861,-0.5047
-4.35534,0.9112,-0.5464
-4.33234,1.027,-0.5836
-4.30834,1.072,-0.6268
-4.28534,1.037,-0.6607
-4.26234,0.9623,-0.6358
-4.23834,0.9095,-0.5554
-4.21534,0.9058,-0.4736
-4.19234,0.9368,-0.4247
-4.16834,1.002,-0.4242
-4.14534,1.117,-0.4935
-4.12234,1.263,-0.6151
-4.09834,1.406,-0.7014
-4.07534,1.56,-0.6951
-4.05234,1.768,-0.6458
-4.02834,1.985,-0.6257
-4.00534,2.089,-0.6442
-3.98234,2.026,-0.6652
-3.95834,1.885,-0.6554
-3.93534,1.817,-0.6113
-3.91234,1.901,-0.5645
-3.88834,2.055,-0.5586
-3.86534,2.112,-0.6036
-3.84234,2.021,-0.6623
-3.81834,1.887,-0.6822
-3.79534,1.845,-0.6458
-3.77234,1.902,-0.5975
-3.74834,1.961,-0.5844
-3.72534,1.978,-0.5953
-3.70234,2.005,-0.6047
-3.67834,2.09,-0.6341
-3.65534,2.219,-0.7221
-3.63234,2.337,-0.8359
-3.60834,2.382,-0.8769
-3.58534,2.301,-0.8083
-3.56234,2.111,-0.6976
-3.53834,1.935,-0.6029
-3.51534,1.879,-0.5345
-3.49234,1.913,-0.522
-3.46834,1.927,-0.5923
-3.44534,1.849,-0.7063
-3.42234,1.68,-0.8017
-3.39834,1.471,-0.8562
-3.37534,1.302,-0.8788
-3.35234,1.257,-0.8858
-3.32834,1.391,-0.8918
-3.30534,1.711,-0.9061
-3.28234,2.159,-0.9432
-3.25834,2.639,-1.041
-3.23534,3.076,-1.253
-3.21234,3.449,-1.58
-3.18834,3.726,-1.917
-3.16534,3.805,-2.133
-3.14234,3.614,-2.216
-3.11834,3.247,-2.262
-3.09534,2.856,-2.352
-3.07234,2.516,-2.505
-3.04834,2.284,-2.71
-3.02534,2.183,-2.934
-3.00234,2.142,-3.132
-2.97834,2.148,-3.268
-2.95534,2.425,-3.326
-2.93234,3.231,-3.291
-2.90834,4.486,-3.12
-2.88534,5.785,-2.798
-2.86234,6.695,-2.424
-2.83834,6.984,-2.125
-2.81534,6.741,-1.884
-2.79234,6.261,-1.624
-2.76834,5.691,-1.379
-2.74534,5.052,-1.219
-2.72234,4.494,-1.123
-2.69834,4.152,-1.011
-2.67534,3.995,-0.8523
-2.65234,4.03,-0.7053
-2.62834,4.285,-0.6198
-2.60534,4.551,-0.5581
-2.58234,4.541,-0.4739
-2.55834,4.274,-0.3891
-2.53534,3.978,-0.354
-2.51234,3.732,-0.3984
-2.48834,3.492,-0.5254
-2.46534,3.265,-0.7205
-2.44234,3.076,-0.9729
-2.41834,2.949,-1.276
-2.39534,2.916,-1.607
-2.37234,2.931,-1.94
-2.34834,2.935,-2.258
-2.32534,2.955,-2.547
-2.30234,3.022,-2.785
-2.27834,3.142,-2.955
-2.25534,3.361,-3.07
-2.23234,3.672,-3.174
-2.20834,3.931,-3.264
-2.18534,4.057,-3.233
-2.16234,4.154,-2.983
-2.13834,4.251,-2.56
-2.11534,4.161,-2.14
-2.09234,3.748,-1.9
-2.06834,3.149,-1.85
-2.04534,2.588,-1.828
-2.02234,2.145,-1.725
-1.99834,1.815,-1.62
-1.97534,1.588,-1.607
-1.95234,1.424,-1.66
-1.92834,1.271,-1.733
-1.90534,1.128,-1.833
-1.88234,1.023,-1.966
-1.85834,0.9815,-2.13
-1.83534,1.07,-2.366
-1.81234,1.404,-2.738
-1.78834,2.035,-3.31
-1.76534,2.831,-4.135
-1.74234,3.531,-5.156
-1.71834,3.981,-6.103
-1.69534,4.275,-6.631
-1.67234,4.536,-6.561
-1.64834,4.684,-5.957
-1.62534,4.629,-5.079
-1.60234,4.469,-4.227
-1.57834,4.32,-3.554
-1.55534,4.172,-3.061
-1.53234,3.956,-2.735
-1.50834,3.65,-2.58
-1.48534,3.294,-2.63
-1.46234,2.945,-2.919
-1.43834,2.658,-3.396
-1.41534,2.485,-3.956
-1.39234,2.405,-4.504
-1.36834,2.366,-4.93
-1.34534,2.457,-5.166
-1.32234,2.842,-5.169
-1.29834,3.476,-4.847
-1.27534,4.082,-4.251
-1.25234,4.435,-3.707
-1.22834,4.547,-3.49
-1.20534,4.592,-3.556
-1.18234,4.7,-3.754
-1.15834,4.837,-4.075
-1.13534,4.867,-4.553
-1.11234,4.717,-5.083
-1.08834,4.467,-5.438
-1.06534,4.258,-5.458
-1.04234,4.154,-5.15
-1.01834,4.163,-4.659
-0.99534,4.254,-4.168
-0.97234,4.295,-3.815
-0.94834,4.175,-3.706
-0.92534,3.966,-4.039
-0.90234,3.84,-5.01
-0.87834,3.943,-6.423
-0.85534,4.35,-7.622
-0.83234,5.012,-8.019
-0.80834,5.77,-7.52
-0.78534,6.443,-6.398
-0.76234,6.912,-5.088
-0.73834,7.143,-4.013
-0.71534,7.165,-3.341
-0.69234,7.022,-3.001
-0.66834,6.722,-2.904
-0.64534,6.234,-2.989
-0.62234,5.604,-3.128
-0.59834,5.03,-3.162
-0.57534,4.7,-3.067
-0.55234,4.625,-2.983
