#Energy,TDOS-UP,TDOS-DOWN
-5.67053,393.3,-389.2
-5.64753,0.7642,-0.2599
-5.62353,0.9198,-0.284
-5.60053,1.131,-0.3519
-5.57753,1.315,-0.4471
-5.55353,1.382,-0.5242
-5.53053,1.336,-0.5408
-5.50753,1.298,-0.5171
-5.48353,1.356,-0.515
-5.46053,1.444,-0.56
-5.43753,1.445,-0.6265
-5.41353,1.36,-0.6882
-5.39053,1.286,-0.756
-5.36753,1.246,-0.8597
-5.34353,1.188,-0.9878
-5.32053,1.114,-1.068
-5.29753,1.059,-1.056
-5.27353,1.004,-1.006
-5.25053,0.8975,-1.01
-5.22753,0.7306,-1.09
-5.20353,0.5843,-1.19
-5.18053,0.5477,-1.239
-5.15753,0.604,-1.186
-5.13353,0.6436,-1.049
-5.11053,0.5859,-0.9392
-5.08753,0.4682,-0.9494
-5.06353,0.392,-1.036
-5.04053,0.3978,-1.067
-5.01753,0.4402,-0.9761
-4.99353,0.4624,-0.8281
-4.97053,0.4496,-0.7271
-4.94753,0.4232,-0.707
-4.92353,0.413,-0.7195
-4.90053,0.4463,-0.6909
-4.87753,0.5397,-0.5939
-4.85353,0.6572,-0.4819
-4.83053,0.7131,-0.4262
-4.80753,0.668,-0.4279
-4.78353,0.5902,-0.4339
-4.76053,0.5767,-0.4157
-4.73753,0.6416,-0.3912
-4.71353,0.7175,-0.386
-4.69053,0.7466,-0.404
-4.66753,0.7233,-0.4292
-4.64353,0.678,-0.4447
-4.62053,0.6659,-0.4467
-4.59753,0.7208,-0.4392
-4.57353,0.8127,-0.4363
-4.55053,0.8855,-0.4623
-4.52753,0.907,-0.5072
-4.50353,0.8665,-0.5177
-4.48053,0.7834,-0.4844
-4.45753,0.7292,-0.4657
-4.43353,0.7702,-0.4948
-4.41053,0.8879,-0.5448
-4.38753,1.004,-0.5949
-4.36353,1.052,-0.6451
-4.34053,1.017,-0.6631
-4.31753,0.9391,-0.6156
-4.29353,0.8848,-0.5321
-4.27053,0.8873,-0.4603
-4.24753,0.9271,-0.419
-4.22353,0.9862,-0.4267
-4.20053,1.079,-0.5056
-4.17753,1.202,-0.623
-4.15353,1.319,-0.6911
-4.13053,1.436,-0.675
-4.10753,1.618,-0.6328
-4.08353,1.86,-0.6255
-4.06053,2.042,-0.6504
-4.03753,2.057,-0.6686
-4.01353,1.938,-0.6515
-3.99053,1.829,-0.601
-3.96753,1.856,-0.5521
-3.94353,2.002,-0.5497
-3.92053,2.115,-0.6014
-3.89753,2.076,-0.6641
-3.87353,1.93,-0.6815
-3.85053,1.834,-0.6411
-3.82753,1.869,-0.5921
-3.80353,1.954,-0.5772
-3.78053,1.994,-0.5827
-3.75753,2.015,-0.5894
-3.73353,2.086,-0.6243
-3.71053,2.207,-0.7193
-3.68753,2.316,-0.8339
-3.66353,2.36,-0.8726
-3.64053,2.304,-0.8047
-3.61753,2.141,-0.6965
-3.59353,1.943,-0.6028
-3.57053,1.837,-0.5318
-3.54753,1.853,-0.5146
-3.52353,1.894,-0.5822
-3.50053,1.863,-0.6971
-3.47753,1.748,-0.7937
-3.45353,1.57,-0.8449
-3.43053,1.366,-0.858
-3.40753,1.218,-0.8561
-3.38353,1.21,-0.8628
-3.36053,1.379,-0.8831
-3.33753,1.694,-0.917
-3.31353,2.103,-0.9936
-3.29053,2.559,-1.168
-3.26753,3.019,-1.459
-3.24353,3.429,-1.792
-3.22053,3.714,-2.047
-3.19753,3.782,-2.169
-3.17353,3.593,-2.227
-3.15053,3.234,-2.309
-3.12753,2.846,-2.451
-3.10353,2.519,-2.654
-3.08053,2.296,-2.89
-3.05753,2.169,-3.106
-3.03353,2.07,-3.267
-3.01053,2.01,-3.354
-2.98753,2.209,-3.341
-2.96353,2.906,-3.185
-2.94053,4.059,-2.88
-2.91753,5.355,-2.513
-2.89353,6.424,-2.193
-2.87053,6.968,-1.919
-2.84753,6.91,-1.64
-2.82353,6.47,-1.396
-2.80053,5.882,-1.258
-2.77753,5.225,-1.184
-2.75353,4.625,-1.075
-2.73053,4.226,-0.9047
-2.70753,4.015,-0.7322
-2.68353,3.985,-0.6196
-2.66053,4.183,-0.5568
-2.63753,4.457,-0.4963
-2.61353,4.523,-0.4192
-2.59053,4.337,-0.3487
-2.56753,4.089,-0.3256
-2.54353,3.87,-0.3785
-2.52053,3.638,-0.5119
-2.49753,3.407,-0.7115
-2.47353,3.221,-0.955
-2.45053,3.1,-1.227
-2.42753,3.044,-1.532
-2.40353,3.008,-1.879
-2.38053,2.981,-2.24
-2.35753,3.022,-2.567
-2.33353,3.12,-2.811
-2.31053,3.225,-2.93
-2.28753,3.398,-2.96
-2.26353,3.691,-3.017
-2.24053,3.986,-3.14
-2.21753,4.153,-3.191
-2.19353,4.235,-3.016
-2.17053,4.246,-2.621
-2.14753,4.028,-2.182
-2.12353,3.516,-1.906
-2.10053,2.917,-1.844
-2.07753,2.438,-1.837
-2.05353,2.084,-1.733
-2.03053,1.805,-1.582
-2.00753,1.596,-1.523
-1.98353,1.436,-1.575
-1.96053,1.282,-1.664
-1.93753,1.137,-1.759
-1.91353,1.029,-1.872
-1.89053,0.9816,-1.996
-1.86753,1.05,-2.15
-1.84353,1.348,-2.412
-1.82053,1.944,-2.843
-1.79753,2.73,-3.47
-1.77353,3.446,-4.317
-1.75053,3.914,-5.321
-1.72753,4.206,-6.216
-1.70353,4.471,-6.656
-1.68053,4.649,-6.488
-1.65753,4.621,-5.834
-1.63353,4.465,-4.96
-1.61053,4.32,-4.117
-1.58753,4.191,-3.436
-1.56353,4.01,-2.938
-1.54053,3.73,-2.615
-1.51753,3.37,-2.484
-1.49353,3.003,-2.594
-1.47053,2.702,-2.949
-1.44753,2.521,-3.458
-1.42353,2.44,-4.009
-1.40053,2.391,-4.521
-1.37753,2.437,-4.921
-1.35353,2.753,-5.156
-1.33053,3.346,-5.145
-1.30753,3.968,-4.781
-1.28353,4.357,-4.172
-1.26053,4.475,-3.681
-1.23753,4.489,-3.533
-1.21353,4.569,-3.628
-1.19053,4.717,-3.845
-1.16753,4.799,-4.204
-1.14353,4.711,-4.703
-1.12053,4.492,-5.182
-1.09753,4.272,-5.451
-1.07353,4.128,-5.416
-1.05053,4.079,-5.094
-1.02753,4.14,-4.604
-1.00353,4.222,-4.125
-0.98053,4.172,-3.807
-0.95753,3.979,-3.806
-0.93353,3.794,-4.374
-0.91053,3.79,-5.61
-0.88753,4.071,-7.077
-0.86353,4.634,-8.019
-0.84053,5.365,-8.002
-0.81753,6.097,-7.139
-0.79353,6.682,-5.832
-0.77053,7.051,-4.555
-0.74753,7.222,-3.642
-0.72353,7.237,-3.124
-0.70053,7.084,-2.897
-0.67753,6.692,-2.894
-0.65353,6.05,-3.029
-0.63053,5.343,-3.137
-0.60753,4.842,-3.101
-0.58353,4.654,-2.988
-0.56053,4.65,-2.95
-0.53753,4.585,-2.96
-0.51353,4.319,-2.851
-0.49053,3.951,-2.631
-0.46753,3.685,-2.47
-0.44353,3.648,-2.403
-0.42053,3.843,-2.328
-0.39753,4.129,-2.222
-0.37353,4.296,-2.173
-0.35053,4.228,-2.252
-0.32753,3.945,-2.42
-0.30353,3.513,-2.51
-0.28053,3.02,-2.297
-0.25753,2.576,-1.757
-0.23353,2.247,-1.159
-0.21053,2.024,-0.7625
-0.18753,1.883,-0.5823
-0.16353,1.825,-0.5082
-0.14053,1.851,-0.4764
-0.11753,1.936,-0.4546
-0.09353,2.026,-0.399
-0.07053,2.086,-0.3074
-0.04753,2.113,-0.2383
-0.02353,2.088,-0.2282
-0.00053,1.99,-0.2486
0.02247,1.852,-0.2551
0.04647,1.732,-0.23
0.06947,1.655,-0.1836
0.09247,1.603,-0.1451
0.11647,1.544,-0.1326
0.13947,1.462,-0.1329
0.16247,1.389,-0.122
0.18647,1.373,-0.09733
0.20947,1.402,-0.07645
0.23247,1.39,-0.06655
0.25647,1.284,-0.05695
0.27947,1.141,-0.04013
0.30247,1.07,-0.02207
0.32647,1.104,-0.00995
0.34947,1.18,-0.00391
0.37247,1.222,-0.0013
0.39647,1.199,-0.00033
0.41947,1.139,-6e-05
0.44247,1.063,-4e-05
0.46647,0.9661,-0.0004
0.48947,0.8589,-0.00317
0.51247,0.7747,-0.01792
0.53647,0.7494,-0.07218
0.55947,0.8146,-0.2104
0.58247,0.9506,-0.4574
0.60647,1.081,-0.7813
0.62947,1.137,-1.123
0.65247,1.102,-1.445
0.67647,1.006,-1.737
0.69947,0.9043,-1.991
0.72247,0.8367,-2.203
0.74647,0.8213,-2.368
0.76947,0.85,-2.501
0.79247,0.8805,-2.621
0.81647,0.8731,-2.761
0.83947,0.8319,-2.938
0.86247,0.7799,-3.149
0.88647,0.7299,-3.409
0.90947,0.6929,-3.731
0.93247,0.6697,-4.055
0.95647,0.6517,-4.312
0.97947,0.6543,-4.479
1.00247,0.711,-4.533
1.02647,0.8223,-4.479
1.04947,0.9388,-4.396
1.07247,0.999,-4.345
1.09647,0.9723,-4.287
1.11947,0.8643,-4.155
1.14247,0.7326,-3.94
1.16647,0.6704,-3.64
1.18947,0.7039,-3.254
1.21247,0.7419,-2.893
1.23647,0.6968,-2.672
1.25947,0.6071,-2.531
1.28247,0.5692,-2.347
1.30647,0.6065,-2.166
1.32947,0.6704,-2.133
1.35247,0.7195,-2.239
1.37647,0.7445,-2.309
1.39947,0.7487,-2.266
1.42247,0.728,-2.218
1.44647,0.6698,-2.296
1.46947,0.591,-2.515
1.49247,0.5349,-2.768
1.51647,0.5315,-2.96
1.53947,0.6046,-3.159
1.56247,0.7391,-3.498
1.58647,0.8231,-3.921
1.60947,0.7599,-4.242
1.63247,0.6159,-4.406
1.65647,0.5336,-4.499
1.67947,0.5657,-4.59
1.70247,0.6626,-4.706
1.72647,0.7494,-4.901
