#Energy,TDOS-UP,TDOS-DOWN
-5.95447,395.0,-389.5
-5.93147,1.134,-0.3101
-5.90747,1.307,-0.409
-5.88447,1.384,-0.5157
-5.86147,1.367,-0.5743
-5.83747,1.364,-0.5624
-5.81447,1.439,-0.5346
-5.79147,1.497,-0.5568
-5.76747,1.437,-0.6257
-5.74447,1.321,-0.6975
-5.72147,1.271,-0.765
-5.69747,1.279,-0.8611
-5.67447,1.243,-0.9921
-5.65147,1.152,-1.101
-5.62747,1.069,-1.12
-5.60447,0.989,-1.075
-5.58147,0.8644,-1.081
-5.55747,0.7152,-1.173
-5.53447,0.6178,-1.254
-5.51147,0.6002,-1.235
-5.48747,0.6092,-1.143
-5.46447,0.5823,-1.064
-5.44147,0.5155,-1.058
-5.41747,0.4605,-1.099
-5.39447,0.4483,-1.1
-5.37147,0.4456,-1.03
-5.34747,0.4205,-0.9352
-5.32447,0.3817,-0.8525
-5.30147,0.3478,-0.7879
-5.27747,0.3526,-0.7376
-5.25447,0.4167,-0.6787
-5.23147,0.4826,-0.6041
-5.20747,0.4939,-0.5488
-5.18447,0.4964,-0.524
-5.16147,0.5335,-0.4971
-5.13747,0.5594,-0.4525
-5.11447,0.5523,-0.404
-5.09147,0.5642,-0.3673
-5.06747,0.6229,-0.3552
-5.04447,0.6901,-0.3678
-5.02147,0.7176,-0.3848
-4.99747,0.6967,-0.3917
-4.97447,0.644,-0.3957
-4.95147,0.584,-0.4025
-4.92747,0.5663,-0.4107
-4.90447,0.6328,-0.4269
-4.88147,0.7483,-0.4589
-4.85747,0.8282,-0.4922
-4.83447,0.8351,-0.4938
-4.81147,0.7966,-0.4493
-4.78747,0.7542,-0.3933
-4.76447,0.729,-0.3925
-4.74147,0.7313,-0.4776
-4.71747,0.7773,-0.5935
-4.69447,0.8657,-0.6593
-4.67147,0.9483,-0.6609
-4.64747,0.9548,-0.6254
-4.62447,0.8764,-0.5581
-4.60147,0.7899,-0.4715
-4.57747,0.7661,-0.4122
-4.55447,0.8067,-0.4129
-4.53147,0.8797,-0.4562
-4.50747,0.963,-0.5159
-4.48447,1.05,-0.579
-4.46147,1.118,-0.6217
-4.43747,1.125,-0.6307
-4.41447,1.087,-0.6281
-4.39147,1.12,-0.6345
-4.36747,1.319,-0.6444
-4.34447,1.623,-0.6441
-4.32147,1.877,-0.623
-4.29747,1.973,-0.5779
-4.27447,1.927,-0.5307
-4.25147,1.862,-0.5279
-4.22747,1.892,-0.5861
-4.20447,2.009,-0.6537
-4.18147,2.094,-0.6666
-4.15747,2.056,-0.6297
-4.13447,1.955,-0.5923
-4.11147,1.908,-0.5666
-4.08747,1.947,-0.5317
-4.06447,2.003,-0.504
-4.04147,2.038,-0.5441
-4.01747,2.106,-0.6672
-3.99447,2.243,-0.7983
-3.97147,2.389,-0.8523
-3.94747,2.435,-0.8142
-3.92447,2.328,-0.7265
-3.90147,2.119,-0.6311
-3.87747,1.893,-0.5448
-3.85447,1.713,-0.4963
-3.83147,1.637,-0.5277
-3.80747,1.664,-0.6291
-3.78447,1.714,-0.7325
-3.76147,1.718,-0.7889
-3.73747,1.668,-0.7975
-3.71447,1.563,-0.778
-3.69147,1.41,-0.7537
-3.66747,1.256,-0.7495
-3.64447,1.152,-0.7835
-3.62147,1.092,-0.8505
-3.59747,1.053,-0.9388
-3.57447,1.058,-1.062
-3.55147,1.148,-1.237
-3.52747,1.324,-1.458
-3.50447,1.566,-1.696
-3.48147,1.9,-1.913
-3.45747,2.386,-2.092
-3.43447,2.97,-2.251
-3.41147,3.461,-2.417
-3.38747,3.728,-2.622
-3.36447,3.765,-2.893
-3.34147,3.559,-3.19
-3.31747,3.144,-3.43
-3.29447,2.693,-3.553
-3.27147,2.347,-3.526
-3.24747,2.084,-3.315
-3.22447,1.856,-2.922
-3.20147,1.737,-2.469
-3.17747,1.811,-2.119
-3.15447,2.012,-1.868
-3.13147,2.256,-1.614
-3.10747,2.693,-1.393
-3.08447,3.581,-1.294
-3.06147,4.877,-1.255
-3.03747,6.158,-1.151
-3.01447,6.93,-0.9798
-2.99147,6.994,-0.8303
-2.96747,6.589,-0.7344
-2.94447,6.037,-0.6394
-2.92147,5.405,-0.5173
-2.89747,4.735,-0.3955
-2.87447,4.211,-0.2956
-2.85147,3.937,-0.2326
-2.82747,3.882,-0.2266
-2.80447,3.976,-0.2694
-2.78147,4.11,-0.3215
-2.75747,4.179,-0.3609
-2.73447,4.209,-0.3972
-2.71147,4.281,-0.4472
-2.68747,4.356,-0.5378
-2.66447,4.299,-0.6994
-2.64147,4.067,-0.9266
-2.61747,3.817,-1.205
-2.59447,3.729,-1.559
-2.57147,3.793,-1.995
-2.54747,3.888,-2.417
-2.52447,3.904,-2.692
-2.50147,3.785,-2.775
-2.47747,3.578,-2.702
-2.45447,3.43,-2.508
-2.43147,3.447,-2.272
-2.40747,3.529,-2.13
-2.38447,3.501,-2.171
-2.36147,3.373,-2.342
-2.33747,3.261,-2.485
-2.31447,3.161,-2.462
-2.29147,2.976,-2.252
-2.26747,2.688,-1.964
-2.24447,2.356,-1.75
-2.22147,2.04,-1.676
-2.19747,1.785,-1.666
-2.17447,1.602,-1.604
-2.15147,1.449,-1.486
-2.12747,1.284,-1.427
-2.10447,1.128,-1.5
-2.08147,1.025,-1.633
-2.05747,0.9885,-1.715
-2.03447,1.051,-1.748
-2.01147,1.319,-1.789
-1.98747,1.866,-1.875
-1.96447,2.6,-2.05
-1.94147,3.288,-2.333
-1.91747,3.74,-2.675
-1.89447,3.997,-3.081
-1.87147,4.247,-3.698
-1.84747,4.483,-4.591
-1.82447,4.512,-5.555
-1.80147,4.357,-6.296
-1.77747,4.231,-6.61
-1.75447,4.194,-6.41
-1.73147,4.137,-5.745
-1.70747,3.938,-4.779
-1.68447,3.573,-3.743
-1.66147,3.159,-2.872
-1.63747,2.847,-2.327
-1.61447,2.679,-2.126
-1.59147,2.591,-2.206
-1.56747,2.512,-2.518
-1.54447,2.474,-2.977
-1.52147,2.617,-3.439
-1.49747,3.027,-3.876
-1.47447,3.585,-4.357
-1.45147,4.027,-4.849
-1.42747,4.172,-5.191
-1.40447,4.099,-5.181
-1.38147,4.058,-4.766
-1.35747,4.182,-4.223
-1.33447,4.375,-3.899
-1.31147,4.482,-3.856
-1.28747,4.44,-3.98
-1.26447,4.283,-4.25
-1.24147,4.079,-4.66
-1.21747,3.875,-5.038
-1.19447,3.731,-5.24
-1.17147,3.728,-5.315
-1.14747,3.844,-5.28
-1.12447,3.909,-5.045
-1.10147,3.792,-4.612
-1.07747,3.577,-4.196
-1.05447,3.465,-4.195
-1.03147,3.581,-4.995
-1.00747,3.932,-6.518
-0.98447,4.497,-7.998
-0.96147,5.235,-8.568
-0.93747,6.017,-7.989
-0.91447,6.673,-6.649
-0.89147,7.153,-5.144
-0.86747,7.551,-3.96
-0.84447,7.903,-3.251
-0.82147,8.002,-2.888
-0.79747,7.546,-2.771
-0.77447,6.579,-2.849
-0.75147,5.582,-2.968
-0.72747,4.977,-2.976
-0.70447,4.755,-2.894
-0.68147,4.631,-2.851
-0.65747,4.387,-2.888
-0.63447,4.039,-2.89
-0.61147,3.767,-2.734
-0.58747,3.726,-2.495
-0.56447,3.919,-2.343
-0.54147,4.189,-2.28
-0.51747,4.347,-2.199
-0.49447,4.275,-2.104
-0.47147,3.945,-2.087
-0.44747,3.439,-2.18
-0.42447,2.939,-2.32
-0.40147,2.579,-2.395
-0.37747,2.359,-2.264
-0.35447,2.222,-1.879
-0.33147,2.127,-1.39
-0.30747,2.078,-0.9884
-0.28447,2.062,-0.7296
-0.26147,2.016,-0.5773
-0.23747,1.947,-0.4743
-0.21447,1.964,-0.378
-0.19147,2.077,-0.2943
-0.16747,2.136,-0.2497
-0.14447,2.044,-0.2439
