#Energy,TDOS-UP,TDOS-DOWN
-6.24109,398.7,-390.4
-6.21809,1.484,-0.5265
-6.19409,1.541,-0.5875
-6.17109,1.536,-0.6058
-6.14809,1.462,-0.6065
-6.12409,1.365,-0.6344
-6.10109,1.326,-0.6999
-6.07809,1.359,-0.773
-6.05409,1.364,-0.8394
-6.03109,1.266,-0.9302
-6.00809,1.12,-1.067
-5.98409,1.017,-1.193
-5.96109,0.9561,-1.236
-5.93809,0.8856,-1.227
-5.91409,0.7902,-1.237
-5.89109,0.6779,-1.252
-5.86809,0.5759,-1.22
-5.84409,0.5307,-1.167
-5.82109,0.5413,-1.153
-5.79809,0.5508,-1.176
-5.77409,0.5124,-1.177
-5.75109,0.4351,-1.115
-5.72809,0.376,-1.026
-5.70409,0.3699,-0.9771
-5.68109,0.3843,-0.9507
-5.65809,0.3811,-0.859
-5.63409,0.3685,-0.6975
-5.61109,0.3675,-0.5726
-5.58809,0.3844,-0.5509
-5.56409,0.411,-0.5851
-5.54109,0.4343,-0.6002
-5.51809,0.4574,-0.5562
-5.49409,0.4896,-0.4591
-5.47109,0.5213,-0.3658
-5.44809,0.5338,-0.3286
-5.42409,0.539,-0.3361
-5.40109,0.5811,-0.3513
-5.37809,0.6619,-0.3646
-5.35409,0.706,-0.3697
-5.33109,0.6666,-0.3582
-5.30809,0.5968,-0.3582
-5.28409,0.5532,-0.3963
-5.26109,0.5402,-0.4396
-5.23809,0.5725,-0.447
-5.21409,0.6645,-0.4364
-5.19109,0.764,-0.4302
-5.16809,0.7911,-0.4098
-5.14409,0.738,-0.3797
-5.12109,0.6797,-0.3863
-5.09809,0.6779,-0.4403
-5.07409,0.7161,-0.5111
-5.05109,0.7561,-0.589
-5.02809,0.8024,-0.6611
-5.00409,0.8669,-0.6703
-4.98109,0.9012,-0.5872
-4.95809,0.8548,-0.4767
-4.93409,0.7651,-0.4197
-4.91109,0.6975,-0.4153
-4.88809,0.6745,-0.423
-4.86409,0.7024,-0.4437
-4.84109,0.7919,-0.5009
-4.81809,0.9372,-0.5816
-4.79409,1.083,-0.6405
-4.77109,1.14,-0.6462
-4.74809,1.066,-0.6072
-4.72409,0.9308,-0.5645
-4.70109,0.8731,-0.5601
-4.67809,0.9822,-0.597
-4.65409,1.221,-0.6285
-4.63109,1.489,-0.6091
-4.60809,1.712,-0.5576
-4.58409,1.856,-0.5384
-4.56109,1.923,-0.575
-4.53809,1.956,-0.6208
-4.51409,1.99,-0.6331
-4.49109,2.023,-0.6258
-4.46809,2.021,-0.6106
-4.44409,1.975,-0.5622
-4.42109,1.949,-0.4807
-4.39809,2.018,-0.4325
-4.37409,2.144,-0.4913
-4.35109,2.229,-0.6426
-4.32809,2.279,-0.7835
-4.30409,2.362,-0.8349
-4.28109,2.446,-0.8044
-4.25809,2.434,-0.7315
-4.23409,2.307,-0.638
-4.21109,2.113,-0.546
-4.18809,1.893,-0.4936
-4.16409,1.697,-0.5169
-4.14109,1.599,-0.6136
-4.11809,1.601,-0.7187
-4.09409,1.602,-0.7625
-4.07109,1.529,-0.7479
-4.04809,1.429,-0.7222
-4.02409,1.369,-0.7082
-4.00109,1.342,-0.7021
-3.97809,1.312,-0.7066
-3.95409,1.268,-0.7478
-3.93109,1.186,-0.8422
-3.90809,1.051,-0.9614
-3.88409,0.9304,-1.076
-3.86109,0.8852,-1.191
-3.83809,0.8684,-1.316
-3.81409,0.8277,-1.474
-3.79109,0.7997,-1.717
-3.76809,0.8281,-2.036
-3.74409,0.9116,-2.332
-3.72109,1.067,-2.565
-3.69809,1.355,-2.83
-3.67409,1.809,-3.199
-3.65109,2.373,-3.577
-3.62809,2.944,-3.828
-3.60409,3.403,-3.887
-3.58109,3.676,-3.699
-3.55809,3.755,-3.236
-3.53409,3.591,-2.629
-3.51109,3.153,-2.123
-3.48809,2.626,-1.803
-3.46409,2.248,-1.558
-3.44109,2.036,-1.356
-3.41809,1.884,-1.275
-3.39409,1.786,-1.287
-3.37109,1.789,-1.252
-3.34809,1.846,-1.117
-3.32409,1.883,-0.9524
-3.30109,1.947,-0.8129
-3.27809,2.228,-0.6903
-3.25409,2.956,-0.5698
-3.23109,4.173,-0.4511
-3.20809,5.551,-0.3467
-3.18409,6.596,-0.2776
-3.16109,7.029,-0.2511
-3.13809,6.895,-0.25
-3.11409,6.396,-0.2506
-3.09109,5.694,-0.2454
-3.06809,4.967,-0.2397
-3.04409,4.422,-0.2294
-3.02109,4.102,-0.2118
-2.99809,3.901,-0.2188
-2.97409,3.767,-0.2947
-2.95109,3.751,-0.4327
-2.92809,3.912,-0.5709
-2.90409,4.249,-0.6609
-2.88109,4.71,-0.7181
-2.85809,5.138,-0.8046
-2.83409,5.275,-0.9587
-2.81109,5.01,-1.162
-2.78809,4.549,-1.404
-2.76409,4.163,-1.706
-2.74109,3.908,-2.019
-2.71809,3.673,-2.175
-2.69409,3.406,-2.078
-2.67109,3.183,-1.858
-2.64809,3.089,-1.708
-2.62409,3.126,-1.666
-2.60109,3.23,-1.664
-2.57809,3.294,-1.667
-2.55409,3.243,-1.705
-2.53109,3.11,-1.831
-2.50809,2.987,-2.049
-2.48409,2.906,-2.301
-2.46109,2.784,-2.488
-2.43809,2.532,-2.483
-2.41409,2.196,-2.237
-2.39109,1.901,-1.875
-2.36809,1.699,-1.614
-2.34409,1.544,-1.553
-2.32109,1.373,-1.589
-2.29809,1.188,-1.554
-2.27409,1.054,-1.446
-2.25109,1.004,-1.409
-2.22809,1.044,-1.495
-2.20409,1.24,-1.614
-2.18109,1.67,-1.685
-2.15809,2.294,-1.714
-2.13409,2.951,-1.747
-2.11109,3.459,-1.821
-2.08809,3.755,-1.95
-2.06409,3.962,-2.136
-2.04109,4.209,-2.366
-2.01809,4.382,-2.653
-1.99409,4.322,-3.104
-1.97109,4.166,-3.759
-1.94809,4.141,-4.506
-1.92409,4.208,-5.268
-1.90109,4.139,-5.997
-1.87809,3.834,-6.481
-1.85409,3.425,-6.44
-1.83109,3.117,-5.793
-1.80809,2.965,-4.709
-1.78409,2.854,-3.503
-1.76109,2.677,-2.528
-1.73809,2.488,-1.999
-1.71409,2.449,-1.884
-1.69109,2.657,-2.051
-1.66809,3.064,-2.396
-1.64409,3.525,-2.794
-1.62109,3.838,-3.158
-1.59809,3.888,-3.574
-1.57409,3.8,-4.151
-1.55109,3.798,-4.777
-1.52809,3.922,-5.201
-1.50409,4.068,-5.261
-1.48109,4.172,-4.991
-1.45809,4.202,-4.614
-1.43409,4.12,-4.358
-1.41109,3.927,-4.272
-1.38809,3.674,-4.341
-1.36409,3.451,-4.596
-1.34109,3.359,-4.919
-1.31809,3.422,-5.062
-1.29409,3.552,-5.029
-1.27109,3.61,-5.058
-1.24809,3.527,-5.177
-1.22409,3.37,-5.155
-1.20109,3.282,-4.907
-1.17809,3.373,-4.787
-1.15409,3.679,-5.351
-1.13109,4.227,-6.707
-1.10809,5.014,-8.153
-1.08409,5.89,-8.727
-1.06109,6.653,-8.105
-1.03809,7.283,-6.71
-1.01409,7.895,-5.205
-0.99109,8.448,-4.065
-0.96809,8.653,-3.364
-0.94409,8.25,-2.933
-0.92109,7.315,-2.713
-0.89809,6.236,-2.727
-0.87409,5.412,-2.837
-0.85109,4.927,-2.864
-0.82809,4.57,-2.814
-0.80409,4.189,-2.777
-0.78109,3.891,-2.774
-0.75809,3.83,-2.774
-0.73409,3.995,-2.696
-0.71109,4.243,-2.499
-0.68809,4.399,-2.296
-0.66409,4.323,-2.194
-0.64109,3.972,-2.149
-0.61809,3.466,-2.097
-0.59409,3.03,-2.048
-0.57109,2.792,-2.051
-0.54809,2.678,-2.109
-0.52409,2.565,-2.166
-0.50109,2.414,-2.18
-0.47809,2.224,-2.096
-0.45409,2.025,-1.849
-0.43109,1.902,-1.471
-0.40809,1.897,-1.073
-0.38409,1.948,-0.732
-0.36109,1.999,-0.4818
-0.33809,2.054,-0.3368
-0.31409,2.096,-0.2804
-0.29109,2.067,-0.2687
-0.26809,1.959,-0.2678
-0.24409,1.845,-0.2637
-0.22109,1.764,-0.245
-0.19809,1.681,-0.2049
-0.17409,1.587,-0.1574
-0.15109,1.541,-0.1286
-0.12809,1.549,-0.125
-0.10409,1.537,-0.1249
-0.08109,1.505,-0.1104
-0.05809,1.516,-0.08751
-0.03409,1.55,-0.07017
-0.01109,1.516,-0.05895
0.01191,1.403,-0.04524
0.03591,1.278,-0.02794
0.05891,1.161,-0.01374
0.08191,1.049,-0.00571
0.10591,0.9879,-0.00203
0.12891,1.029,-0.00057
0.15191,1.139,-0.00012
0.17591,1.229,-2e-05
0.19891,1.243,-0.0
0.22191,1.176,-0.0
0.24591,1.061,-0.0
0.26891,0.9597,-0.0
0.29191,0.9462,-0.0
0.31591,1.022,-2e-05
0.33891,1.09,-0.00023
0.36191,1.078,-0.00211
0.38591,1.028,-0.01358
0.40891,0.9644,-0.06137
0.43191,0.8606,-0.1983
0.45591,0.7416,-0.473
0.47891,0.6578,-0.8717
0.50191,0.6404,-1.313
0.52591,0.7264,-1.722
0.54891,0.9078,-2.081
0.57191,1.093,-2.395
0.59591,1.194,-2.651
0.61891,1.194,-2.856
0.64191,1.09,-3.051
0.66591,0.8834,-3.264
0.68891,0.6577,-3.523
0.71191,0.5515,-3.879
0.73591,0.6308,-4.341
0.75891,0.8242,-4.782
0.78191,0.9698,-4.961
0.80591,0.9481,-4.726
0.82891,0.8092,-4.218
0.85191,0.7071,-3.795
0.87591,0.6942,-3.683
0.89891,0.6915,-3.796
0.92191,0.6514,-3.924
0.94591,0.6127,-3.981
0.96891,0.6202,-3.969
0.99191,0.6815,-3.827
1.01591,0.767,-3.522
1.03891,0.8416,-3.146
1.06191,0.9061,-2.816
1.08591,0.9557,-2.564
1.10891,0.9398,-2.378
1.13191,0.8441,-2.229
1.15591,0.737,-2.107
1.17891,0.6707,-2.061
1.20191,0.6389,-2.096
1.22591,0.6361,-2.122
1.24891,0.6496,-2.103
1.27191,0.6361,-2.092
1.29591,0.5824,-2.117
1.31891,0.5435,-2.206
1.34191,0.5736,-2.392
1.36591,0.647,-2.602
1.38891,0.6871,-2.749
1.41191,0.6686,-2.917
1.43591,0.6319,-3.183
1.45891,0.6133,-3.403
1.48191,0.6268,-3.493
1.50591,0.672,-3.613
1.52891,0.7126,-3.862
1.55191,0.6983,-4.126
1.57591,0.6407,-4.296
1.59891,0.6085,-4.386
1.62191,0.6244,-4.52
1.64591,0.645,-4.832
1.66891,0.6463,-5.339
1.69191,0.6374,-5.834
1.71591,0.6188,-5.917
1.73891,0.5996,-5.381
1.76191,0.6058,-4.489
1.78591,0.6422,-3.665
1.80891,0.6671,-3.093
1.83191,0.6203,-2.729
1.85591,0.4975,-2.463
1.87891,0.3801,-2.258
1.90191,0.3596,-2.172
1.92591,0.4312,-2.231
1.94891,0.4898,-2.349
1.97191,0.4621,-2.392
1.99591,0.402,-2.306
2.01891,0.4112,-2.17
2.04191,0.5086,-2.081
2.06591,0.6192,-2.042
2.08891,0.6688,-2.005
2.11191,0.6501,-1.949
2.13591,0.5983,-1.884
2.15891,0.5465,-1.814
2.18191,0.5062,-1.704
2.20591,0.4663,-1.563
2.22891,0.4202,-1.487
2.25191,0.3964,-1.495
2.27591,0.4186,-1.489
2.29891,0.4515,-1.408
2.32191,0.4476,-1.3
2.34591,0.413,-1.245
2.36891,0.388,-1.263
2.39191,0.3859,-1.31
2.41591,0.3949,-1.34
2.43891,0.4153,-1.34
2.46191,0.4378,-1.307
2.48591,0.4294,-1.256
2.50891,0.3765,-1.26
2.53191,0.3003,-1.346
2.55591,0.2355,-1.394
2.57891,0.2192,-1.315
2.60191,0.2648,-1.211
2.62591,0.335,-1.196
2.64891,0.3746,-1.238
2.67191,0.3785,-1.256
2.69591,0.3906,-1.225
2.71891,0.4267,-1.194
2.74191,0.4558,-1.222
2.76591,0.4586,-1.26
