#Energy,TDOS-UP,TDOS-DOWN
-5.71655,393.5,-389.2
-5.69355,0.8001,-0.2582
-5.66955,0.9783,-0.2922
-5.64655,1.192,-0.3716
-5.62355,1.351,-0.4716
-5.59955,1.38,-0.5411
-5.57655,1.319,-0.5442
-5.55355,1.306,-0.5155
-5.52955,1.392,-0.5209
-5.50655,1.468,-0.5754
-5.48355,1.43,-0.645
-5.45955,1.331,-0.707
-5.43655,1.27,-0.7822
-5.41355,1.234,-0.8989
-5.38955,1.171,-1.026
-5.36655,1.102,-1.083
-5.34355,1.054,-1.047
-5.31955,0.9863,-1.001
-5.29655,0.8506,-1.035
-5.27355,0.6754,-1.136
-5.24955,0.5606,-1.224
-5.22655,0.5643,-1.236
-5.20355,0.6265,-1.147
-5.17955,0.6333,-1.012
-5.15655,0.5437,-0.9443
-5.13355,0.4345,-0.9932
-5.10955,0.395,-1.069
-5.08655,0.4188,-1.051
-5.06355,0.4453,-0.9284
-5.03955,0.4436,-0.7908
-5.01655,0.4223,-0.7175
-4.99355,0.4071,-0.7135
-4.96955,0.4195,-0.7172
-4.94655,0.4684,-0.662
-4.92355,0.556,-0.5535
-4.89955,0.6508,-0.4623
-4.87655,0.6844,-0.4308
-4.85355,0.6338,-0.4326
-4.82955,0.5723,-0.4252
-4.80655,0.5841,-0.4012
-4.78355,0.6618,-0.3828
-4.75955,0.7298,-0.3867
-4.73655,0.7418,-0.4076
-4.71355,0.705,-0.4272
-4.68955,0.6536,-0.4358
-4.66655,0.6427,-0.4376
-4.64355,0.707,-0.434
-4.61955,0.8113,-0.437
-4.59655,0.8869,-0.4716
-4.57355,0.8985,-0.5156
-4.54955,0.8506,-0.5102
-4.52655,0.772,-0.4662
-4.50355,0.7242,-0.4527
-4.47955,0.7631,-0.4905
-4.45655,0.8748,-0.5498
-4.43355,0.9892,-0.6117
-4.40955,1.037,-0.66
-4.38655,0.9981,-0.6571
-4.36355,0.9166,-0.594
-4.33955,0.8631,-0.5132
-4.31655,0.8713,-0.4486
-4.29355,0.9198,-0.4135
-4.26955,0.9793,-0.433
-4.24655,1.06,-0.5211
-4.22355,1.167,-0.6298
-4.19955,1.264,-0.6801
-4.17655,1.351,-0.6581
-4.15355,1.506,-0.6249
-4.12955,1.752,-0.6285
-4.10655,1.981,-0.6562
-4.08355,2.058,-0.669
-4.05955,1.972,-0.6446
-4.03655,1.85,-0.5896
-4.01355,1.838,-0.5418
-3.98955,1.961,-0.5456
-3.96655,2.099,-0.604
-3.94355,2.106,-0.6677
-3.91955,1.974,-0.6792
-3.89655,1.846,-0.6345
-3.87355,1.847,-0.5871
-3.84955,1.937,-0.5722
-3.82655,2.0,-0.5724
-3.80355,2.024,-0.5768
-3.77955,2.087,-0.6189
-3.75655,2.206,-0.7226
-3.73355,2.317,-0.836
-3.70955,2.354,-0.868
