#Energy,TDOS-UP,TDOS-DOWN
-5.58794,393.1,-389.1
-5.56494,0.7305,-0.2666
-5.54094,0.8427,-0.2789
-5.51794,1.03,-0.3282
-5.49494,1.236,-0.4095
-5.47094,1.36,-0.4908
-5.44794,1.359,-0.526
-5.42494,1.31,-0.5162
-5.40094,1.324,-0.5111
-5.37794,1.398,-0.5436
-5.35494,1.437,-0.6015
-5.33094,1.39,-0.6605
-5.30794,1.315,-0.7205
-5.28494,1.268,-0.8043
-5.26094,1.22,-0.9209
-5.23794,1.145,-1.025
-5.21494,1.069,-1.056
-5.19094,1.01,-1.024
-5.16794,0.9401,-0.9995
-5.14494,0.815,-1.031
-5.12094,0.6543,-1.116
-5.09794,0.553,-1.207
-5.07494,0.5659,-1.223
-5.05094,0.6288,-1.119
-5.02794,0.6296,-0.971
-5.00494,0.535,-0.9078
-4.98094,0.4185,-0.9642
-4.95794,0.3717,-1.044
-4.93494,0.4117,-1.029
-4.91094,0.4757,-0.9036
-4.88794,0.4961,-0.7671
-4.86494,0.4651,-0.7081
-4.84094,0.4221,-0.713
-4.81794,0.4216,-0.7107
-4.79494,0.5088,-0.6489
-4.77094,0.656,-0.5346
-4.74794,0.7533,-0.4379
-4.72494,0.7274,-0.4154
-4.70094,0.6326,-0.4365
-4.67794,0.5818,-0.4385
-4.65494,0.6181,-0.4119
-4.63094,0.6933,-0.3903
-4.60794,0.744,-0.3973
-4.58494,0.7456,-0.4266
-4.56094,0.7191,-0.4563
-4.53794,0.7159,-0.4683
-4.51494,0.7633,-0.4563
-4.49094,0.8321,-0.4398
-4.46794,0.887,-0.4535
-4.44494,0.9115,-0.4943
-4.42094,0.8807,-0.5177
-4.39794,0.7981,-0.5053
-4.37494,0.7451,-0.4918
-4.35094,0.7976,-0.5114
-4.32794,0.9262,-0.5493
-4.30494,1.041,-0.5811
-4.28094,1.083,-0.6192
-4.25794,1.046,-0.6571
-4.23494,0.9723,-0.6427
-4.21094,0.9207,-0.5663
-4.18794,0.914,-0.48
-4.16494,0.9425,-0.4269
-4.14094,1.015,-0.424
-4.11794,1.144,-0.4905
-4.09494,1.303,-0.6131
-4.07094,1.459,-0.706
-4.04794,1.631,-0.7044
-4.02494,1.846,-0.6528
-4.00094,2.04,-0.6271
-3.97794,2.097,-0.6419
-3.95494,1.999,-0.663
-3.93094,1.858,-0.6558
-3.90794,1.821,-0.615
-3.88494,1.933,-0.5704
-3.86094,2.077,-0.5644
-3.83794,2.099,-0.6068
-3.81494,1.99,-0.6628
-3.79094,1.875,-0.682
-3.76794,1.858,-0.6467
-3.74494,1.916,-0.5998
-3.72094,1.957,-0.5887
-3.69794,1.968,-0.6021
-3.67494,2.002,-0.6122
-3.65094,2.097,-0.6402
-3.62794,2.234,-0.7265
-3.60494,2.358,-0.8393
-3.58094,2.394,-0.8785
-3.55794,2.289,-0.8076
-3.53494,2.091,-0.6957
-3.51094,1.938,-0.601
-3.48794,1.906,-0.5351
-3.46494,1.942,-0.5272
-3.44094,1.935,-0.6004
-3.41794,1.825,-0.7136
-3.39494,1.628,-0.8072
-3.37094,1.421,-0.8636
-3.34794,1.297,-0.8918
-3.32494,1.324,-0.9021
-3.30094,1.543,-0.9059
-3.27794,1.944,-0.9181
-3.25494,2.438,-0.9607
-3.23094,2.907,-1.074
-3.20794,3.295,-1.31
-3.18494,3.61,-1.656
-3.16094,3.802,-1.985
-3.13794,3.751,-2.174
-3.11494,3.452,-2.237
-3.09094,3.055,-2.282
-3.06794,2.678,-2.379
-3.04494,2.378,-2.538
-3.02094,2.217,-2.743
-2.99794,2.178,-2.962
-2.97494,2.185,-3.148
-2.95094,2.338,-3.265
-2.92794,2.926,-3.309
-2.90494,4.047,-3.266
-2.88094,5.393,-3.077
-2.85794,6.48,-2.734
-2.83494,6.964,-2.367
-2.81094,6.841,-2.097
-2.78794,6.403,-1.873
-2.76494,5.876,-1.609
-2.74094,5.273,-1.349
-2.71794,4.674,-1.18
-2.69494,4.254,-1.088
-2.67094,4.037,-0.9838
-2.64794,3.997,-0.8345
-2.62494,4.187,-0.7
-2.60094,4.493,-0.6165
-2.57794,4.605,-0.5412
-2.55494,4.397,-0.45
-2.53094,4.061,-0.3822
-2.50794,3.777,-0.3839
-2.48494,3.532,-0.4727
-2.46094,3.303,-0.6341
-2.43794,3.101,-0.8514
-2.41494,2.933,-1.133
-2.39094,2.849,-1.473
-2.36794,2.866,-1.824
-2.34494,2.906,-2.142
-2.32094,2.926,-2.422
-2.29794,2.957,-2.667
-2.27494,3.033,-2.872
-2.25094,3.204,-3.046
-2.22794,3.501,-3.203
-2.20494,3.812,-3.315
-2.18094,3.985,-3.301
-2.15794,4.067,-3.095
-2.13494,4.176,-2.72
-2.11094,4.224,-2.302
-2.08794,4.014,-2.001
-2.06494,3.537,-1.877
-2.04094,2.966,-1.834
-2.01794,2.44,-1.759
-1.99494,2.008,-1.672
-1.97094,1.7,-1.646
-1.94794,1.499,-1.682
-1.92494,1.341,-1.741
-1.90094,1.19,-1.823
-1.87794,1.064,-1.946
-1.85494,0.9892,-2.115
-1.83094,1.008,-2.352
-1.80794,1.223,-2.714
-1.78494,1.73,-3.267
-1.76094,2.485,-4.068
-1.73794,3.261,-5.074
-1.71494,3.826,-6.042
-1.69094,4.172,-6.621
-1.66794,4.448,-6.595
-1.64494,4.659,-6.011
-1.62094,4.686,-5.125
-1.59794,4.552,-4.255
-1.57494,4.391,-3.583
-1.55094,4.244,-3.107
-1.52794,4.052,-2.788
-1.50494,3.774,-2.625
-1.48094,3.432,-2.654
-1.45794,3.08,-2.919
-1.43494,2.763,-3.38
-1.41094,2.536,-3.938
-1.38794,2.42,-4.499
-1.36494,2.363,-4.942
-1.34094,2.384,-5.179
-1.31794,2.645,-5.18
-1.29494,3.209,-4.872
-1.27094,3.869,-4.283
-1.24794,4.343,-3.719
-1.22494,4.547,-3.473
-1.20094,4.611,-3.526
-1.17794,4.699,-3.72
-1.15494,4.838,-4.027
-1.13094,4.916,-4.49
-1.10794,4.822,-5.034
-1.08494,4.583,-5.428
-1.06094,4.34,-5.474
-1.03794,4.202,-5.17
-1.01494,4.185,-4.676
-0.99094,4.266,-4.182
-0.96794,4.337,-3.82
-0.94494,4.263,-3.679
-0.92094,4.063,-3.928
-0.89794,3.898,-4.78
-0.87494,3.924,-6.13
-0.85094,4.243,-7.395
-0.82794,4.849,-7.958
-0.80494,5.603,-7.633
-0.78094,6.313,-6.627
-0.75794,6.836,-5.337
-0.73494,7.111,-4.205
-0.71094,7.147,-3.46
-0.68794,6.995,-3.066
-0.66494,6.705,-2.925
-0.64094,6.271,-2.979
-0.61794,5.702,-3.119
-0.59494,5.133,-3.181
-0.57094,4.749,-3.105
-0.54794,4.62,-3.009
-0.52494,4.639,-2.989
-0.50094,4.588,-2.942
-0.47794,4.322,-2.764
-0.45494,3.939,-2.563
-0.43094,3.659,-2.463
-0.40794,3.614,-2.41
-0.38494,3.807,-2.318
-0.36094,4.1,-2.23
-0.33794,4.286,-2.241
-0.31494,4.23,-2.368
-0.29094,3.954,-2.504
-0.26794,3.54,-2.422
-0.24494,3.063,-1.985
-0.22094,2.614,-1.364
-0.19794,2.262,-0.8709
-0.17494,2.0,-0.6184
-0.15094,1.82,-0.5171
-0.12794,1.745,-0.4734
-0.10494,1.778,-0.4595
-0.08094,1.877,-0.4443
-0.05794,1.992,-0.3827
-0.03494,2.091,-0.2884
-0.01094,2.151,-0.2291
0.01206,2.116,-0.2311
0.03506,1.975,-0.2532
0.05906,1.806,-0.2509
0.08206,1.693,-0.2165
0.10506,1.65,-0.1711
0.12906,1.629,-0.1415
0.15206,1.57,-0.1351
0.17506,1.449,-0.1331
0.19906,1.314,-0.1163
0.22206,1.26,-0.09031
0.24506,1.301,-0.07299
0.26906,1.35,-0.06509
0.29206,1.325,-0.05377
0.31506,1.229,-0.03553
0.33906,1.122,-0.01846
0.36206,1.062,-0.00804
0.38506,1.064,-0.00307
0.40906,1.115,-0.00097
0.43206,1.174,-0.00023
0.45506,1.184,-8e-05
0.47906,1.114,-0.0005
0.50206,0.9948,-0.0038
0.52506,0.8895,-0.0206
0.54906,0.8295,-0.07983
0.57206,0.7943,-0.2249
0.59506,0.7761,-0.4747
0.61906,0.8066,-0.7921
0.64206,0.8934,-1.121
0.66506,1.001,-1.435
0.68906,1.082,-1.72
0.71206,1.087,-1.968
0.73506,1.006,-2.169
0.75906,0.8985,-2.328
0.78206,0.8294,-2.459
0.80506,0.8146,-2.576
0.82906,0.8438,-2.707
0.85206,0.8892,-2.877
0.87506,0.9016,-3.082
0.89906,0.8541,-3.325
0.92206,0.7627,-3.628
0.94506,0.6628,-3.957
0.96906,0.6007,-4.254
0.99206,0.606,-4.486
1.01506,0.6481,-4.599
1.03906,0.6821,-4.564
1.06206,0.724,-4.462
1.08506,0.8044,-4.389
1.10906,0.8932,-4.323
1.13206,0.9454,-4.186
1.15506,0.9499,-3.962
1.17906,0.8963,-3.661
1.20206,0.7909,-3.281
1.22506,0.7001,-2.911
1.24906,0.6857,-2.68
1.27206,0.7111,-2.546
1.29506,0.6864,-2.375
1.31906,0.5997,-2.189
1.34206,0.5368,-2.143
1.36506,0.5646,-2.247
1.38906,0.6506,-2.33
1.41206,0.7219,-2.296
1.43506,0.7436,-2.249
1.45906,0.7225,-2.332
1.48206,0.6904,-2.564
1.50506,0.6682,-2.829
1.52906,0.6356,-3.033
1.55206,0.5777,-3.253
1.57506,0.5326,-3.615
1.59906,0.5538,-4.054
1.62206,0.6563,-4.377
1.64506,0.7793,-4.533
1.66906,0.8079,-4.608
1.69206,0.7009,-4.682
1.71506,0.5524,-4.801
1.73906,0.4894,-5.035
1.76206,0.5533,-5.454
1.78506,0.6772,-5.961
1.80906,0.7667,-6.178
1.83206,0.7814,-5.732
1.85506,0.715,-4.74
