#Energy,TDOS-UP,TDOS-DOWN
-5.89828,394.5,-389.4
-5.87528,1.04,-0.285
-5.85128,1.238,-0.3698
-5.82828,1.368,-0.4793
-5.80528,1.377,-0.5596
-5.78128,1.335,-0.5674
-5.75828,1.371,-0.533
-5.73528,1.468,-0.533
-5.71128,1.486,-0.5906
-5.68828,1.386,-0.6654
-5.66528,1.287,-0.7304
-5.64128,1.266,-0.8113
-5.61828,1.253,-0.9346
-5.59528,1.186,-1.062
-5.57128,1.107,-1.114
-5.54828,1.041,-1.075
-5.52528,0.9395,-1.043
-5.50128,0.7846,-1.107
-5.47828,0.6406,-1.215
-5.45528,0.5846,-1.256
-5.43128,0.6055,-1.198
-5.40828,0.619,-1.094
-5.38528,0.5668,-1.029
-5.36128,0.4808,-1.046
-5.33828,0.4359,-1.091
-5.31528,0.4409,-1.076
-5.29128,0.4404,-0.9896
-5.26828,0.4124,-0.8831
-5.24528,0.3753,-0.7962
-5.22128,0.3542,-0.7461
-5.19828,0.3835,-0.7169
-5.17528,0.4523,-0.6635
-5.15128,0.4964,-0.5845
-5.12828,0.5112,-0.5251
-5.10528,0.546,-0.4934
-5.08128,0.5818,-0.4638
-5.05828,0.572,-0.4279
-5.03528,0.5547,-0.3921
-5.01128,0.5921,-0.3669
-4.98828,0.6698,-0.3648
-4.96528,0.7221,-0.3812
-4.94128,0.7181,-0.3954
-4.91828,0.6741,-0.4004
-4.89528,0.6127,-0.4064
-4.87128,0.5738,-0.4152
-4.84828,0.6144,-0.4212
-4.82528,0.7295,-0.439
-4.80128,0.8319,-0.4803
-4.77828,0.8575,-0.5085
-4.75528,0.8239,-0.4823
-4.73128,0.7749,-0.4244
-4.70828,0.7354,-0.3979
-4.68528,0.7254,-0.4439
-4.66128,0.7682,-0.5467
-4.63828,0.8618,-0.6396
-4.61528,0.9556,-0.6703
-4.59128,0.9773,-0.6441
-4.56828,0.9094,-0.5852
-4.54528,0.8201,-0.5081
-4.52128,0.7851,-0.4358
-4.49828,0.8187,-0.4055
-4.47528,0.8896,-0.4331
-4.45128,0.9651,-0.4993
-4.42828,1.041,-0.574
-4.40528,1.116,-0.6251
-4.38128,1.147,-0.6344
-4.35828,1.135,-0.6248
-4.33528,1.187,-0.6299
-4.31128,1.396,-0.6479
-4.28828,1.698,-0.6561
-4.26528,1.931,-0.6395
-4.24128,1.994,-0.5949
-4.21828,1.92,-0.5408
-4.19528,1.849,-0.5218
-4.17128,1.892,-0.567
-4.14828,2.022,-0.6416
-4.12528,2.104,-0.675
-4.10128,2.059,-0.646
-4.07828,1.944,-0.5999
-4.05528,1.883,-0.5717
-4.03128,1.919,-0.5479
-4.00828,1.987,-0.5226
-3.98528,2.033,-0.5411
-3.96128,2.1,-0.6403
-3.93828,2.229,-0.7745
-3.91528,2.369,-0.8529
-3.89128,2.415,-0.8332
-3.86828,2.318,-0.748
-3.84528,2.128,-0.6508
-3.82128,1.915,-0.5628
-3.79828,1.741,-0.5029
-3.77528,1.67,-0.5157
-3.75128,1.705,-0.6078
-3.72828,1.757,-0.7178
-3.70528,1.752,-0.7888
-3.68128,1.681,-0.8097
-3.65828,1.56,-0.7949
-3.63528,1.398,-0.7703
-3.61128,1.236,-0.7658
-3.58828,1.128,-0.7979
-3.56528,1.086,-0.8566
-3.54128,1.098,-0.9347
-3.51828,1.172,-1.058
-3.49528,1.334,-1.248
-3.47128,1.588,-1.491
-3.44828,1.931,-1.744
-3.42528,2.388,-1.956
-3.40128,2.931,-2.109
-3.37828,3.41,-2.244
-3.35528,3.695,-2.398
-3.33128,3.756,-2.595
-3.30828,3.573,-2.853
-3.28528,3.185,-3.139
-3.26128,2.762,-3.372
-3.23828,2.432,-3.494
-3.21528,2.166,-3.485
-3.19128,1.919,-3.318
-3.16828,1.755,-2.967
-3.14528,1.778,-2.528
-3.12128,1.99,-2.175
-3.09828,2.326,-1.927
-3.07528,2.883,-1.668
-3.05128,3.857,-1.417
-3.02828,5.171,-1.283
-3.00528,6.377,-1.235
-2.98128,7.003,-1.147
-2.95828,6.931,-0.9865
-2.93528,6.456,-0.8385
-2.91128,5.88,-0.745
-2.88828,5.263,-0.6459
-2.86528,4.654,-0.5073
-2.84128,4.189,-0.3726
-2.81828,3.942,-0.284
-2.79528,3.913,-0.2532
-2.77128,4.05,-0.2712
-2.74828,4.208,-0.3087
-2.72528,4.253,-0.3441
-2.70128,4.218,-0.3849
-2.67828,4.215,-0.4439
-2.65528,4.228,-0.5283
-2.63128,4.14,-0.6631
-2.60828,3.901,-0.8824
-2.58528,3.636,-1.188
-2.56128,3.512,-1.552
-2.53828,3.537,-1.948
-2.51528,3.604,-2.335
-2.49128,3.653,-2.644
-2.46828,3.694,-2.816
-2.44528,3.715,-2.819
-2.42128,3.707,-2.673
-2.39828,3.716,-2.477
-2.37528,3.723,-2.365
-2.35128,3.632,-2.404
-2.32828,3.467,-2.528
-2.30528,3.338,-2.574
-2.28128,3.225,-2.425
-2.25828,3.016,-2.129
-2.23528,2.706,-1.849
-2.21128,2.369,-1.714
-2.18828,2.055,-1.705
-2.16528,1.797,-1.686
-2.14128,1.607,-1.567
-2.11828,1.453,-1.431
-2.09528,1.292,-1.421
-2.07128,1.136,-1.542
-2.04828,1.03,-1.68
-2.02528,0.9863,-1.768
-2.00128,1.039,-1.812
-1.97828,1.295,-1.853
-1.95528,1.834,-1.969
-1.93128,2.575,-2.202
-1.90828,3.282,-2.521
-1.88528,3.754,-2.912
-1.86128,4.023,-3.479
-1.83828,4.275,-4.327
-1.81528,4.509,-5.33
-1.79128,4.54,-6.165
-1.76828,4.39,-6.574
-1.74528,4.257,-6.478
-1.72128,4.199,-5.933
-1.69828,4.123,-5.088
-1.67528,3.921,-4.117
-1.65128,3.563,-3.202
-1.62828,3.151,-2.534
-1.60528,2.828,-2.215
-1.58128,2.648,-2.205
-1.55828,2.563,-2.436
-1.53528,2.494,-2.853
-1.51128,2.463,-3.338
-1.48828,2.619,-3.799
-1.46528,3.053,-4.262
-1.44128,3.633,-4.735
-1.41828,4.081,-5.114
-1.39528,4.228,-5.212
-1.37128,4.165,-4.894
-1.34828,4.137,-4.326
-1.32528,4.269,-3.894
-1.30128,4.456,-3.775
-1.27828,4.541,-3.864
-1.25528,4.471,-4.086
-1.23128,4.298,-4.466
-1.20828,4.096,-4.901
-1.18528,3.909,-5.204
-1.16128,3.795,-5.338
-1.13828,3.823,-5.334
-1.11528,3.939,-5.136
-1.09128,3.958,-4.726
-1.06828,3.797,-4.258
-1.04528,3.584,-4.028
-1.02128,3.518,-4.425
-0.99828,3.701,-5.646
-0.97528,4.127,-7.257
-0.95128,4.758,-8.356
-0.92828,5.517,-8.354
-0.90528,6.255,-7.363
-0.88128,6.832,-5.9
-0.85828,7.243,-4.523
-0.83528,7.578,-3.573
-0.81128,7.821,-3.048
-0.78828,7.744,-2.813
-0.76528,7.127,-2.808
-0.74128,6.142,-2.938
-0.71828,5.28,-3.021
-0.69528,4.84,-2.97
-0.67128,4.709,-2.881
-0.64828,4.594,-2.876
-0.62528,4.328,-2.919
-0.60128,3.98,-2.847
-0.57828,3.734,-2.623
-0.55528,3.725,-2.417
-0.53128,3.939,-2.326
-0.50828,4.206,-2.263
-0.48528,4.338,-2.161
-0.46128,4.239,-2.092
-0.43828,3.894,-2.139
-0.41528,3.387,-2.281
-0.39128,2.889,-2.415
-0.36828,2.527,-2.383
-0.34528,2.302,-2.064
-0.32128,2.159,-1.551
-0.29828,2.062,-1.081
-0.27528,2.022,-0.7776
-0.25128,2.032,-0.6099
-0.22828,2.024,-0.5152
-0.20528,1.978,-0.4372
-0.18128,1.986,-0.3481
-0.15828,2.079,-0.272
-0.13528,2.13,-0.2396
-0.11128,2.039,-0.2437
-0.08828,1.855,-0.2556
-0.06528,1.705,-0.2513
-0.04128,1.657,-0.2174
-0.01828,1.67,-0.1668
0.00472,1.664,-0.133
0.02872,1.622,-0.1275
0.05172,1.571,-0.1282
0.07472,1.508,-0.1139
0.09872,1.394,-0.08978
0.12172,1.242,-0.07201
0.14472,1.168,-0.06223
0.16872,1.239,-0.0498
0.19172,1.349,-0.03192
0.21472,1.356,-0.01609
0.23872,1.271,-0.0068
0.26172,1.199,-0.0025
0.28472,1.145,-0.00075
0.30872,1.033,-0.00016
0.33172,0.8785,-2e-05
0.35472,0.8005,-0.0
0.37872,0.8602,-0.0
0.40172,0.9958,-4e-05
0.42472,1.122,-0.00044
0.44872,1.19,-0.00356
0.47172,1.183,-0.02019
0.49472,1.103,-0.08101
0.51872,0.9792,-0.2348
0.54172,0.8676,-0.5085
0.56472,0.823,-0.8675
0.58872,0.8368,-1.242
0.61172,0.8611,-1.586
0.63472,0.8799,-1.888
0.65872,0.9052,-2.156
0.68172,0.9266,-2.377
0.70472,0.9141,-2.544
0.72872,0.8575,-2.683
0.75172,0.7749,-2.831
0.77472,0.6925,-3.01
0.79872,0.6279,-3.223
0.82172,0.6101,-3.499
0.84472,0.7006,-3.858
0.86872,0.9144,-4.22
0.89172,1.114,-4.441
0.91472,1.121,-4.457
0.93872,0.946,-4.342
0.96172,0.7692,-4.234
0.98472,0.7059,-4.205
1.00872,0.719,-4.225
1.03172,0.7279,-4.226
1.05472,0.7048,-4.162
1.07872,0.6686,-4.019
1.10172,0.6413,-3.774
1.12472,0.6371,-3.42
1.14872,0.6773,-3.042
1.17172,0.7556,-2.752
1.19472,0.8054,-2.562
1.21872,0.7864,-2.399
1.24172,0.7315,-2.219
1.26472,0.665,-2.096
1.28872,0.589,-2.131
1.31172,0.5462,-2.24
1.33472,0.5884,-2.249
1.35872,0.6853,-2.165
1.38172,0.7463,-2.143
1.40472,0.7433,-2.276
1.42872,0.7332,-2.511
1.45172,0.7508,-2.716
1.47472,0.763,-2.853
1.49872,0.7358,-3.053
1.52172,0.6846,-3.403
1.54472,0.6547,-3.751
1.56872,0.6598,-3.956
1.59172,0.646,-4.088
1.61472,0.5703,-4.243
1.63872,0.4836,-4.406
1.66172,0.4642,-4.545
1.68472,0.5074,-4.694
1.70872,0.5563,-4.974
1.73172,0.5942,-5.464
1.75472,0.62,-5.981
1.77872,0.6162,-6.078
1.80172,0.6039,-5.493
1.82472,0.6104,-4.526
1.84872,0.6069,-3.657
1.87172,0.5792,-3.032
1.89472,0.565,-2.57
1.91872,0.5912,-2.225
1.94172,0.6331,-1.981
1.96472,0.6419,-1.829
1.98872,0.6043,-1.783
2.01172,0.5545,-1.854
2.03472,0.5186,-1.987
2.05872,0.4978,-2.07
2.08172,0.5053,-2.048
2.10472,0.5407,-1.981
2.12872,0.5522,-1.939
2.15172,0.5072,-1.917
2.17472,0.459,-1.871
2.19872,0.4801,-1.785
2.22172,0.5491,-1.656
2.24472,0.5792,-1.506
2.26872,0.5531,-1.429
2.29172,0.5255,-1.483
2.31472,0.5088,-1.556
2.33872,0.4606,-1.525
2.36172,0.3754,-1.423
2.38472,0.3136,-1.334
2.40872,0.3387,-1.264
2.43172,0.4563,-1.171
2.45472,0.5962,-1.046
2.47872,0.6543,-0.9515
2.50172,0.5949,-0.9671
2.52472,0.4778,-1.093
2.54872,0.3847,-1.229
2.57172,0.3611,-1.253
2.59472,0.3965,-1.144
2.61872,0.4432,-1.016
2.64172,0.4587,-0.9946
2.66472,0.4269,-1.069
2.68872,0.371,-1.119
2.71172,0.34,-1.077
2.73472,0.3587,-1.007
2.75872,0.4178,-0.9739
2.78172,0.4937,-0.9724
2.80472,0.5427,-0.9768
2.82872,0.519,-0.9643
2.85172,0.4401,-0.907
2.87472,0.3704,-0.8176
2.89872,0.3301,-0.7653
2.92172,0.3055,-0.7953
2.94472,0.312,-0.8685
2.96872,0.3597,-0.9101
2.99172,0.4192,-0.9044
3.01472,0.4442,-0.9127
3.03872,0.4043,-0.9766
3.06172,0.3179,-1.039
3.08472,0.2425,-1.012
3.10872,0.2242,-0.8991
3.13172,0.2619,-0.7966
3.15472,0.3072,-0.779
3.17872,0.3176,-0.8178
3.20172,0.3121,-0.8212
3.22472,0.3316,-0.7506
3.24872,0.3594,-0.6707
3.27172,0.3456,-0.6707
3.29472,0.2975,-0.757
3.31872,0.2767,-0.8432
3.34172,0.312,-0.8484
3.36472,0.3627,-0.7927
3.38872,0.3698,-0.7513
3.41172,0.3281,-0.7281
3.43472,0.2954,-0.6588
3.45872,0.3144,-0.5423
3.48172,0.3491,-0.4741
3.50472,0.3317,-0.5332
3.52872,0.2588,-0.6716
3.55172,0.1955,-0.7456
3.57472,0.1858,-0.6869
3.59872,0.2197,-0.5846
3.62172,0.2694,-0.5475
3.64472,0.3025,-0.5635
3.66872,0.2914,-0.5644
3.69172,0.2378,-0.5449
3.71472,0.1743,-0.5412
3.73872,0.1378,-0.5603
3.76172,0.1524,-0.5711
3.78472,0.2184,-0.541
3.80872,0.2921,-0.4877
3.83172,0.3132,-0.4596
3.85472,0.2789,-0.4574
3.87872,0.2453,-0.4382
3.90172,0.2519,-0.3919
3.92472,0.2946,-0.3531
3.94872,0.3533,-0.3525
3.97172,0.3985,-0.3977
3.99472,0.3976,-0.4795
4.01872,0.3619,-0.5667
4.04172,0.3469,-0.6238
4.06472,0.3732,-0.6399
4.08872,0.4063,-0.6064
4.11172,0.431,-0.5145
4.13472,0.4845,-0.4007
4.15872,0.6048,-0.3191
4.18172,0.7893,-0.2855
4.20472,0.9892,-0.2909
4.22872,1.12,-0.3177
4.25172,1.13,-0.3307
4.27472,1.063,-0.3057
4.29872,0.9906,-0.2594
4.32172,0.9466,-0.2204
4.34472,0.9405,-0.1981
4.36872,0.9635,-0.1951
4.39172,0.9987,-0.2253
4.41472,1.072,-0.2937
4.43872,1.205,-0.3783
4.46172,1.318,-0.4476
4.48472,1.294,-0.4786
4.50872,1.141,-0.4831
4.53172,0.9718,-0.5184
4.55472,0.8753,-0.6189
