#Energy,TDOS-UP,TDOS-DOWN
-6.17898,397.6,-390.1
-6.15598,1.393,-0.4758
-6.13198,1.459,-0.5579
-6.10898,1.503,-0.5916
-6.08598,1.516,-0.5871
-6.06198,1.462,-0.5926
-6.03898,1.362,-0.6398
-6.01598,1.308,-0.7122
-5.99198,1.335,-0.783
-5.96898,1.345,-0.8591
-5.94598,1.253,-0.969
-5.92198,1.111,-1.103
-5.89898,1.011,-1.19
-5.87598,0.9428,-1.193
-5.85198,0.8567,-1.187
-5.82898,0.7573,-1.228
-5.80598,0.6613,-1.255
-5.78198,0.5794,-1.208
-5.75898,0.537,-1.142
-5.73598,0.5347,-1.131
-5.71198,0.5348,-1.164
-5.68898,0.504,-1.163
-5.66598,0.4432,-1.091
-5.64198,0.3908,-0.9992
-5.61898,0.3728,-0.9519
-5.59598,0.3674,-0.9217
-5.57198,0.359,-0.8341
-5.54898,0.369,-0.6895
-5.52598,0.4014,-0.5756
-5.50198,0.4264,-0.5504
-5.47898,0.4306,-0.5766
-5.45598,0.4368,-0.5848
-5.43198,0.4647,-0.5371
-5.40898,0.5036,-0.445
-5.38598,0.5351,-0.3612
-5.36198,0.5538,-0.3299
-5.33898,0.5732,-0.3408
-5.31598,0.6201,-0.3582
-5.29198,0.6822,-0.3703
-5.26898,0.6968,-0.3758
-5.24598,0.6458,-0.3679
-5.22198,0.5839,-0.3669
-5.19898,0.5528,-0.4024
-5.17598,0.5606,-0.4466
-5.15198,0.619,-0.4561
-5.12898,0.7156,-0.4499
-5.10598,0.7887,-0.4449
-5.08198,0.7855,-0.4111
-5.05898,0.7311,-0.3664
-5.03598,0.6965,-0.3846
-5.01198,0.7072,-0.4702
-4.98898,0.7372,-0.5561
-4.96598,0.7731,-0.6182
-4.94198,0.8319,-0.6639
-4.91898,0.8978,-0.6545
-4.89598,0.9019,-0.5624
-4.87198,0.8265,-0.4543
-4.84898,0.7402,-0.4121
-4.82598,0.6988,-0.4232
-4.80198,0.7097,-0.4375
-4.77898,0.7708,-0.462
-4.75598,0.884,-0.5219
-4.73198,1.028,-0.5964
-4.70898,1.129,-0.6428
-4.68598,1.113,-0.6424
-4.66198,1.002,-0.6111
-4.63898,0.9139,-0.5842
-4.61598,0.9715,-0.5872
-4.59198,1.189,-0.6102
-4.56898,1.473,-0.6141
-4.54598,1.721,-0.5778
-4.52198,1.869,-0.5383
-4.49898,1.918,-0.5499
-4.47598,1.93,-0.6041
-4.45198,1.96,-0.6394
-4.42898,2.006,-0.6333
-4.40598,2.035,-0.6168
-4.38198,2.006,-0.5946
-4.35898,1.954,-0.5397
-4.33598,1.975,-0.4673
-4.31198,2.081,-0.4536
-4.28898,2.166,-0.5514
-4.26598,2.195,-0.7084
-4.24198,2.257,-0.8175
-4.21898,2.375,-0.8326
-4.19598,2.446,-0.7814
-4.17198,2.392,-0.6976
-4.14898,2.222,-0.6006
-4.12598,1.987,-0.5187
-4.10198,1.759,-0.4928
-4.07898,1.616,-0.5494
-4.05598,1.586,-0.659
-4.03198,1.601,-0.7455
-4.00898,1.573,-0.7668
-3.98598,1.509,-0.7488
-3.96198,1.462,-0.7282
-3.93898,1.426,-0.714
-3.91598,1.365,-0.7077
-3.89198,1.282,-0.7277
-3.86898,1.191,-0.7986
-3.84598,1.082,-0.9097
-3.82198,0.9797,-1.027
-3.79898,0.9235,-1.146
-3.77598,0.896,-1.283
-3.75198,0.8718,-1.444
-3.72898,0.8842,-1.653
-3.70598,0.9561,-1.926
-3.68198,1.072,-2.209
-3.65898,1.279,-2.437
-3.63598,1.679,-2.656
-3.61198,2.265,-2.962
-3.58898,2.888,-3.332
-3.56598,3.381,-3.634
-3.54198,3.666,-3.791
-3.51898,3.76,-3.759
-3.49598,3.635,-3.466
