#Energy,TDOS-UP,TDOS-DOWN
-6.02161,395.6,-389.6
-5.99861,1.234,-0.3516
-5.97461,1.358,-0.4597
-5.95161,1.389,-0.5514
-5.92861,1.387,-0.5805
-5.90461,1.435,-0.5575
-5.88161,1.496,-0.5498
-5.85861,1.463,-0.5962
-5.83461,1.351,-0.6697
-5.81161,1.281,-0.7383
-5.78861,1.293,-0.8155
-5.76461,1.288,-0.9276
-5.74161,1.2,-1.057
-5.71861,1.092,-1.136
-5.69461,1.01,-1.124
-5.67161,0.9126,-1.097
-5.64861,0.7806,-1.149
-5.62461,0.6683,-1.238
-5.60161,0.6157,-1.253
-5.57861,0.5984,-1.177
-5.55461,0.5747,-1.095
-5.53161,0.5315,-1.08
-5.50861,0.4885,-1.117
-5.48461,0.4657,-1.122
-5.46161,0.4492,-1.056
-5.43861,0.4206,-0.9658
-5.41461,0.385,-0.8968
-5.39161,0.3499,-0.8382
-5.36861,0.3387,-0.7704
-5.34461,0.3858,-0.6875
-5.32161,0.4595,-0.6047
-5.29861,0.4841,-0.5569
-5.27461,0.4688,-0.547
-5.25161,0.4839,-0.5316
-5.22861,0.5238,-0.4836
-5.20461,0.5422,-0.4192
-5.18161,0.5526,-0.3671
-5.15861,0.5902,-0.3462
-5.13461,0.6489,-0.3562
-5.11161,0.6958,-0.3747
-5.08861,0.7039,-0.3837
-5.06461,0.6682,-0.3876
-5.04161,0.6075,-0.3903
-5.01861,0.5613,-0.3959
-4.99461,0.5754,-0.4172
-4.97161,0.6589,-0.4499
-4.94861,0.7606,-0.4755
-4.92461,0.817,-0.4847
-4.90161,0.8088,-0.4626
-4.87861,0.7666,-0.4045
-4.85461,0.734,-0.3679
-4.83161,0.7255,-0.4227
-4.80861,0.7403,-0.5423
-4.78461,0.7893,-0.6325
-4.76161,0.8715,-0.6588
-4.73861,0.9392,-0.6487
-4.71461,0.9249,-0.6006
-4.69161,0.8363,-0.509
-4.66861,0.7586,-0.4264
-4.64461,0.7478,-0.4072
-4.62161,0.7925,-0.436
-4.59861,0.8681,-0.476
-4.57461,0.9655,-0.5282
-4.55161,1.067,-0.5881
-4.52861,1.124,-0.6262
-4.50461,1.099,-0.6345
-4.48161,1.034,-0.6313
-4.45861,1.056,-0.6297
-4.43461,1.247,-0.6307
-4.41161,1.548,-0.6272
-4.38861,1.815,-0.6056
-4.36461,1.941,-0.5614
-4.34161,1.929,-0.5257
-4.31861,1.881,-0.5446
-4.29461,1.901,-0.6115
-4.27161,1.998,-0.6596
-4.24861,2.078,-0.6492
-4.22461,2.05,-0.6135
-4.20161,1.959,-0.5865
-4.17861,1.929,-0.5533
-4.15461,1.987,-0.5039
-4.13161,2.043,-0.4886
-4.10861,2.061,-0.5672
-4.08461,2.122,-0.7117
-4.06161,2.265,-0.8236
-4.03861,2.411,-0.8432
-4.01461,2.448,-0.7867
-3.99161,2.328,-0.6971
-3.96861,2.101,-0.6019
-3.94461,1.863,-0.5216
-3.92161,1.683,-0.4947
-3.89861,1.607,-0.5522
-3.87461,1.626,-0.6616
-3.85161,1.663,-0.751
-3.82861,1.664,-0.7856
-3.80461,1.63,-0.7796
-3.78161,1.551,-0.7572
-3.75861,1.416,-0.7359
-3.73461,1.269,-0.7348
-3.71161,1.169,-0.7739
-3.68861,1.105,-0.8525
-3.66461,1.037,-0.9535
-3.64161,0.988,-1.077
-3.61861,1.007,-1.239
-3.59461,1.109,-1.438
-3.57161,1.268,-1.658
-3.54861,1.477,-1.881
-3.52461,1.805,-2.09
-3.50161,2.329,-2.278
-3.47861,2.962,-2.457
-3.45461,3.474,-2.679
-3.43161,3.737,-2.974
-3.40861,3.778,-3.284
-3.38461,3.582,-3.519
-3.36161,3.149,-3.628
-3.33861,2.659,-3.563
-3.31461,2.295,-3.278
-3.29161,2.045,-2.82
-3.26861,1.847,-2.361
-3.24461,1.759,-2.031
-3.22161,1.836,-1.773
-3.19861,1.994,-1.524
-3.17461,2.137,-1.355
-3.15161,2.407,-1.303
-3.12861,3.109,-1.263
-3.10461,4.321,-1.139
-3.08161,5.704,-0.9676
-3.05861,6.734,-0.8295
-3.03461,7.074,-0.7219
-3.01161,6.819,-0.6045
-2.98861,6.296,-0.4866
-2.96461,5.649,-0.3912
-2.94161,4.925,-0.3152
-2.91861,4.317,-0.2535
-2.89461,3.98,-0.2188
-2.87161,3.876,-0.2249
-2.84861,3.908,-0.2627
-2.82461,3.996,-0.308
-2.80161,4.075,-0.3543
-2.77861,4.159,-0.4113
-2.75461,4.298,-0.4823
-2.73161,4.458,-0.5753
-2.70861,4.505,-0.7096
-2.68461,4.36,-0.9046
-2.66161,4.152,-1.188
-2.63861,4.09,-1.577
-2.61461,4.16,-2.029
-2.59161,4.143,-2.426
-2.56861,3.914,-2.659
-2.54461,3.577,-2.682
-2.52161,3.307,-2.515
-2.49861,3.206,-2.248
-2.47461,3.28,-2.016
-2.45161,3.41,-1.917
-2.42861,3.427,-1.978
-2.40461,3.321,-2.162
-2.38161,3.206,-2.371
-2.35861,3.114,-2.475
-2.33461,2.969,-2.388
-2.31161,2.72,-2.138
-2.28861,2.398,-1.856
-2.26461,2.072,-1.678
-2.24161,1.809,-1.64
-2.21861,1.623,-1.654
-2.19461,1.47,-1.594
-2.17161,1.304,-1.475
-2.14861,1.141,-1.44
-2.12461,1.032,-1.526
-2.10161,0.9915,-1.626
-2.07861,1.044,-1.686
-2.05461,1.287,-1.736
-2.03161,1.799,-1.797
-2.00861,2.509,-1.902
-1.98461,3.199,-2.115
-1.96161,3.671,-2.412
-1.93861,3.933,-2.71
-1.91461,4.171,-3.079
-1.89161,4.423,-3.705
-1.86861,4.494,-4.601
-1.84461,4.35,-5.554
-1.82161,4.212,-6.308
-1.79861,4.188,-6.639
-1.77461,4.168,-6.418
-1.75161,4.001,-5.693
-1.72861,3.648,-4.675
-1.70461,3.23,-3.621
-1.68161,2.913,-2.757
-1.65861,2.741,-2.227
-1.63461,2.641,-2.049
-1.61161,2.544,-2.164
-1.58861,2.48,-2.512
-1.56461,2.574,-2.97
-1.54161,2.919,-3.4
-1.51861,3.441,-3.823
-1.49461,3.907,-4.327
-1.47161,4.103,-4.854
-1.44861,4.046,-5.209
-1.42461,3.975,-5.193
-1.40161,4.062,-4.788
-1.37861,4.252,-4.28
-1.35461,4.396,-3.985
-1.33161,4.408,-3.948
-1.30861,4.291,-4.069
-1.28461,4.097,-4.346
-1.26161,3.877,-4.747
-1.23861,3.69,-5.071
-1.21461,3.624,-5.209
-1.19161,3.709,-5.261
-1.16861,3.827,-5.251
-1.14461,3.8,-5.052
-1.12161,3.614,-4.641
-1.09861,3.441,-4.274
-1.07461,3.446,-4.424
-1.05161,3.678,-5.441
-1.02861,4.126,-7.05
-1.00461,4.786,-8.346
-0.98161,5.587,-8.568
-0.95861,6.35,-7.686
-0.93461,6.94,-6.207
-0.91161,7.403,-4.744
-0.88861,7.847,-3.705
-0.86461,8.176,-3.118
-0.84161,8.052,-2.825
-0.81861,7.285,-2.759
-0.79461,6.192,-2.86
-0.77161,5.318,-2.949
-0.74861,4.887,-2.922
-0.72461,4.71,-2.851
-0.70161,4.5,-2.84
-0.67861,4.166,-2.878
-0.65461,3.847,-2.844
-0.63161,3.73,-2.657
-0.60861,3.866,-2.429
-0.58461,4.132,-2.303
-0.56161,4.337,-2.241
-0.53861,4.337,-2.157
-0.51461,4.067,-2.081
-0.49161,3.584,-2.088
-0.46861,3.069,-2.184
-0.44461,2.684,-2.304
-0.42161,2.455,-2.344
-0.39861,2.319,-2.191
-0.37461,2.221,-1.824
-0.35161,2.152,-1.375
-0.32861,2.1,-0.9941
-0.30461,2.016,-0.7315
-0.28161,1.924,-0.5622
-0.25861,1.936,-0.4372
-0.23461,2.053,-0.3355
-0.21161,2.126,-0.2711
-0.18861,2.061,-0.2491
-0.16461,1.926,-0.2517
-0.14161,1.816,-0.2582
-0.11861,1.759,-0.2503
-0.09461,1.737,-0.2145
-0.07161,1.713,-0.1637
-0.04861,1.665,-0.1308
-0.02461,1.603,-0.126
-0.00161,1.533,-0.1268
0.02139,1.428,-0.1128
0.04539,1.311,-0.0892
0.06839,1.279,-0.07144
0.09139,1.359,-0.061
0.11539,1.429,-0.04802
0.13839,1.391,-0.03032
0.16139,1.297,-0.0151
0.18539,1.209,-0.00632
0.20839,1.112,-0.00229
0.23139,1.004,-0.00067
0.25539,0.9331,-0.00014
0.27839,0.9312,-2e-05
0.30139,0.9781,-0.0
0.32539,1.057,-0.0
0.34839,1.165,-0.0
0.37139,1.24,-2e-05
0.39539,1.195,-0.00027
0.41839,1.039,-0.00236
0.44139,0.8804,-0.01457
0.46539,0.8158,-0.06343
0.48839,0.8459,-0.1982
0.51139,0.9023,-0.4585
0.53539,0.9482,-0.8243
0.55839,0.9789,-1.223
0.58139,0.9807,-1.592
0.60539,0.9649,-1.916
0.62839,0.9318,-2.204
0.65139,0.8245,-2.442
0.67539,0.6427,-2.623
0.69839,0.5054,-2.777
0.72139,0.5322,-2.942
0.74539,0.742,-3.136
0.76839,1.036,-3.373
0.79139,1.229,-3.694
0.81539,1.2,-4.098
0.83839,1.008,-4.461
0.86139,0.8015,-4.604
0.88539,0.678,-4.471
0.90839,0.6525,-4.211
0.93139,0.68,-4.052
0.95539,0.7058,-4.063
0.97839,0.6983,-4.136
1.00139,0.6718,-4.161
1.02539,0.6846,-4.11
1.04839,0.7602,-3.981
1.07139,0.8341,-3.736
1.09539,0.84,-3.374
1.11839,0.7866,-2.996
1.14139,0.7019,-2.715
1.16539,0.5981,-2.531
1.18839,0.5221,-2.366
1.21139,0.5356,-2.181
1.23539,0.6297,-2.07
1.25839,0.7392,-2.128
1.28139,0.8239,-2.228
