#Energy,TDOS-UP,TDOS-DOWN
-6.32466,400.7,-390.9
-6.30166,1.596,-0.5921
-6.27766,1.525,-0.6293
-6.25466,1.411,-0.6359
-6.23166,1.353,-0.6604
-6.20766,1.38,-0.7249
-6.18466,1.403,-0.7953
-6.16166,1.333,-0.8533
-6.13766,1.194,-0.9427
-6.11466,1.073,-1.092
-6.09166,1.003,-1.237
-6.06766,0.95,-1.296
-6.04466,0.8709,-1.285
-6.02166,0.7534,-1.265
-5.99766,0.6269,-1.246
-5.97466,0.552,-1.218
-5.95166,0.5491,-1.194
-5.92766,0.565,-1.186
-5.90466,0.5371,-1.188
-5.88166,0.4578,-1.172
-5.85766,0.3814,-1.114
-5.83466,0.366,-1.044
-5.81166,0.401,-1.003
-5.78766,0.4214,-0.9376
-5.76466,0.3905,-0.7931
-5.74166,0.3335,-0.6339
-5.71766,0.3083,-0.5628
-5.69466,0.3483,-0.579
-5.67166,0.4185,-0.6088
-5.64766,0.4609,-0.5957
-5.62466,0.4734,-0.5231
-5.60166,0.4865,-0.4225
-5.57766,0.4969,-0.3527
-5.55466,0.4929,-0.3329
-5.53166,0.5081,-0.338
-5.50766,0.582,-0.3506
-5.48466,0.681,-0.3587
-5.46166,0.713,-0.3502
-5.43766,0.6531,-0.3458
-5.41466,0.5759,-0.3709
-5.39166,0.5319,-0.4083
-5.36766,0.5206,-0.4282
-5.34466,0.566,-0.4257
-5.32166,0.6742,-0.4132
-5.29766,0.7715,-0.4064
-5.27466,0.7772,-0.4074
-5.25166,0.703,-0.4049
-5.22766,0.6391,-0.3988
-5.20466,0.6462,-0.4185
-5.18166,0.7006,-0.4938
-5.15766,0.7594,-0.6024
-5.13466,0.8173,-0.6729
-5.11166,0.8747,-0.6546
-5.08766,0.8906,-0.5673
-5.06466,0.8327,-0.4719
-5.04166,0.7441,-0.412
-5.01766,0.6806,-0.3951
-4.99466,0.6512,-0.4109
-4.97166,0.6651,-0.4562
-4.94766,0.7505,-0.531
-4.92466,0.9026,-0.6084
-4.90166,1.058,-0.6443
-4.87766,1.13,-0.6226
-4.85466,1.075,-0.5658
-4.83166,0.9375,-0.5234
-4.80766,0.8412,-0.542
-4.78466,0.8902,-0.6095
-4.76166,1.078,-0.6535
-4.73766,1.324,-0.626
-4.71466,1.562,-0.5623
-4.69166,1.754,-0.5331
-4.66766,1.883,-0.5628
-4.64466,1.954,-0.6098
-4.62166,1.996,-0.6317
-4.59766,2.033,-0.6322
-4.57466,2.042,-0.6129
-4.55166,1.991,-0.5512
-4.52766,1.937,-0.4608
-4.50466,1.985,-0.4151
-4.48166,2.134,-0.4837
-4.45766,2.27,-0.6451
-4.43466,2.344,-0.7905
-4.41166,2.422,-0.8377
-4.38766,2.5,-0.7985
-4.36466,2.479,-0.7211
-4.34166,2.324,-0.6293
-4.31766,2.112,-0.5407
-4.29466,1.911,-0.4919
-4.27166,1.737,-0.5193
-4.24766,1.629,-0.6197
-4.22466,1.617,-0.7246
-4.20166,1.63,-0.7613
-4.17766,1.561,-0.7369
-4.15466,1.421,-0.7054
-4.13166,1.302,-0.6929
-4.10766,1.246,-0.6928
-4.08466,1.235,-0.7003
-4.06166,1.241,-0.7368
-4.03766,1.22,-0.8245
-4.01466,1.119,-0.9422
-3.99166,0.9699,-1.056
-3.96766,0.8663,-1.162
-3.94466,0.831,-1.264
-3.92166,0.8051,-1.389
-3.89766,0.7595,-1.614
-3.87466,0.7243,-1.958
-3.85166,0.7297,-2.307
-3.82766,0.7908,-2.581
-3.80466,0.9206,-2.86
-3.78166,1.134,-3.242
-3.75766,1.46,-3.659
-3.73466,1.909,-3.948
-3.71166,2.445,-4.007
-3.68766,2.999,-3.787
-3.66466,3.449,-3.288
-3.64166,3.696,-2.65
-3.61766,3.741,-2.115
-3.59466,3.56,-1.762
-3.57166,3.115,-1.504
-3.54766,2.558,-1.327
-3.52466,2.138,-1.278
-3.50166,1.929,-1.294
-3.47766,1.841,-1.249
-3.45466,1.803,-1.115
-3.43166,1.809,-0.9547
-3.40766,1.837,-0.8093
-3.38466,1.858,-0.6703
-3.36166,1.905,-0.5305
-3.33766,2.121,-0.4094
-3.31466,2.735,-0.3347
-3.29166,3.843,-0.3063
-3.26766,5.18,-0.2883
-3.24466,6.319,-0.2516
-3.22166,6.969,-0.2125
-3.19766,7.035,-0.2074
-3.17466,6.605,-0.2352
-3.15166,5.893,-0.255
-3.12766,5.151,-0.2444
-3.10466,4.583,-0.2223
-3.08166,4.225,-0.2157
-3.05766,3.986,-0.251
-3.03466,3.807,-0.3524
-3.01166,3.741,-0.5063
-2.98766,3.872,-0.654
-2.96466,4.196,-0.7285
-2.94166,4.627,-0.7149
-2.91766,5.023,-0.7074
-2.89466,5.175,-0.8344
-2.87166,4.97,-1.091
-2.84766,4.56,-1.378
-2.82466,4.198,-1.664
-2.80166,3.956,-1.915
-2.77766,3.73,-2.006
-2.75466,3.455,-1.891
-2.73166,3.218,-1.704
-2.70766,3.118,-1.588
-2.68466,3.142,-1.549
-2.66166,3.22,-1.546
-2.63766,3.267,-1.565
-2.61466,3.212,-1.613
-2.59166,3.069,-1.729
-2.56766,2.934,-1.943
-2.54466,2.864,-2.222
-2.52166,2.765,-2.48
-2.49766,2.523,-2.577
-2.47466,2.188,-2.399
-2.45166,1.898,-2.003
-2.42766,1.703,-1.63
-2.40466,1.547,-1.484
-2.38166,1.367,-1.545
-2.35766,1.176,-1.621
-2.33466,1.047,-1.569
-2.31166,1.008,-1.459
-2.28766,1.067,-1.448
-2.26466,1.29,-1.551
-2.24166,1.739,-1.644
-2.21766,2.353,-1.663
-2.19466,2.976,-1.663
-2.17166,3.454,-1.714
-2.14766,3.736,-1.814
-2.12466,3.936,-1.955
-2.10166,4.173,-2.159
-2.07766,4.334,-2.417
-2.05466,4.277,-2.729
-2.03166,4.14,-3.165
-2.00766,4.142,-3.743
-1.98466,4.219,-4.379
-1.96166,4.132,-5.082
-1.93766,3.813,-5.861
-1.91466,3.426,-6.461
-1.89166,3.161,-6.489
-1.86766,3.037,-5.802
-1.84466,2.918,-4.641
-1.82166,2.696,-3.417
-1.79766,2.456,-2.475
-1.77466,2.396,-1.968
-1.75166,2.612,-1.849
-1.72766,3.029,-2.01
-1.70466,3.478,-2.349
-1.68166,3.768,-2.73
-1.65766,3.809,-3.08
-1.63466,3.73,-3.506
-1.61166,3.74,-4.113
-1.58766,3.861,-4.764
-1.56466,3.984,-5.197
-1.54166,4.068,-5.274
-1.51766,4.115,-5.058
-1.49466,4.078,-4.747
-1.47166,3.915,-4.516
-1.44766,3.66,-4.414
-1.42466,3.414,-4.472
-1.40166,3.291,-4.718
-1.37766,3.329,-4.979
-1.35466,3.451,-5.025
-1.33166,3.543,-4.944
-1.30766,3.519,-4.99
-1.28466,3.384,-5.154
-1.26166,3.248,-5.192
-1.23766,3.259,-5.055
-1.21466,3.488,-5.112
-1.19166,3.959,-5.861
-1.16766,4.686,-7.256
-1.14466,5.564,-8.472
-1.12166,6.39,-8.648
-1.09766,7.097,-7.706
-1.07466,7.765,-6.231
-1.05166,8.384,-4.861
-1.02766,8.723,-3.902
-1.00466,8.546,-3.284
-0.98166,7.843,-2.863
-0.95766,6.831,-2.674
-0.93466,5.859,-2.731
-0.91166,5.167,-2.838
-0.88766,4.69,-2.839
-0.86466,4.273,-2.779
-0.84166,3.958,-2.736
-0.81766,3.876,-2.728
-0.79466,4.021,-2.731
-0.77166,4.251,-2.648
-0.74766,4.401,-2.438
-0.72466,4.332,-2.239
-0.70166,3.997,-2.157
-0.67766,3.513,-2.13
-0.65466,3.113,-2.08
-0.63166,2.917,-2.025
-0.60766,2.819,-2.021
-0.58466,2.675,-2.063
-0.56166,2.463,-2.11
-0.53766,2.222,-2.14
-0.51466,2.014,-2.086
-0.49166,1.906,-1.862
-0.46766,1.892,-1.488
