#Energy,TDOS-UP,TDOS-DOWN
-5.42545,392.8,-389.0
-5.40245,0.7356,-0.2837
-5.37845,0.8043,-0.2922
-5.35545,0.9397,-0.3213
-5.33245,1.13,-0.3747
-5.30845,1.291,-0.4423
-5.28545,1.35,-0.4885
-5.26245,1.339,-0.5012
-5.23845,1.344,-0.5117
-5.21545,1.384,-0.545
-5.19245,1.411,-0.5938
-5.16845,1.384,-0.6422
-5.14545,1.324,-0.6904
-5.12245,1.283,-0.7529
-5.09845,1.256,-0.8431
-5.07545,1.204,-0.9466
-5.05245,1.109,-1.02
-5.02845,1.003,-1.043
-5.00545,0.9236,-1.035
-4.98245,0.8505,-1.017
-4.95845,0.7406,-1.034
-4.93545,0.6181,-1.115
-4.91245,0.5622,-1.195
-4.88845,0.5955,-1.165
-4.86545,0.6356,-1.033
-4.84245,0.5901,-0.9232
-4.81845,0.4685,-0.9131
-4.79545,0.3699,-0.9661
-4.77245,0.3791,-1.001
-4.74845,0.478,-0.9563
-4.72545,0.56,-0.844
-4.70245,0.5437,-0.7501
-4.67845,0.4603,-0.7237
-4.65545,0.4243,-0.7142
-4.63245,0.5193,-0.664
-4.60845,0.6983,-0.5732
-4.58545,0.8184,-0.4766
-4.56245,0.797,-0.4238
-4.53845,0.6918,-0.4347
-4.51545,0.6157,-0.4619
-4.49245,0.6175,-0.45
-4.46845,0.6729,-0.4098
-4.44545,0.7384,-0.3926
-4.42245,0.783,-0.4205
-4.39845,0.8131,-0.4718
-4.37545,0.8526,-0.51
-4.35245,0.8904,-0.5039
-4.32845,0.9045,-0.4657
-4.30545,0.9034,-0.4567
-4.28245,0.8881,-0.4893
-4.25845,0.8433,-0.5123
-4.23545,0.802,-0.5177
-4.21245,0.8325,-0.5383
-4.18845,0.9488,-0.5705
-4.16545,1.085,-0.585
-4.14245,1.155,-0.5834
-4.11845,1.132,-0.6027
-4.09545,1.059,-0.6449
-4.07245,0.9896,-0.6531
-4.04845,0.9483,-0.5895
-4.02545,0.9618,-0.4898
-4.00245,1.067,-0.4253
-3.97845,1.256,-0.4386
-3.95545,1.476,-0.5323
-3.93245,1.696,-0.6662
-3.90845,1.916,-0.7513
-3.88545,2.097,-0.7374
-3.86245,2.156,-0.6759
-3.83845,2.07,-0.6377
-3.81545,1.916,-0.637
-3.79245,1.82,-0.6469
-3.76845,1.872,-0.6398
-3.74545,2.009,-0.6161
-3.72245,2.075,-0.6022
-3.69845,2.028,-0.6177
-3.67545,1.951,-0.6529
-3.65245,1.911,-0.6787
-3.62845,1.909,-0.6678
-3.60545,1.909,-0.6312
-3.58245,1.892,-0.6176
-3.55845,1.893,-0.6379
-3.53545,1.973,-0.653
-3.51245,2.148,-0.6583
-3.48845,2.355,-0.7047
-3.46545,2.484,-0.8057
-3.44245,2.464,-0.879
-3.41845,2.325,-0.8466
-3.39545,2.163,-0.7407
-3.37245,2.066,-0.638
-3.34845,2.058,-0.5716
-3.32545,2.039,-0.5558
-3.30245,1.884,-0.6027
