#Energy,TDOS-UP,TDOS-DOWN
4.20867,0.2895,-0.3169
4.23167,0.3366,-0.2821
4.25567,0.3377,-0.3192
4.27867,0.3068,-0.3859
4.30167,0.2868,-0.423
4.32567,0.2995,-0.4236
4.34867,0.3349,-0.4368
4.37167,0.3844,-0.4862
4.39567,0.4413,-0.5227
4.41867,0.4713,-0.4915
4.44167,0.4446,-0.4039
4.46567,0.4009,-0.3209
4.48867,0.4201,-0.2924
4.51167,0.5376,-0.3203
4.53567,0.7268,-0.3595
4.55867,0.936,-0.3576
4.58167,1.106,-0.3056
4.60567,1.182,-0.2443
4.62867,1.144,-0.2187
4.65167,1.038,-0.2403
4.67567,0.9485,-0.2834
4.69867,0.9276,-0.3107
4.72167,0.9545,-0.3183
4.74567,0.9835,-0.3302
4.76867,1.015,-0.3442
4.79167,1.074,-0.334
4.81567,1.15,-0.3123
4.83867,1.193,-0.3409
4.86167,1.164,-0.4498
4.88567,1.071,-0.5789
4.90867,0.9586,-0.6409
4.93167,0.8472,-0.6211
4.95567,0.7249,-0.5869
4.97867,0.614,-0.61
5.00167,0.5598,-0.6927
5.02567,0.5553,-0.7707
5.04867,0.5464,-0.7885
5.07167,0.5133,-0.7517
5.09567,0.5052,-0.7167
5.11867,0.5675,-0.7448
5.14167,0.6645,-0.8518
5.16567,0.7212,-1.002
5.18867,0.7175,-1.148
5.21167,0.7067,-1.252
5.23567,0.7489,-1.299
5.25867,0.8411,-1.287
5.28167,0.9303,-1.24
5.30567,0.9802,-1.238
5.32867,1.001,-1.335
5.35167,1.001,-1.435
5.37567,0.9419,-1.358
5.39867,0.8012,-1.077
5.42167,0.6296,-0.7808
5.44567,0.5184,-0.6422
5.46867,0.5101,-0.648
5.49167,0.5608,-0.6904
5.51567,0.5912,-0.7065
5.53867,0.5627,-0.6933
5.56167,0.5031,-0.6501
5.58567,0.4703,-0.5693
5.60867,0.5061,-0.4734
5.63167,0.6146,-0.425
5.65567,0.744,-0.4851
5.67867,0.8085,-0.6347
5.70167,0.7942,-0.7775
5.72567,0.7768,-0.8678
5.74867,0.7861,-0.9469
5.77167,0.7629,-1.013
5.79567,0.6605,-1.002
5.81867,0.5149,-0.9108
5.84167,0.407,-0.7914
5.86567,0.3727,-0.6839
5.88867,0.3729,-0.6051
5.91167,0.3641,-0.5492
5.93567,0.3577,-0.4891
5.95867,0.3803,-0.4283
5.98167,0.4186,-0.4055
6.00567,0.4415,-0.4348
6.02867,0.443,-0.4753
6.05167,0.448,-0.4749
6.07567,0.4957,-0.4375
6.09867,0.6146,-0.4073
6.12167,0.7681,-0.4055
6.14567,0.8517,-0.409
6.16867,0.8061,-0.3775
6.19167,0.6908,-0.3135
6.21567,0.6041,-0.2773
6.23867,0.5854,-0.3151
6.26167,0.6074,-0.4171
6.28567,0.6276,-0.5553
6.30867,0.6372,-0.6918
6.33167,0.6537,-0.7604
6.35567,0.6819,-0.7174
6.37867,0.6946,-0.5973
6.40167,0.6549,-0.4702
6.42567,0.5699,-0.3731
6.44867,0.4939,-0.3104
6.47167,0.4472,-0.2871
6.49567,0.3972,-0.3133
6.51867,0.35,-0.3831
6.54167,0.3584,-0.4629
6.56567,0.4276,-0.51
6.58867,0.4908,-0.5132
6.61167,0.479,-0.4984
6.63567,0.3965,-0.4824
6.65867,0.3267,-0.4583
6.68167,0.3514,-0.4353
6.70567,0.4685,-0.441
6.72867,0.607,-0.497
6.75167,0.7148,-0.6258
6.77567,0.7724,-0.8165
6.79867,0.7507,-0.9653
6.82167,0.6567,-0.9795
6.84567,0.5649,-0.9252
6.86867,0.5331,-0.9133
6.89167,0.5474,-0.9381
6.91567,0.564,-0.9563
6.93867,0.552,-0.9666
6.96167,0.5109,-0.9395
6.98567,0.4633,-0.8207
7.00867,0.4128,-0.6237
7.03167,0.3458,-0.429
7.05567,0.2802,-0.3023
7.07867,0.2539,-0.2491
7.10167,0.2626,-0.2295
7.12567,0.2639,-0.2164
7.14867,0.2418,-0.2205
7.17167,0.2127,-0.2527
7.19567,0.199,-0.3048
7.21867,0.2137,-0.3664
7.24167,0.238,-0.4317
7.26567,0.246,-0.5065
7.28867,0.2539,-0.5963
7.31167,0.2863,-0.6796
7.33567,0.317,-0.7235
7.35867,0.3057,-0.7285
7.38167,0.2602,-0.7327
7.40567,0.2174,-0.764
7.42867,0.1889,-0.8021
7.45167,0.1618,-0.7966
7.47567,0.1406,-0.7096
7.49867,0.1568,-0.5529
7.52167,0.2257,-0.3953
7.54567,0.3136,-0.3005
7.56867,0.3785,-0.2818
7.59167,0.4108,-0.3161
7.61567,0.4128,-0.3523
7.63867,0.3925,-0.3409
7.66167,0.3779,-0.276
7.68567,0.3861,-0.1917
7.70867,0.3959,-0.1335
7.73167,0.3764,-0.1297
7.75567,0.3195,-0.1679
7.77867,0.2367,-0.2079
7.80167,0.1485,-0.2335
7.82567,0.08278,-0.2624
7.84867,0.06075,-0.3058
7.87167,0.07408,-0.357
7.89567,0.09031,-0.3945
7.91867,0.08722,-0.3967
7.94167,0.07366,-0.3765
7.96567,0.06953,-0.3662
7.98867,0.07371,-0.3683
8.01167,0.06767,-0.3681
8.03567,0.04899,-0.3671
8.05867,0.03515,-0.3643
8.08167,0.03965,-0.3394
8.10567,0.067,-0.2867
8.12867,0.109,-0.2444
8.15167,0.1333,-0.2525
8.17567,0.1132,-0.3033
8.19867,0.06975,-0.3635
8.22167,0.04752,-0.4052
8.24567,0.06337,-0.4014
8.26867,0.09275,-0.3394
8.29167,0.0974,-0.248
8.31567,0.07185,-0.1711
8.33867,0.05002,-0.1174
