#Energy,TDOS-UP,TDOS-DOWN
-6.15139,397.2,-390.0
-6.12839,1.365,-0.4523
-6.10439,1.429,-0.5434
-6.08139,1.471,-0.5868
-6.05839,1.506,-0.5829
-6.03439,1.492,-0.5797
-6.01139,1.403,-0.6181
-5.98839,1.315,-0.688
-5.96439,1.31,-0.7598
-5.94139,1.342,-0.8335
-5.91839,1.294,-0.9354
-5.89439,1.161,-1.067
-5.87139,1.042,-1.167
-5.84839,0.9677,-1.181
-5.82439,0.8841,-1.167
-5.80139,0.7811,-1.204
-5.77839,0.6867,-1.254
-5.75439,0.6077,-1.232
-5.73139,0.5538,-1.156
-5.70839,0.5347,-1.118
-5.68439,0.531,-1.143
-5.66139,0.513,-1.165
-5.63839,0.4681,-1.118
-5.61439,0.4138,-1.024
-5.59139,0.3814,-0.9561
-5.56839,0.3675,-0.9244
-5.54439,0.3538,-0.8645
-5.52139,0.3579,-0.743
-5.49839,0.3962,-0.6141
-5.47439,0.4351,-0.5533
-5.45139,0.4412,-0.5626
-5.42839,0.4364,-0.5802
-5.40439,0.4568,-0.5537
-5.38139,0.4959,-0.4764
-5.35839,0.5294,-0.3875
-5.33439,0.5528,-0.337
-5.31139,0.5752,-0.3361
-5.28839,0.6142,-0.3548
-5.26439,0.6709,-0.3687
-5.24139,0.699,-0.377
-5.21839,0.6633,-0.3756
-5.19439,0.5994,-0.3687
-5.17139,0.5584,-0.3878
-5.14839,0.5589,-0.4335
-5.12439,0.6092,-0.4588
-5.10139,0.7005,-0.4571
-5.07839,0.7813,-0.4549
-5.05439,0.7957,-0.4312
-5.03139,0.7504,-0.3775
-5.00839,0.7092,-0.3661
-4.98439,0.7086,-0.4414
-4.96139,0.732,-0.5422
-4.93839,0.7648,-0.6096
-4.91439,0.8206,-0.6527
-4.89139,0.892,-0.6622
-4.86839,0.9138,-0.5962
-4.84439,0.8494,-0.4835
-4.82139,0.7585,-0.4155
-4.79839,0.7097,-0.4173
-4.77439,0.7163,-0.4371
-4.75139,0.7706,-0.457
-4.72839,0.8722,-0.5051
-4.70439,1.008,-0.5769
-4.68139,1.117,-0.632
-4.65839,1.123,-0.6454
-4.63439,1.027,-0.6248
-4.61139,0.936,-0.5986
-4.58839,0.9786,-0.5929
-4.56439,1.187,-0.6077
-4.54139,1.475,-0.6135
-4.51839,1.731,-0.5837
-4.49439,1.879,-0.5411
-4.47139,1.919,-0.5413
-4.44839,1.92,-0.5936
-4.42439,1.947,-0.6397
-4.40139,2.001,-0.6396
-4.37839,2.042,-0.6193
-4.35439,2.018,-0.5997
-4.33139,1.957,-0.5571
-4.30839,1.962,-0.4877
-4.28439,2.06,-0.4538
-4.26139,2.142,-0.5245
-4.23839,2.164,-0.6753
-4.21439,2.22,-0.8022
-4.19139,2.347,-0.838
-4.16839,2.443,-0.7976
-4.14439,2.415,-0.7183
-4.12139,2.256,-0.6224
-4.09839,2.019,-0.5339
-4.07439,1.783,-0.4919
-4.05139,1.627,-0.5305
-4.02839,1.584,-0.6341
-4.00439,1.6,-0.7319
-3.98139,1.588,-0.7694
-3.95839,1.54,-0.759
-3.93439,1.5,-0.7379
-3.91139,1.459,-0.7208
-3.88839,1.383,-0.7109
-3.86439,1.283,-0.7249
-3.84139,1.187,-0.7873
-3.81839,1.091,-0.8927
-3.79439,0.9981,-1.009
-3.77139,0.9367,-1.13
-3.74839,0.9061,-1.272
-3.72439,0.8961,-1.438
-3.70139,0.9335,-1.643
-3.67839,1.026,-1.9
-3.65439,1.161,-2.171
-3.63139,1.408,-2.396
-3.60839,1.869,-2.603
-3.58439,2.501,-2.887
-3.56139,3.111,-3.244
-3.53839,3.531,-3.555
-3.51439,3.735,-3.738
-3.49139,3.746,-3.75
-3.46839,3.509,-3.519
-3.44439,3.027,-3.039
-3.42139,2.513,-2.483
-3.39839,2.177,-2.073
-3.37439,2.002,-1.805
-3.35139,1.878,-1.546
-3.32839,1.805,-1.337
-3.30439,1.84,-1.287
-3.28139,1.921,-1.309
-3.25839,1.967,-1.232
-3.23439,2.108,-1.053
-3.21139,2.644,-0.8929
-3.18839,3.735,-0.7927
-3.16439,5.162,-0.6868
-3.14139,6.405,-0.5428
-3.11839,7.033,-0.3988
-3.09439,7.0,-0.3035
-3.07139,6.552,-0.2713
-3.04839,5.896,-0.2779
-3.02439,5.144,-0.2817
-3.00139,4.505,-0.2545
-2.97839,4.141,-0.2071
-2.95439,3.968,-0.1867
-2.93139,3.856,-0.2301
-2.90839,3.8,-0.3251
-2.88439,3.856,-0.4302
-2.86139,4.038,-0.5114
-2.83839,4.332,-0.5643
-2.81439,4.707,-0.6368
-2.79139,5.022,-0.7968
-2.76839,5.068,-1.046
-2.74439,4.819,-1.334
-2.72139,4.469,-1.653
-2.69839,4.163,-2.01
-2.67439,3.878,-2.31
-2.65139,3.576,-2.388
-2.62839,3.303,-2.222
-2.60439,3.13,-1.987
-2.58139,3.092,-1.842
-2.55839,3.181,-1.787
-2.53439,3.306,-1.769
-2.51139,3.333,-1.798
-2.48839,3.238,-1.915
-2.46439,3.113,-2.109
-2.44139,3.016,-2.312
-2.41839,2.91,-2.431
-2.39439,2.71,-2.381
-2.37139,2.402,-2.149
-2.34839,2.07,-1.854
-2.32439,1.809,-1.669
-2.30139,1.63,-1.647
-2.27839,1.477,-1.659
-2.25439,1.303,-1.562
-2.23139,1.134,-1.412
-2.20839,1.028,-1.384
-2.18439,0.9984,-1.497
-2.16139,1.069,-1.621
-2.13839,1.329,-1.685
-2.11439,1.843,-1.728
-2.09139,2.526,-1.791
-2.06839,3.178,-1.894
-2.04439,3.624,-2.058
-2.02139,3.872,-2.279
-1.99839,4.099,-2.513
-1.97439,4.352,-2.815
-1.95139,4.436,-3.353
-1.92839,4.298,-4.151
-1.90439,4.164,-5.047
-1.88139,4.174,-5.875
-1.85839,4.195,-6.448
-1.83439,4.038,-6.548
-1.81139,3.675,-6.095
-1.78839,3.265,-5.207
-1.76439,2.984,-4.102
-1.74139,2.841,-3.039
-1.71839,2.726,-2.282
-1.69439,2.578,-1.954
-1.67139,2.473,-1.985
-1.64839,2.542,-2.265
-1.62439,2.846,-2.677
-1.60139,3.317,-3.082
-1.57839,3.765,-3.464
-1.55439,3.979,-3.944
-1.53139,3.938,-4.537
-1.50839,3.857,-5.056
-1.48439,3.917,-5.275
-1.46139,4.083,-5.096
-1.43839,4.235,-4.666
-1.41439,4.299,-4.291
-1.39139,4.243,-4.134
-1.36839,4.078,-4.156
-1.34439,3.848,-4.334
-1.32139,3.618,-4.675
-1.29839,3.48,-4.996
-1.27439,3.501,-5.11
-1.25139,3.63,-5.121
-1.22839,3.707,-5.182
-1.20439,3.624,-5.19
-1.18139,3.446,-4.959
-1.15839,3.339,-4.604
-1.13439,3.415,-4.616
-1.11139,3.699,-5.467
-1.08839,4.208,-7.005
-1.06439,4.948,-8.353
-1.04139,5.8,-8.664
-1.01839,6.557,-7.827
-0.99439,7.147,-6.347
-0.97139,7.684,-4.864
-0.94839,8.214,-3.804
-0.92439,8.493,-3.19
-0.90139,8.173,-2.846
-0.87839,7.243,-2.723
-0.85439,6.136,-2.794
-0.83139,5.323,-2.888
-0.80839,4.904,-2.879
-0.78439,4.642,-2.823
-0.76139,4.315,-2.806
-0.73839,3.963,-2.825
-0.71439,3.781,-2.806
-0.69139,3.856,-2.664
-0.66839,4.097,-2.44
-0.64439,4.328,-2.281
-0.62139,4.385,-2.209
-0.59839,4.168,-2.147
-0.57439,3.711,-2.081
-0.55139,3.194,-2.06
-0.52839,2.811,-2.111
-0.50439,2.606,-2.199
-0.48139,2.49,-2.252
-0.45839,2.387,-2.2
-0.43439,2.277,-1.984
-0.41139,2.142,-1.621
-0.38839,1.985,-1.218
-0.36439,1.891,-0.8752
-0.34139,1.924,-0.6189
-0.31839,2.018,-0.436
-0.29439,2.068,-0.322
-0.27139,2.059,-0.2713
-0.24839,2.02,-0.2593
-0.22439,1.945,-0.2606
-0.20139,1.849,-0.2608
-0.17839,1.78,-0.2452
-0.15439,1.732,-0.2046
-0.13139,1.665,-0.1557
-0.10839,1.593,-0.1278
-0.08439,1.539,-0.1254
-0.06139,1.486,-0.125
-0.03839,1.427,-0.1093
-0.01439,1.407,-0.08613
0.00861,1.45,-0.06945
0.03161,1.484,-0.05871
0.05561,1.436,-0.04475
0.07861,1.322,-0.02721
0.10161,1.211,-0.01317
0.12561,1.129,-0.00541
0.14861,1.053,-0.0019
0.17161,0.9784,-0.00053
0.19561,0.9573,-0.00011
0.21861,1.035,-1e-05
0.24161,1.181,-0.0
0.26561,1.279,-0.0
0.28861,1.23,-0.0
0.31161,1.074,-0.0
0.33561,0.9268,-2e-05
0.35861,0.8595,-0.00023
0.38161,0.8852,-0.00208
0.40561,0.9705,-0.01333
0.42861,1.044,-0.05985
0.45161,1.062,-0.1923
0.47561,1.034,-0.4563
0.49861,0.9734,-0.8374
0.52161,0.8658,-1.259
0.54561,0.7141,-1.65
0.56861,0.5709,-1.993
0.59161,0.5281,-2.297
0.61561,0.6587,-2.545
0.63861,0.9292,-2.738
0.66161,1.181,-2.912
0.68561,1.268,-3.101
0.70861,1.179,-3.322
0.73161,0.9843,-3.61
0.75561,0.7699,-4.006
0.77861,0.6253,-4.451
0.80161,0.594,-4.754
0.82561,0.6483,-4.725
0.84861,0.7315,-4.381
0.87161,0.7999,-3.994
0.89561,0.8401,-3.836
0.91861,0.8514,-3.907
0.94161,0.8236,-4.022
0.96561,0.7632,-4.063
0.98861,0.707,-4.033
1.01161,0.6709,-3.911
1.03561,0.623,-3.639
1.05861,0.5644,-3.258
1.08161,0.5698,-2.905
1.10561,0.6689,-2.65
1.12861,0.7918,-2.461
1.15161,0.8786,-2.288
1.17561,0.9178,-2.13
1.19861,0.8933,-2.067
1.22161,0.8176,-2.126
1.24561,0.7524,-2.173
1.26861,0.7213,-2.13
1.29161,0.6973,-2.09
1.31561,0.6689,-2.125
1.33861,0.6358,-2.231
1.36161,0.5863,-2.403
1.38561,0.5191,-2.603
1.40861,0.4626,-2.762
1.43161,0.4672,-2.935
1.45561,0.5661,-3.211
1.47861,0.7138,-3.478
1.50161,0.7962,-3.614
1.52561,0.7511,-3.726
1.54861,0.6333,-3.934
1.57161,0.5413,-4.182
1.59561,0.5328,-4.36
1.61861,0.5954,-4.46
1.64161,0.6562,-4.611
1.66561,0.6575,-4.961
1.68861,0.6296,-5.499
1.71161,0.639,-5.954
1.73561,0.6744,-5.908
1.75861,0.6607,-5.24
1.78161,0.5908,-4.315
1.80561,0.539,-3.523
1.82861,0.537,-2.968
1.85161,0.5538,-2.6
1.87561,0.5775,-2.342
1.89861,0.6101,-2.146
1.92161,0.6228,-2.049
1.94561,0.586,-2.087
1.96861,0.5178,-2.199
1.99161,0.4653,-2.277
2.01561,0.4458,-2.251
2.03861,0.4349,-2.147
2.06161,0.4146,-2.046
2.08561,0.4024,-1.984
2.10861,0.419,-1.934
2.13161,0.4653,-1.868
2.15561,0.5314,-1.79
2.17861,0.5898,-1.744
2.20161,0.601,-1.717
2.22561,0.5614,-1.626
2.24861,0.5185,-1.493
2.27161,0.5119,-1.435
2.29561,0.5275,-1.434
2.31861,0.5165,-1.376
2.34161,0.451,-1.256
2.36561,0.3653,-1.17
2.38861,0.332,-1.169
2.41161,0.3883,-1.217
2.43561,0.4834,-1.259
2.45861,0.5216,-1.274
2.48161,0.4764,-1.272
2.50561,0.41,-1.244
2.52861,0.3734,-1.195
2.55161,0.365,-1.167
2.57561,0.3758,-1.182
2.59861,0.4054,-1.196
2.62161,0.4354,-1.165
2.64561,0.4232,-1.123
2.66861,0.3508,-1.119
2.69161,0.2635,-1.126
2.71561,0.2305,-1.098
2.73861,0.2738,-1.044
2.76161,0.3387,-1.01
2.78561,0.3514,-1.016
2.80861,0.3136,-1.028
2.83161,0.3018,-1.011
2.85561,0.3563,-1.011
2.87861,0.4213,-1.109
2.90161,0.4333,-1.27
2.92561,0.407,-1.34
2.94861,0.3781,-1.241
2.97161,0.339,-1.039
2.99561,0.2903,-0.8379
3.01861,0.2715,-0.7008
3.04161,0.2983,-0.6602
3.06561,0.3328,-0.7221
3.08861,0.332,-0.8346
3.11161,0.3005,-0.8959
3.13561,0.2769,-0.8412
3.15861,0.2732,-0.7092
3.18161,0.2693,-0.5802
3.20561,0.2515,-0.4895
3.22861,0.2219,-0.4458
3.25161,0.196,-0.4688
3.27561,0.1933,-0.5445
3.29861,0.2159,-0.6079
3.32161,0.2481,-0.6316
3.34561,0.2749,-0.6518
3.36861,0.2832,-0.6808
3.39161,0.2688,-0.7023
3.41561,0.249,-0.7341
3.43861,0.2394,-0.7695
3.46161,0.2386,-0.7372
3.48561,0.2534,-0.6345
3.50861,0.3015,-0.5658
3.53161,0.3714,-0.5879
3.55561,0.4119,-0.6411
3.57861,0.3884,-0.6423
3.60161,0.3311,-0.5752
3.62561,0.3055,-0.4844
3.64861,0.3471,-0.4135
3.67161,0.4397,-0.373
3.69561,0.5295,-0.3568
3.71861,0.5672,-0.3655
3.74161,0.5671,-0.3961
3.76561,0.5974,-0.4132
3.78861,0.7059,-0.389
3.81161,0.8834,-0.3639
3.83561,1.056,-0.3903
3.85861,1.123,-0.4446
3.88161,1.07,-0.4618
3.90561,0.9861,-0.4214
3.92861,0.9349,-0.3514
3.95161,0.9106,-0.296
3.97561,0.9124,-0.2849
3.99861,0.9703,-0.2991
4.02161,1.101,-0.3051
4.04561,1.258,-0.3161
4.06861,1.344,-0.3624
4.09161,1.31,-0.4339
4.11561,1.187,-0.5017
4.13861,1.027,-0.5546
4.16161,0.8738,-0.6006
4.18561,0.7708,-0.6668
4.20861,0.7185,-0.7696
4.23161,0.667,-0.8632
4.25561,0.5923,-0.8746
4.27861,0.5367,-0.8051
4.30161,0.5483,-0.7293
4.32561,0.6026,-0.6998
4.34861,0.6301,-0.7138
4.37161,0.608,-0.7521
4.39561,0.5756,-0.7915
4.41861,0.5793,-0.806
4.44161,0.6281,-0.7881
4.46561,0.7057,-0.7647
4.48861,0.8131,-0.7918
4.51161,0.9317,-0.8964
4.53561,0.9806,-1.02
4.55861,0.9051,-1.098
4.58161,0.7589,-1.14
4.60561,0.6409,-1.166
4.62861,0.6031,-1.175
4.65161,0.6184,-1.193
4.67561,0.6025,-1.237
4.69861,0.5095,-1.275
4.72161,0.3917,-1.293
4.74561,0.3167,-1.268
4.76861,0.2962,-1.151
4.79161,0.3252,-0.9678
4.81561,0.4072,-0.8111
4.83861,0.5124,-0.7122
4.86161,0.5811,-0.6321
4.88561,0.5899,-0.549
4.90861,0.5715,-0.5006
4.93161,0.5647,-0.555
4.95561,0.5622,-0.7075
4.97861,0.5292,-0.8343
5.00161,0.4776,-0.8292
5.02561,0.4588,-0.7412
5.04861,0.4817,-0.7094
5.07161,0.5081,-0.808
5.09561,0.516,-0.982
5.11861,0.5119,-1.103
5.14161,0.5054,-1.069
5.16561,0.4978,-0.8646
5.18861,0.4809,-0.5854
5.21161,0.4371,-0.3712
5.23561,0.3668,-0.2876
5.25861,0.3148,-0.299
5.28161,0.3177,-0.3388
5.30561,0.3485,-0.3662
5.32861,0.3602,-0.3854
5.35161,0.345,-0.4152
5.37561,0.3293,-0.4436
5.39861,0.3381,-0.4533
5.42161,0.3834,-0.4554
5.44561,0.4717,-0.452
5.46861,0.5904,-0.4264
5.49161,0.7019,-0.3811
5.51561,0.7718,-0.3332
5.53861,0.7951,-0.2983
5.56161,0.7967,-0.2986
5.58561,0.7974,-0.3412
5.60861,0.7872,-0.3755
5.63161,0.7489,-0.3401
5.65561,0.6902,-0.2539
5.67861,0.6411,-0.1781
5.70161,0.6263,-0.1298
5.72561,0.6322,-0.1035
5.74861,0.6139,-0.1162
5.77161,0.5645,-0.1739
5.79561,0.5413,-0.2389
5.81861,0.5703,-0.2668
5.84161,0.6027,-0.2501
5.86561,0.6073,-0.2035
5.88861,0.6014,-0.1514
5.91161,0.5785,-0.131
5.93561,0.5246,-0.1678
5.95861,0.484,-0.2443
5.98161,0.5166,-0.3091
6.00561,0.618,-0.3303
6.02861,0.725,-0.3245
6.05161,0.7822,-0.3262
6.07561,0.7785,-0.3562
6.09861,0.7278,-0.4164
6.12161,0.6531,-0.5112
6.14561,0.5855,-0.6546
6.16861,0.54,-0.83
6.19161,0.5128,-0.9802
6.21561,0.4982,-1.063
6.23861,0.4742,-1.089
6.26161,0.4212,-1.097
6.28561,0.3574,-1.112
6.30861,0.3101,-1.121
6.33161,0.2903,-1.089
6.35561,0.3054,-0.9952
6.37861,0.35,-0.8388
6.40161,0.3913,-0.6407
6.42561,0.3934,-0.4529
6.44861,0.3616,-0.3424
6.47161,0.3259,-0.3357
6.49561,0.2908,-0.3867
6.51861,0.2546,-0.4218
6.54161,0.2446,-0.424
6.56561,0.2769,-0.4446
6.58861,0.3197,-0.5234
6.61161,0.3374,-0.6428
6.63561,0.3307,-0.792
6.65861,0.3078,-0.9954
6.68161,0.2653,-1.208
6.70561,0.216,-1.274
6.72861,0.1943,-1.096
6.75161,0.218,-0.7687
6.77561,0.2773,-0.4858
6.79861,0.3522,-0.348
6.82161,0.3926,-0.3137
6.84561,0.3487,-0.2897
6.86861,0.2561,-0.2281
6.89161,0.196,-0.1492
6.91561,0.19,-0.09835
6.93861,0.2089,-0.0978
6.96161,0.2313,-0.1469
6.98561,0.2516,-0.2272
7.00861,0.2772,-0.3066
7.03161,0.3197,-0.3714
7.05561,0.3632,-0.4321
7.07861,0.3641,-0.4856
7.10161,0.2986,-0.5087
