#Energy,TDOS-UP,TDOS-DOWN
-6.04152,395.8,-389.7
-6.01852,1.259,-0.3657
-5.99452,1.368,-0.4742
-5.97152,1.393,-0.5595
-5.94852,1.402,-0.5807
-5.92452,1.457,-0.5576
-5.90152,1.499,-0.5572
-5.87852,1.441,-0.6091
-5.85452,1.329,-0.6826
-5.83152,1.281,-0.7512
-5.80852,1.303,-0.8319
-5.78452,1.283,-0.9477
-5.76152,1.181,-1.075
-5.73852,1.072,-1.144
-5.71452,0.9911,-1.126
-5.69152,0.8897,-1.109
-5.66852,0.7612,-1.171
-5.64452,0.6612,-1.25
-5.62152,0.6137,-1.244
-5.59852,0.5903,-1.159
-5.57452,0.5615,-1.09
-5.55152,0.5222,-1.094
-5.52852,0.4878,-1.131
-5.50452,0.4664,-1.117
-5.48152,0.4426,-1.036
-5.45852,0.4099,-0.9513
-5.43452,0.3755,-0.8918
-5.41152,0.3442,-0.8346
-5.38852,0.3431,-0.7577
-5.36452,0.3993,-0.6644
-5.34152,0.4661,-0.5853
-5.31852,0.4772,-0.5531
-5.29452,0.4617,-0.5513
-5.27152,0.4829,-0.5309
-5.24852,0.5222,-0.4746
-5.22452,0.5405,-0.4062
-5.20152,0.5566,-0.3569
-5.17852,0.5972,-0.3438
-5.15452,0.6528,-0.3587
-5.13152,0.6956,-0.3757
-5.10852,0.6997,-0.383
-5.08452,0.6591,-0.3865
-5.06152,0.5975,-0.3876
-5.03852,0.558,-0.3956
-5.01452,0.5804,-0.4236
-4.99152,0.6653,-0.4566
-4.96852,0.7626,-0.4758
-4.94452,0.8138,-0.4795
-4.92152,0.8014,-0.4515
-4.89852,0.7581,-0.3911
-4.87452,0.7289,-0.3672
-4.85152,0.7252,-0.44
-4.82852,0.7433,-0.5604
-4.80452,0.7929,-0.6373
-4.78152,0.8736,-0.6574
-4.75852,0.9363,-0.6462
-4.73452,0.9154,-0.5896
-4.71152,0.8247,-0.4912
-4.68852,0.7506,-0.4171
-4.66452,0.743,-0.4111
-4.64152,0.7882,-0.4423
-4.61852,0.8654,-0.4794
-4.59452,0.968,-0.5321
-4.57152,1.073,-0.5926
-4.54852,1.126,-0.6292
-4.52452,1.091,-0.6361
-4.50152,1.019,-0.6303
-4.47852,1.04,-0.6257
-4.45452,1.231,-0.6257
-4.43152,1.53,-0.623
-4.40852,1.798,-0.6015
-4.38452,1.931,-0.5575
