#Energy,TDOS-UP,TDOS-DOWN
-0.34592,4.277,-2.242
-0.32292,4.063,-2.399
-0.29992,3.679,-2.513
-0.27592,3.202,-2.353
-0.25292,2.73,-1.846
-0.22992,2.353,-1.232
-0.20592,2.084,-0.7976
-0.18292,1.903,-0.5931
-0.15992,1.81,-0.5107
-0.13592,1.809,-0.4758
-0.11292,1.882,-0.4598
-0.08992,1.984,-0.4198
-0.06592,2.069,-0.3342
-0.04292,2.12,-0.2513
-0.01992,2.115,-0.2251
0.00408,2.027,-0.2428
0.02708,1.886,-0.2564
0.05008,1.756,-0.239
0.07408,1.675,-0.1958
0.09708,1.629,-0.1533
0.12008,1.575,-0.1345
0.14408,1.487,-0.1338
0.16708,1.385,-0.1268
0.19008,1.334,-0.1041
0.21408,1.358,-0.08063
0.23708,1.39,-0.06863
0.26008,1.344,-0.06034
0.28408,1.218,-0.04524
0.30708,1.1,-0.02652
0.33008,1.066,-0.01251
0.35408,1.112,-0.0051
0.37708,1.179,-0.00179
0.40008,1.208,-0.00049
0.42408,1.177,-0.0001
0.44708,1.104,-5e-05
0.47008,1.01,-0.00041
0.49408,0.9086,-0.00327
0.51708,0.8223,-0.01833
0.54008,0.7659,-0.07325
0.56408,0.765,-0.2121
0.58708,0.845,-0.4586
0.61008,0.9749,-0.7798
0.63408,1.085,-1.117
0.65708,1.123,-1.437
0.68008,1.073,-1.727
0.70408,0.97,-1.98
0.72708,0.8753,-2.189
0.75008,0.8243,-2.353
0.77408,0.8246,-2.485
0.79708,0.8612,-2.604
0.82008,0.889,-2.74
0.84408,0.8711,-2.914
0.86708,0.8165,-3.122
0.89008,0.7491,-3.375
0.91408,0.6874,-3.69
0.93708,0.6546,-4.016
0.96008,0.6519,-4.289
0.98408,0.6558,-4.481
1.00708,0.6736,-4.558
1.03008,0.741,-4.511
1.05408,0.8527,-4.42
1.07708,0.9523,-4.361
1.10008,0.9898,-4.301
1.12408,0.9465,-4.168
1.14708,0.8331,-3.951
1.17008,0.713,-3.653
1.19408,0.6723,-3.27
1.21708,0.7121,-2.903
1.24008,0.7315,-2.677
1.26408,0.6662,-2.539
1.28708,0.5789,-2.36
1.31008,0.5614,-2.175
1.33408,0.6174,-2.135
1.35708,0.6878,-2.241
1.38008,0.7309,-2.317
1.40408,0.7413,-2.277
1.42708,0.7326,-2.228
1.45008,0.7093,-2.306
1.47408,0.657,-2.528
1.49708,0.5837,-2.784
1.52008,0.531,-2.981
1.54408,0.535,-3.186
1.56708,0.6189,-3.531
1.59008,0.7553,-3.959
1.61408,0.825,-4.284
1.63708,0.7436,-4.448
1.66008,0.593,-4.536
1.68408,0.5164,-4.62
1.70708,0.5598,-4.735
1.73008,0.6652,-4.94
1.75408,0.7535,-5.322
1.77708,0.78,-5.842
1.80008,0.7285,-6.171
1.82408,0.6113,-5.885
1.84708,0.4861,-4.981
1.87008,0.414,-3.948
1.89408,0.4052,-3.202
1.91708,0.4341,-2.738
1.94008,0.4914,-2.357
1.96408,0.5855,-1.998
1.98708,0.6861,-1.725
2.01008,0.714,-1.559
2.03408,0.6296,-1.495
2.05708,0.501,-1.562
2.08008,0.4313,-1.742
2.10408,0.4554,-1.934
2.12708,0.5402,-2.024
2.15008,0.63,-1.962
2.17408,0.6803,-1.813
2.19708,0.6753,-1.709
2.22008,0.6114,-1.69
2.24408,0.5092,-1.692
2.26708,0.4358,-1.673
2.29008,0.442,-1.614
2.31408,0.4957,-1.473
2.33708,0.5196,-1.285
2.36008,0.4937,-1.184
2.38408,0.475,-1.237
2.40708,0.4937,-1.353
2.43008,0.5054,-1.421
2.45408,0.4746,-1.415
2.47708,0.429,-1.331
2.50008,0.4106,-1.187
2.52408,0.4301,-1.048
2.54708,0.4752,-0.9484
2.57008,0.5375,-0.8873
2.59408,0.6041,-0.8754
2.61708,0.6296,-0.9154
2.64008,0.5693,-0.9903
2.66408,0.4329,-1.07
2.68708,0.2894,-1.092
2.71008,0.2254,-1.025
2.73408,0.2815,-0.9424
2.75708,0.4139,-0.9379
2.78008,0.5332,-1.01
2.80408,0.5926,-1.066
2.82708,0.5998,-1.034
2.85008,0.5583,-0.9409
2.87408,0.4746,-0.8536
2.89708,0.3864,-0.8029
2.92008,0.3214,-0.8038
2.94408,0.2746,-0.8529
2.96708,0.2435,-0.8862
2.99008,0.2378,-0.8342
3.01408,0.2616,-0.7225
3.03708,0.3158,-0.6601
3.06008,0.4073,-0.715
3.08408,0.5219,-0.8214
3.10708,0.6023,-0.8582
3.13008,0.5973,-0.8049
3.15408,0.5213,-0.7512
3.17708,0.4366,-0.7698
3.20008,0.3816,-0.8411
3.22408,0.3413,-0.9006
3.24708,0.2988,-0.9064
3.27008,0.2681,-0.8411
3.29408,0.2657,-0.7258
3.31708,0.284,-0.6399
3.34008,0.2999,-0.6499
3.36408,0.309,-0.7197
3.38708,0.3276,-0.7452
3.41008,0.3537,-0.6815
3.43408,0.3648,-0.5837
3.45708,0.355,-0.5391
3.48008,0.3307,-0.5872
3.50408,0.2963,-0.6792
3.52708,0.2682,-0.7268
3.55008,0.2609,-0.7008
3.57408,0.2725,-0.6538
3.59708,0.2942,-0.6424
3.62008,0.3067,-0.6548
3.64408,0.2945,-0.653
3.66708,0.2701,-0.6437
3.69008,0.2597,-0.6432
3.71408,0.2721,-0.6368
3.73708,0.2904,-0.6081
3.76008,0.3035,-0.5569
3.78408,0.3246,-0.5109
3.80708,0.3541,-0.5234
3.83008,0.361,-0.5951
3.85408,0.3348,-0.6374
3.87708,0.303,-0.5828
3.90008,0.2755,-0.4806
3.92408,0.2347,-0.4212
3.94708,0.1876,-0.4227
3.97008,0.166,-0.4381
3.99408,0.1821,-0.4419
4.01708,0.2236,-0.4673
4.04008,0.271,-0.5301
4.06408,0.2968,-0.5679
4.08708,0.2756,-0.5402
4.11008,0.2187,-0.4998
4.13408,0.1689,-0.4877
4.15708,0.1537,-0.48
4.18008,0.1665,-0.4495
4.20408,0.198,-0.3887
4.22708,0.2511,-0.3204
4.25008,0.3112,-0.2945
4.27408,0.343,-0.3295
4.29708,0.3315,-0.3852
4.32008,0.3039,-0.4098
4.34408,0.2969,-0.4012
4.36708,0.3179,-0.4099
4.39008,0.3577,-0.4624
4.41408,0.413,-0.5118
4.43708,0.4632,-0.4975
4.46008,0.4661,-0.4203
4.48408,0.4247,-0.3355
4.50708,0.4106,-0.2969
4.53008,0.4862,-0.315
4.55408,0.646,-0.3501
4.57708,0.8455,-0.3523
4.60008,1.035,-0.3115
4.62408,1.16,-0.2604
4.64708,1.176,-0.2379
4.67008,1.092,-0.2555
4.69408,0.9848,-0.2901
4.71708,0.9322,-0.3082
4.74008,0.9393,-0.3069
4.76408,0.9617,-0.3139
4.78708,0.9888,-0.3329
4.81008,1.044,-0.3317
4.83408,1.122,-0.3065
4.85708,1.181,-0.3165
4.88008,1.181,-0.4108
4.90408,1.11,-0.5447
4.92708,0.999,-0.6238
4.95008,0.8836,-0.6169
4.97408,0.7667,-0.5804
4.99708,0.6539,-0.5891
5.02008,0.5843,-0.6636
5.04408,0.5706,-0.7541
5.06708,0.5678,-0.7955
5.09008,0.5343,-0.7724
5.11408,0.4965,-0.727
5.13708,0.519,-0.7263
5.16008,0.6087,-0.8112
5.18408,0.6988,-0.9624
5.20708,0.7347,-1.122
5.23008,0.7333,-1.24
5.25408,0.7542,-1.296
5.27708,0.8222,-1.296
5.30008,0.9023,-1.256
5.32408,0.956,-1.24
5.34708,0.9856,-1.316
5.37008,1.002,-1.432
5.39408,0.9776,-1.407
5.41708,0.8745,-1.154
5.44008,0.7055,-0.8325
5.46408,0.5511,-0.6489
5.48708,0.4917,-0.6302
5.51008,0.5276,-0.6751
5.53408,0.5823,-0.7043
5.55708,0.5866,-0.7024
5.58008,0.5393,-0.6685
5.60408,0.4862,-0.5919
5.62708,0.4861,-0.4887
5.65008,0.5781,-0.419
5.67408,0.717,-0.4485
5.69708,0.7929,-0.5828
5.72008,0.778,-0.7433
5.74408,0.7594,-0.859
5.76708,0.7791,-0.9413
5.79008,0.7788,-1.001
5.81408,0.7075,-0.9971
5.83708,0.5795,-0.9204
5.86008,0.4563,-0.8152
5.88408,0.3912,-0.7177
5.90708,0.3741,-0.6413
5.93008,0.3595,-0.583
5.95408,0.3457,-0.52
5.97708,0.3636,-0.4516
6.00008,0.4116,-0.4161
6.02408,0.4549,-0.4289
6.04708,0.468,-0.4561
6.07008,0.4605,-0.4585
6.09408,0.4782,-0.4322
6.11708,0.5692,-0.4051
6.14008,0.7189,-0.4002
6.16408,0.8291,-0.4111
6.18708,0.8198,-0.4033
6.21008,0.7218,-0.3546
6.23408,0.6285,-0.3024
6.25708,0.5959,-0.3094
6.28008,0.6093,-0.395
6.30408,0.6231,-0.5379
6.32708,0.6244,-0.6918
6.35008,0.6367,-0.7774
6.37408,0.6687,-0.7388
6.39708,0.6911,-0.6128
6.42008,0.6655,-0.4837
6.44408,0.589,-0.3927
6.46708,0.5053,-0.3365
6.49008,0.4501,-0.3151
6.51408,0.4082,-0.3369
6.53708,0.3684,-0.3952
6.56008,0.365,-0.4584
6.58408,0.4158,-0.49
6.60708,0.4751,-0.4894
6.63008,0.4782,-0.487
6.65408,0.4114,-0.4865
6.67708,0.3365,-0.4662
6.70008,0.3373,-0.4348
6.72408,0.4349,-0.4268
6.74708,0.5702,-0.4677
6.77008,0.6852,-0.5835
6.79408,0.7619,-0.7762
6.81708,0.7676,-0.9524
6.84008,0.6849,-0.9991
6.86408,0.5807,-0.953
6.88708,0.5308,-0.929
6.91008,0.5329,-0.9373
6.93408,0.5479,-0.94
6.95708,0.5499,-0.9503
6.98008,0.5251,-0.9462
7.00408,0.4827,-0.8498
7.02708,0.4373,-0.6535
7.05008,0.3778,-0.4471
7.07408,0.3028,-0.3125
7.09708,0.255,-0.2546
7.12008,0.2554,-0.229
7.14408,0.2638,-0.2119
7.16708,0.248,-0.2166
7.19008,0.2209,-0.247
7.21408,0.2032,-0.2896
7.23708,0.2091,-0.3394
7.26008,0.2319,-0.3984
7.28408,0.2442,-0.4734
7.30708,0.2468,-0.571
7.33008,0.2689,-0.6689
7.35408,0.3048,-0.7227
7.37708,0.3119,-0.7242
7.40008,0.2764,-0.7194
7.42408,0.23,-0.753
7.44708,0.1979,-0.8113
7.47008,0.1727,-0.8326
7.49408,0.1474,-0.7608
7.51708,0.1463,-0.5986
7.54008,0.1997,-0.4219
7.56408,0.2914,-0.3093
7.58708,0.3693,-0.2812
7.61008,0.4075,-0.3123
7.63408,0.4135,-0.348
7.65708,0.3982,-0.3374
7.68008,0.3796,-0.2744
7.70408,0.3745,-0.1912
7.72708,0.3773,-0.1294
7.75008,0.3692,-0.118
7.77408,0.3372,-0.1532
7.79708,0.2763,-0.1985
7.82008,0.1916,-0.2292
7.84408,0.1095,-0.2587
7.86708,0.06427,-0.3007
7.89008,0.06451,-0.3489
7.91408,0.08399,-0.3862
7.93708,0.09068,-0.3928
7.96008,0.07947,-0.3739
7.98408,0.06952,-0.3603
8.00708,0.07192,-0.3592
8.03008,0.07283,-0.3547
8.05408,0.05885,-0.3492
8.07708,0.04046,-0.3522
8.10008,0.03513,-0.3486
8.12408,0.05121,-0.3168
8.14708,0.08866,-0.2758
8.17008,0.1262,-0.2716
8.19408,0.1277,-0.3119
8.21708,0.08998,-0.3653
8.24008,0.05334,-0.4035
8.26408,0.05224,-0.4023
8.28708,0.08037,-0.3454
8.31008,0.1,-0.2566
8.33408,0.08571,-0.1802
8.35708,0.05676,-0.1266
