#Energy,TDOS-UP,TDOS-DOWN
-5.44676,392.8,-389.0
-5.42376,0.7315,-0.2817
-5.39976,0.8012,-0.2894
-5.37676,0.9393,-0.3195
-5.35376,1.132,-0.3755
-5.32976,1.295,-0.4456
-5.30676,1.353,-0.4922
-5.28376,1.337,-0.503
-5.25976,1.338,-0.5107
-5.23676,1.379,-0.5423
-5.21376,1.411,-0.5913
-5.18976,1.388,-0.641
-5.16676,1.327,-0.6905
-5.14376,1.284,-0.7543
-5.11976,1.255,-0.8467
-5.09676,1.2,-0.9518
-5.07376,1.107,-1.023
-5.04976,1.006,-1.042
-5.02676,0.9299,-1.029
-5.00376,0.8551,-1.014
-4.97976,0.7401,-1.037
-4.95676,0.6141,-1.122
-4.93376,0.5592,-1.2
-4.90976,0.5952,-1.167
-4.88676,0.6359,-1.032
-4.86376,0.5906,-0.9206
-4.83976,0.47,-0.912
-4.81676,0.3714,-0.9703
-4.79376,0.378,-1.008
-4.76976,0.4726,-0.9595
-4.74676,0.5517,-0.8414
-4.72376,0.5375,-0.7457
-4.69976,0.4584,-0.7208
-4.67676,0.4204,-0.7144
-4.65376,0.5071,-0.6676
-4.62976,0.682,-0.5768
-4.60676,0.8077,-0.4767
-4.58376,0.7941,-0.4216
-4.55976,0.6909,-0.4324
-4.53676,0.613,-0.459
-4.51376,0.615,-0.4469
-4.48976,0.6717,-0.4084
-4.46676,0.7357,-0.3928
-4.44376,0.7744,-0.4197
-4.41976,0.7956,-0.4681
-4.39676,0.83,-0.5042
-4.37376,0.8723,-0.4988
-4.34976,0.8959,-0.4627
-4.32676,0.9031,-0.4545
-4.30376,0.8959,-0.488
-4.27976,0.8534,-0.5123
-4.25676,0.7999,-0.5156
-4.23376,0.8116,-0.5308
-4.20976,0.9167,-0.5609
-4.18676,1.056,-0.5799
-4.16376,1.14,-0.5832
-4.13976,1.131,-0.6026
-4.11676,1.064,-0.6439
-4.09376,0.9941,-0.6537
-4.06976,0.9496,-0.5926
-4.04676,0.9494,-0.4943
-4.02376,1.03,-0.4273
-3.99976,1.199,-0.433
-3.97676,1.412,-0.518
-3.95376,1.627,-0.6502
-3.92976,1.845,-0.7429
-3.90676,2.046,-0.7364
-3.88376,2.15,-0.6763
-3.85976,2.1,-0.6373
-3.83676,1.951,-0.6375
-3.81376,1.829,-0.6498
-3.78976,1.846,-0.644
-3.76676,1.979,-0.6175
-3.74376,2.075,-0.5971
-3.71976,2.049,-0.6079
-3.69676,1.964,-0.6446
-3.67376,1.909,-0.677
-3.64976,1.904,-0.6727
-3.62676,1.912,-0.635
-3.60376,1.905,-0.6125
-3.57976,1.899,-0.6276
-3.55676,1.951,-0.6454
-3.53376,2.094,-0.6514
-3.50976,2.294,-0.691
-3.48676,2.449,-0.79
-3.46376,2.465,-0.8764
-3.43976,2.342,-0.8598
-3.41676,2.175,-0.7576
-3.39376,2.06,-0.6494
-3.36976,2.038,-0.5747
-3.34676,2.042,-0.5482
-3.32376,1.941,-0.5874
-3.29976,1.717,-0.6771
-3.27676,1.514,-0.7762
-3.25376,1.468,-0.8703
-3.22976,1.619,-0.9532
-3.20676,1.97,-0.9917
-3.18376,2.475,-0.9808
-3.15976,2.985,-0.9741
-3.13676,3.353,-1.023
-3.11376,3.583,-1.162
-3.08976,3.741,-1.438
-3.06676,3.779,-1.825
-3.04376,3.602,-2.155
-3.01976,3.237,-2.299
-2.99676,2.806,-2.323
-2.97376,2.436,-2.357
-2.94976,2.242,-2.448
-2.92676,2.265,-2.602
-2.90376,2.462,-2.801
-2.87976,2.886,-2.983
-2.85676,3.705,-3.097
-2.83376,4.918,-3.178
-2.80976,6.173,-3.243
-2.78676,6.944,-3.192
-2.76376,6.968,-2.952
-2.73976,6.503,-2.624
-2.71676,5.962,-2.379
-2.69376,5.449,-2.212
-2.66976,4.914,-1.952
-2.64676,4.462,-1.554
-2.62376,4.19,-1.209
-2.59976,4.065,-1.078
-2.57676,4.12,-1.08
-2.55376,4.388,-1.029
-2.52976,4.655,-0.8667
-2.50676,4.611,-0.6787
-2.48376,4.245,-0.5392
-2.45976,3.792,-0.4706
