#Energy,TDOS-UP,TDOS-DOWN
-6.16989,397.4,-390.0
-6.14689,1.384,-0.4681
-6.12289,1.448,-0.5533
-6.09989,1.492,-0.59
-6.07689,1.515,-0.5855
-6.05289,1.474,-0.588
-6.02989,1.375,-0.6323
-6.00689,1.308,-0.704
-5.98289,1.326,-0.7752
-5.95989,1.346,-0.8504
-5.93689,1.269,-0.9574
-5.91289,1.128,-1.091
-5.88989,1.021,-1.182
-5.86689,0.951,-1.189
-5.84289,0.8656,-1.18
-5.81989,0.7654,-1.221
-5.79689,0.6707,-1.256
-5.77289,0.5891,-1.216
-5.74989,0.5416,-1.145
-5.72689,0.5337,-1.126
-5.70289,0.5336,-1.158
-5.67989,0.5082,-1.165
-5.65689,0.4524,-1.101
-5.63289,0.3981,-1.007
-5.60989,0.3748,-0.9525
-5.58689,0.3668,-0.9233
-5.56289,0.3568,-0.8463
-5.53989,0.3656,-0.7082
-5.51689,0.4008,-0.5871
-5.49289,0.4298,-0.5497
-5.46989,0.4336,-0.5717
-5.44689,0.4359,-0.5841
-5.42289,0.4618,-0.5438
-5.39989,0.5009,-0.4561
-5.37689,0.5333,-0.3695
-5.35289,0.554,-0.3314
-5.32989,0.5741,-0.339
-5.30689,0.6175,-0.3572
-5.28289,0.6781,-0.3697
-5.25989,0.6981,-0.3765
-5.23689,0.6519,-0.3707
-5.21289,0.5888,-0.3667
-5.18989,0.5546,-0.3969
-5.16689,0.56,-0.4428
-5.14289,0.6154,-0.4577
-5.11989,0.7101,-0.4523
-5.09689,0.7863,-0.4486
-5.07289,0.7894,-0.4179
-5.04989,0.7378,-0.3689
-5.02689,0.7005,-0.3774
-5.00289,0.7074,-0.4612
-4.97989,0.7353,-0.5521
-4.95689,0.7702,-0.6148
-4.93289,0.8279,-0.66
-4.90989,0.896,-0.6583
-4.88689,0.9063,-0.5745
-4.86289,0.8343,-0.4633
-4.83989,0.7463,-0.4124
-4.81689,0.7024,-0.4215
-4.79289,0.7118,-0.4376
-4.76989,0.7703,-0.4598
-4.74689,0.8795,-0.5157
-4.72289,1.021,-0.5897
-4.69989,1.125,-0.6395
-4.67689,1.117,-0.6441
-4.65289,1.011,-0.6162
-4.62989,0.9211,-0.589
-4.60689,0.9733,-0.5886
-4.58289,1.188,-0.6089
-4.55989,1.474,-0.6139
-4.53689,1.724,-0.5799
-4.51289,1.872,-0.5391
-4.48989,1.918,-0.5468
-4.46689,1.927,-0.6008
-4.44289,1.955,-0.6398
-4.41989,2.004,-0.6353
-4.39689,2.037,-0.6175
-4.37289,2.01,-0.5967
-4.34989,1.955,-0.5461
-4.32689,1.97,-0.474
-4.30289,2.073,-0.4528
-4.27989,2.158,-0.5416
-4.25689,2.184,-0.6972
-4.23289,2.244,-0.8128
-4.20989,2.365,-0.8348
-4.18689,2.445,-0.7871
-4.16289,2.4,-0.7048
-4.13989,2.234,-0.608
-4.11689,1.999,-0.5236
-4.09289,1.767,-0.492
-4.06989,1.619,-0.5426
-4.04689,1.585,-0.6506
-4.02289,1.6,-0.7413
-3.99989,1.578,-0.768
-3.97689,1.519,-0.7523
-3.95289,1.475,-0.7313
-3.92989,1.438,-0.7162
-3.90689,1.372,-0.7086
-3.88289,1.283,-0.7265
-3.85989,1.19,-0.7944
-3.83689,1.085,-0.9037
-3.81289,0.9861,-1.021
-3.78989,0.9282,-1.141
-3.76689,0.8993,-1.279
-3.74289,0.8793,-1.441
-3.71989,0.8997,-1.649
-3.69689,0.9783,-1.917
-3.67289,1.1,-2.195
-3.64989,1.32,-2.423
-3.62689,1.739,-2.637
-3.60289,2.341,-2.936
-3.57989,2.964,-3.301
-3.55689,3.434,-3.607
-3.53289,3.692,-3.774
-3.50989,3.76,-3.757
-3.48689,3.598,-3.487
-3.46289,3.166,-2.974
-3.43989,2.63,-2.417
-3.41689,2.242,-2.022
-3.39289,2.045,-1.761
-3.36989,1.914,-1.506
-3.34689,1.812,-1.317
-3.32289,1.811,-1.284
-3.29989,1.888,-1.303
-3.27689,1.936,-1.217
-3.25289,2.014,-1.036
-3.22989,2.391,-0.878
-3.20689,3.3,-0.777
-3.18289,4.657,-0.6714
-3.15989,6.016,-0.5303
-3.13689,6.882,-0.3884
-3.11289,7.067,-0.2928
-3.08989,6.739,-0.2618
-3.06689,6.141,-0.2744
-3.04289,5.407,-0.2837
-3.01989,4.713,-0.2582
-2.99689,4.258,-0.2108
-2.97289,4.025,-0.1865
-2.94989,3.878,-0.2194
-2.92689,3.784,-0.3023
-2.90289,3.801,-0.4044
-2.87989,3.959,-0.4994
-2.85689,4.246,-0.5697
-2.83289,4.639,-0.6344
-2.80989,5.025,-0.7613
-2.78689,5.168,-0.9845
-2.76289,4.954,-1.258
-2.73989,4.56,-1.546
-2.71689,4.21,-1.87
-2.69289,3.929,-2.19
-2.66989,3.647,-2.34
-2.64689,3.368,-2.231
-2.62289,3.162,-2.0
-2.59989,3.084,-1.835
-2.57689,3.141,-1.771
-2.55289,3.266,-1.75
-2.52989,3.329,-1.759
-2.50689,3.264,-1.838
