#Energy,TDOS-UP,TDOS-DOWN
-5.59705,393.1,-389.1
-5.57405,0.7326,-0.2657
-5.55005,0.8494,-0.2789
-5.52705,1.04,-0.3301
-5.50405,1.245,-0.4132
-5.48005,1.364,-0.4945
-5.45705,1.357,-0.5281
-5.43405,1.308,-0.5166
-5.41005,1.325,-0.5113
-5.38705,1.402,-0.5448
-5.36405,1.44,-0.6036
-5.34005,1.389,-0.6631
-5.31705,1.313,-0.7238
-5.29405,1.266,-0.8095
-5.27005,1.216,-0.9278
-5.24705,1.141,-1.031
-5.22405,1.067,-1.057
-5.20005,1.01,-1.022
-5.17705,0.9378,-0.999
-5.15405,0.8075,-1.036
-5.13005,0.6459,-1.124
-5.10705,0.5503,-1.212
-5.08405,0.5691,-1.221
-5.06005,0.6316,-1.112
-5.03705,0.6269,-0.966
-5.01405,0.5282,-0.9098
-4.99005,0.4141,-0.9715
-4.96705,0.3733,-1.049
-4.94405,0.4154,-1.026
-4.92005,0.4756,-0.8958
-4.89705,0.4914,-0.7615
-4.87405,0.46,-0.7069
-4.85005,0.4201,-0.7136
-4.82705,0.4233,-0.7099
-4.80405,0.5118,-0.6446
-4.78005,0.6565,-0.5287
-4.75705,0.7496,-0.4353
-4.73405,0.7212,-0.4164
-4.71005,0.6276,-0.4369
-4.68705,0.5803,-0.4364
-4.66405,0.6199,-0.4093
-4.64005,0.6958,-0.3894
-4.61705,0.7447,-0.398
-4.59405,0.7437,-0.4272
-4.57005,0.7147,-0.4554
-4.54705,0.7099,-0.4658
-4.52405,0.7576,-0.4539
-4.50005,0.829,-0.439
-4.47705,0.8864,-0.4541
-4.45405,0.9115,-0.4954
-4.43005,0.8801,-0.5181
-4.40705,0.7969,-0.5038
-4.38405,0.7429,-0.489
-4.36005,0.7935,-0.509
-4.33705,0.921,-0.5482
-4.31405,1.036,-0.5817
-4.29005,1.079,-0.6216
-4.26705,1.043,-0.6584
-4.24405,0.9691,-0.6406
-4.22005,0.9171,-0.5628
-4.19705,0.9114,-0.4779
-4.17405,0.9405,-0.4262
-4.15005,1.01,-0.424
-4.12705,1.134,-0.4913
-4.10405,1.289,-0.6135
-4.08005,1.441,-0.7045
-4.05705,1.607,-0.7014
-4.03405,1.82,-0.6505
-4.01005,2.023,-0.6265
-3.98705,2.096,-0.6426
-3.96405,2.009,-0.6637
-3.94005,1.867,-0.6558
-3.91705,1.819,-0.6139
-3.89405,1.922,-0.5685
-3.87005,2.07,-0.5624
-3.84705,2.104,-0.6056
-3.82405,2.0,-0.6625
-3.80005,1.878,-0.6821
-3.77705,1.853,-0.6465
-3.75405,1.912,-0.5991
-3.73005,1.959,-0.5872
-3.70705,1.972,-0.5998
-3.68405,2.003,-0.6097
-3.66005,2.094,-0.6381
-3.63705,2.228,-0.7248
-3.61405,2.35,-0.838
-3.59005,2.391,-0.878
-3.56705,2.294,-0.8081
-3.54405,2.098,-0.6965
-3.52005,1.936,-0.6018
-3.49705,1.897,-0.5349
-3.47405,1.932,-0.5254
-3.45005,1.933,-0.5974
-3.42705,1.834,-0.711
-3.40405,1.646,-0.8052
-3.38005,1.437,-0.8609
-3.35705,1.296,-0.8873
-3.33405,1.297,-0.8966
-3.31005,1.488,-0.9012
-3.28705,1.861,-0.9141
-3.26405,2.343,-0.9544
-3.24005,2.82,-1.062
-3.21705,3.226,-1.29
-3.19405,3.56,-1.629
-3.17005,3.783,-1.962
-3.14705,3.776,-2.161
-3.12405,3.51,-2.23
-3.10005,3.119,-2.275
-3.07705,2.736,-2.37
-3.05405,2.421,-2.526
-3.03005,2.235,-2.732
-3.00705,2.176,-2.952
-2.98405,2.164,-3.142
-2.96005,2.257,-3.266
-2.93705,2.733,-3.315
-2.91405,3.757,-3.274
-2.89005,5.094,-3.093
-2.86705,6.274,-2.757
-2.84405,6.91,-2.387
-2.82005,6.913,-2.105
-2.79705,6.522,-1.876
-2.77405,6.007,-1.616
-2.75005,5.413,-1.361
-2.72705,4.792,-1.194
-2.70405,4.323,-1.099
-2.68005,4.068,-0.992
-2.65705,3.986,-0.8397
-2.63405,4.124,-0.7016
-2.61005,4.428,-0.6186
-2.58705,4.603,-0.5483
-2.56405,4.457,-0.4582
-2.54005,4.135,-0.383
-2.51705,3.845,-0.3711
-2.49405,3.6,-0.4447
-2.47005,3.364,-0.5955
-2.44705,3.154,-0.806
-2.42405,2.979,-1.077
-2.40005,2.879,-1.404
-2.37705,2.88,-1.75
-2.35405,2.912,-2.076
-2.33005,2.927,-2.37
-2.30705,2.956,-2.629
-2.28405,3.028,-2.843
-2.26005,3.178,-3.011
-2.23705,3.451,-3.153
-2.21405,3.769,-3.271
-2.19005,3.972,-3.302
-2.16705,4.063,-3.156
-2.14405,4.168,-2.814
-2.12005,4.239,-2.383
-2.09705,4.071,-2.036
-2.07405,3.609,-1.88
-2.05005,3.026,-1.844
-2.02705,2.488,-1.785
-2.00405,2.053,-1.684
-1.98005,1.737,-1.63
-1.95705,1.528,-1.655
-1.93405,1.368,-1.714
-1.91005,1.216,-1.79
-1.88705,1.084,-1.905
-1.86405,0.998,-2.06
-1.84005,0.9936,-2.267
-1.81705,1.161,-2.581
-1.79405,1.611,-3.067
-1.77005,2.331,-3.789
-1.74705,3.124,-4.751
-1.72405,3.736,-5.77
-1.70005,4.111,-6.5
-1.67705,4.391,-6.667
-1.65405,4.625,-6.239
-1.63005,4.693,-5.416
-1.60705,4.579,-4.517
-1.58405,4.416,-3.777
-1.56005,4.271,-3.236
-1.53705,4.097,-2.861
-1.51405,3.839,-2.644
-1.49005,3.505,-2.609
-1.46705,3.15,-2.802
-1.44405,2.82,-3.214
-1.42005,2.572,-3.752
-1.39705,2.439,-4.322
-1.37405,2.375,-4.812
-1.35005,2.369,-5.12
-1.32705,2.568,-5.206
-1.30405,3.078,-5.007
-1.28005,3.742,-4.486
-1.25705,4.267,-3.874
-1.23405,4.516,-3.517
-1.21005,4.588,-3.494
-1.18705,4.659,-3.655
-1.16405,4.793,-3.922
-1.14005,4.898,-4.338
-1.11705,4.847,-4.875
-1.09405,4.631,-5.337
-1.07005,4.379,-5.499
-1.04705,4.214,-5.296
-1.02405,4.167,-4.844
-1.00005,4.228,-4.332
-0.97705,4.316,-3.918
-0.95405,4.283,-3.697
-0.93005,4.102,-3.809
-0.90705,3.912,-4.484
-0.88405,3.88,-5.743
-0.86005,4.125,-7.114
-0.83705,4.67,-7.914
-0.81405,5.405,-7.818
-0.79005,6.141,-6.955
-0.76705,6.72,-5.689
-0.74405,7.063,-4.473
-0.72005,7.164,-3.617
-0.69705,7.069,-3.138
-0.67405,6.825,-2.935
-0.65005,6.431,-2.944
-0.62705,5.877,-3.077
-0.60405,5.275,-3.174
-0.58005,4.823,-3.13
-0.55705,4.633,-3.023
-0.53405,4.633,-2.985
-0.51005,4.616,-2.966
-0.48705,4.398,-2.823
-0.46405,4.024,-2.61
-0.44005,3.706,-2.479
-0.41705,3.605,-2.423
-0.39405,3.752,-2.343
-0.37005,4.04,-2.243
-0.34705,4.264,-2.219
-0.32405,4.264,-2.319
-0.30005,4.03,-2.474
-0.27705,3.639,-2.484
-0.25405,3.167,-2.15
-0.23005,2.704,-1.55
-0.20705,2.329,-0.9936
-0.18405,2.053,-0.6731
-0.16005,1.857,-0.5396
-0.13705,1.761,-0.484
-0.11405,1.772,-0.4629
-0.09005,1.859,-0.4517
-0.06705,1.971,-0.4034
-0.04405,2.073,-0.3117
-0.02005,2.141,-0.2382
0.00295,2.13,-0.2265
0.02595,2.012,-0.2486
0.04995,1.845,-0.255
0.07295,1.718,-0.228
0.09595,1.659,-0.1825
0.11995,1.634,-0.1465
