#Energy,TDOS-UP,TDOS-DOWN
-5.457,392.8,-389.0
-5.434,0.7298,-0.2807
-5.41,0.8006,-0.2881
-5.387,0.9406,-0.319
-5.364,1.135,-0.3763
-5.34,1.298,-0.4476
-5.317,1.354,-0.4943
-5.294,1.336,-0.504
-5.27,1.335,-0.5105
-5.247,1.377,-0.5414
-5.224,1.412,-0.5905
-5.2,1.389,-0.6409
-5.177,1.328,-0.691
-5.154,1.284,-0.7557
-5.13,1.254,-0.8493
-5.107,1.197,-0.9551
-5.084,1.105,-1.026
-5.06,1.007,-1.041
-5.037,0.9325,-1.027
-5.014,0.8565,-1.013
-4.99,0.7385,-1.04
-4.967,0.6112,-1.126
-4.944,0.5579,-1.203
-4.92,0.5956,-1.168
-4.897,0.6362,-1.031
-4.874,0.5899,-0.9191
-4.85,0.4694,-0.9121
-4.827,0.3717,-0.9731
-4.804,0.3782,-1.011
-4.78,0.471,-0.9601
-4.757,0.548,-0.839
-4.734,0.5338,-0.7431
-4.71,0.4568,-0.7194
-4.687,0.4191,-0.7143
-4.664,0.5029,-0.6687
-4.64,0.6758,-0.5776
-4.617,0.8029,-0.476
-4.594,0.7918,-0.4204
-4.57,0.6894,-0.4317
-4.547,0.6112,-0.4578
-4.524,0.614,-0.4452
-4.5,0.6717,-0.4074
-4.477,0.7351,-0.3928
-4.454,0.7711,-0.4196
-4.43,0.7883,-0.4667
-4.407,0.8198,-0.5016
-4.384,0.8635,-0.4961
-4.36,0.8912,-0.461
-4.337,0.9023,-0.4536
-4.314,0.8987,-0.4877
-4.29,0.8578,-0.5124
-4.267,0.7998,-0.5149
-4.244,0.8032,-0.5276
-4.22,0.9031,-0.5564
-4.197,1.042,-0.5772
-4.174,1.132,-0.583
-4.15,1.13,-0.6028
-4.127,1.065,-0.6438
-4.104,0.9952,-0.6538
-4.08,0.9499,-0.5933
-4.057,0.9454,-0.4956
-4.034,1.016,-0.4281
-4.01,1.176,-0.4311
-3.987,1.384,-0.5125
-3.964,1.596,-0.6436
-3.94,1.811,-0.739
-3.917,2.019,-0.7355
-3.894,2.142,-0.676
-3.87,2.112,-0.6369
-3.847,1.968,-0.6376
-3.824,1.837,-0.651
-3.8,1.836,-0.6458
-3.777,1.963,-0.6182
-3.754,2.072,-0.595
-3.73,2.058,-0.6036
-3.707,1.972,-0.6407
-3.684,1.909,-0.6759
-3.66,1.9,-0.6746
-3.637,1.913,-0.6367
-3.614,1.91,-0.6108
-3.59,1.904,-0.6232
-3.567,1.945,-0.6417
-3.544,2.073,-0.6483
-3.52,2.267,-0.6853
-3.497,2.431,-0.7828
-3.474,2.464,-0.8741
-3.45,2.351,-0.8647
-3.427,2.181,-0.7648
-3.404,2.058,-0.6547
-3.38,2.028,-0.5766
-3.357,2.038,-0.5453
-3.334,1.961,-0.5806
-3.31,1.751,-0.67
-3.287,1.532,-0.7699
-3.264,1.449,-0.8617
-3.24,1.557,-0.9424
-3.217,1.865,-0.9838
-3.194,2.347,-0.9765
-3.17,2.872,-0.9681
-3.147,3.279,-1.011
-3.124,3.537,-1.138
-3.1,3.716,-1.398
-3.077,3.792,-1.776
-3.054,3.659,-2.118
-3.03,3.319,-2.282
-3.007,2.893,-2.315
-2.984,2.503,-2.346
-2.96,2.264,-2.433
-2.937,2.239,-2.579
-2.914,2.386,-2.775
-2.89,2.726,-2.967
-2.867,3.426,-3.093
-2.844,4.56,-3.176
-2.82,5.861,-3.245
-2.797,6.804,-3.213
-2.774,7.023,-2.992
-2.75,6.649,-2.658
-2.727,6.109,-2.389
-2.704,5.596,-2.22
-2.68,5.059,-1.986
-2.657,4.565,-1.606
-2.634,4.242,-1.244
-2.61,4.078,-1.082
-2.587,4.077,-1.074
-2.564,4.301,-1.035
-2.54,4.603,-0.8867
-2.517,4.657,-0.702
-2.494,4.357,-0.5574
-2.47,3.911,-0.4744
-2.447,3.517,-0.4749
-2.424,3.233,-0.5753
-2.4,3.053,-0.7372
-2.377,2.918,-0.9145
-2.354,2.755,-1.135
-2.33,2.597,-1.456
-2.307,2.553,-1.858
-2.284,2.658,-2.244
-2.26,2.823,-2.52
-2.237,2.921,-2.693
-2.214,2.942,-2.871
-2.19,3.015,-3.139
-2.167,3.248,-3.435
-2.144,3.589,-3.566
-2.12,3.859,-3.395
-2.097,3.98,-2.985
-2.074,4.05,-2.536
-2.05,4.085,-2.211
-2.027,3.97,-2.049
-2.004,3.698,-1.965
-1.98,3.354,-1.873
-1.957,2.973,-1.782
-1.934,2.56,-1.745
-1.91,2.159,-1.775
-1.887,1.81,-1.866
-1.864,1.519,-1.991
-1.84,1.282,-2.116
-1.817,1.108,-2.265
-1.794,1.002,-2.536
-1.77,0.9923,-3.037
-1.747,1.164,-3.802
-1.724,1.62,-4.755
-1.7,2.346,-5.707
-1.677,3.15,-6.394
-1.654,3.79,-6.594
-1.63,4.2,-6.236
-1.607,4.497,-5.456
-1.584,4.709,-4.544
-1.56,4.75,-3.767
-1.537,4.63,-3.229
-1.514,4.462,-2.917
-1.49,4.288,-2.784
-1.467,4.057,-2.777
-1.444,3.748,-2.917
-1.42,3.41,-3.267
-1.397,3.082,-3.791
-1.374,2.773,-4.371
-1.35,2.527,-4.889
-1.327,2.384,-5.212
-1.304,2.315,-5.264
-1.28,2.347,-5.04
-1.257,2.629,-4.541
-1.234,3.215,-3.914
-1.21,3.899,-3.473
-1.187,4.403,-3.397
-1.164,4.647,-3.582
-1.14,4.758,-3.863
-1.117,4.889,-4.222
-1.094,5.05,-4.722
-1.07,5.099,-5.257
-1.047,4.935,-5.527
-1.024,4.643,-5.342
-1.0,4.408,-4.84
-0.977,4.338,-4.313
-0.954,4.41,-3.923
-0.93,4.519,-3.688
-0.907,4.517,-3.668
-0.884,4.352,-4.057
-0.86,4.145,-4.995
-0.837,4.064,-6.258
-0.814,4.229,-7.306
-0.79,4.702,-7.688
-0.767,5.415,-7.319
-0.744,6.175,-6.375
-0.72,6.79,-5.197
-0.697,7.127,-4.182
-0.674,7.117,-3.521
-0.65,6.79,-3.163
-0.627,6.311,-3.036
-0.604,5.86,-3.095
-0.58,5.483,-3.211
-0.557,5.137,-3.232
-0.534,4.841,-3.154
-0.51,4.664,-3.088
-0.487,4.635,-3.047
-0.464,4.667,-2.924
-0.44,4.566,-2.714
-0.417,4.237,-2.548
-0.394,3.834,-2.485
-0.37,3.586,-2.443
-0.347,3.609,-2.362
-0.324,3.855,-2.304
-0.3,4.152,-2.35
-0.277,4.3,-2.466
-0.254,4.191,-2.476
-0.23,3.868,-2.182
-0.207,3.436,-1.622
-0.184,2.97,-1.068
-0.16,2.543,-0.718
-0.137,2.199,-0.5557
-0.114,1.919,-0.4795
-0.09,1.7,-0.4423
-0.067,1.603,-0.4402
-0.044,1.659,-0.4396
-0.02,1.808,-0.3875
0.003,1.968,-0.2939
0.026,2.104,-0.2302
0.05,2.196,-0.2307
0.073,2.16,-0.2541
0.096,1.956,-0.2483
0.12,1.7,-0.21
0.143,1.559,-0.1687
0.166,1.566,-0.1453
0.19,1.617,-0.1398
0.213,1.596,-0.1356
0.236,1.46,-0.1167
0.26,1.259,-0.08973
0.283,1.131,-0.07284
0.306,1.15,-0.06611
0.33,1.226,-0.05553
0.353,1.244,-0.03735
0.376,1.214,-0.01987
0.4,1.185,-0.0089
0.423,1.143,-0.00351
0.446,1.069,-0.00116
0.47,1.007,-0.00042
0.493,1.019,-0.00134
0.516,1.102,-0.00833
0.54,1.164,-0.03817
0.563,1.095,-0.1265
0.586,0.9181,-0.309
0.61,0.7927,-0.5774
0.633,0.7968,-0.88
0.656,0.8373,-1.179
0.68,0.8306,-1.466
0.703,0.8036,-1.73
0.726,0.8097,-1.953
0.75,0.8659,-2.127
0.773,0.9595,-2.268
0.796,1.037,-2.396
0.82,1.026,-2.51
0.843,0.9237,-2.633
0.866,0.8171,-2.798
0.89,0.7844,-3.0
0.913,0.8256,-3.231
0.936,0.8908,-3.515
0.96,0.9384,-3.841
0.983,0.9284,-4.157
1.006,0.8204,-4.421
1.03,0.639,-4.565
1.053,0.4928,-4.545
1.076,0.4747,-4.442
1.1,0.568,-4.366
1.123,0.6813,-4.306
1.146,0.7551,-4.178
1.17,0.7954,-3.958
1.193,0.8226,-3.664
1.216,0.8416,-3.295
1.24,0.8552,-2.914
1.263,0.865,-2.659
1.286,0.8632,-2.534
1.31,0.8382,-2.399
1.333,0.7865,-2.22
1.356,0.7167,-2.132
1.38,0.6413,-2.198
1.403,0.5739,-2.298
1.426,0.5261,-2.308
1.45,0.5143,-2.277
1.473,0.5641,-2.341
1.496,0.6659,-2.557
1.52,0.749,-2.842
1.543,0.7517,-3.084
1.566,0.6838,-3.322
1.59,0.6051,-3.689
1.613,0.5768,-4.15
1.636,0.6001,-4.502
1.66,0.6114,-4.667
1.683,0.5879,-4.734
1.706,0.5943,-4.792
1.73,0.6731,-4.9
1.753,0.7571,-5.14
1.776,0.7525,-5.557
1.8,0.6619,-6.012
1.823,0.5562,-6.13
1.846,0.4905,-5.597
1.87,0.506,-4.567
1.893,0.6063,-3.536
1.916,0.7226,-2.856
1.94,0.7796,-2.498
1.963,0.7462,-2.219
1.986,0.6276,-1.892
2.01,0.4766,-1.598
2.033,0.3695,-1.417
2.056,0.3459,-1.329
2.08,0.395,-1.344
2.103,0.4869,-1.496
2.126,0.5893,-1.73
2.15,0.6606,-1.931
2.173,0.6634,-2.005
2.196,0.598,-1.92
2.22,0.5184,-1.737
2.243,0.4863,-1.585
2.266,0.4986,-1.528
2.29,0.5109,-1.52
2.313,0.5151,-1.502
2.336,0.5493,-1.469
2.36,0.6325,-1.414
2.383,0.7054,-1.307
2.406,0.671,-1.175
2.43,0.5166,-1.112
2.453,0.3498,-1.153
2.476,0.2938,-1.239
2.5,0.3716,-1.309
2.523,0.4939,-1.327
2.546,0.5607,-1.262
2.57,0.5605,-1.128
2.593,0.5302,-0.9811
2.616,0.4726,-0.8696
2.64,0.4025,-0.8249
2.663,0.3761,-0.8439
2.686,0.3983,-0.896
2.71,0.4131,-0.9432
2.733,0.4142,-0.9492
2.756,0.4545,-0.9125
2.78,0.5417,-0.8799
2.803,0.6133,-0.8915
2.826,0.6206,-0.9449
2.85,0.5601,-1.016
2.873,0.444,-1.063
2.896,0.3179,-1.043
2.92,0.2595,-0.9586
2.943,0.2987,-0.834
2.966,0.38,-0.7098
2.99,0.4375,-0.6598
3.013,0.4681,-0.7255
3.036,0.4951,-0.8388
3.06,0.5132,-0.8745
3.083,0.5005,-0.7895
3.106,0.4527,-0.6681
3.13,0.3881,-0.6183
3.153,0.3212,-0.6558
3.176,0.2557,-0.7267
3.2,0.2042,-0.79
3.223,0.1963,-0.8184
3.246,0.2494,-0.7958
3.27,0.3344,-0.75
3.293,0.4071,-0.7257
3.316,0.4692,-0.7333
3.34,0.5395,-0.7597
3.363,0.5886,-0.7887
3.386,0.5655,-0.7897
3.41,0.4789,-0.7333
3.433,0.3933,-0.6422
3.456,0.3425,-0.5926
3.48,0.3048,-0.6254
3.503,0.2716,-0.677
3.526,0.2633,-0.6567
3.55,0.2656,-0.5654
3.573,0.2428,-0.4896
3.596,0.2138,-0.5028
3.62,0.221,-0.5832
3.643,0.2651,-0.6399
3.666,0.3325,-0.6395
3.69,0.4006,-0.6307
3.713,0.4114,-0.6355
3.736,0.3417,-0.624
3.76,0.2561,-0.5958
3.783,0.2298,-0.5968
3.806,0.2706,-0.6391
3.83,0.3265,-0.6676
3.853,0.3357,-0.64
3.876,0.2841,-0.5771
3.9,0.2255,-0.5161
3.923,0.2224,-0.4722
3.946,0.2679,-0.4519
3.97,0.3015,-0.4625
3.993,0.2995,-0.5032
4.016,0.2912,-0.5506
4.04,0.2951,-0.5599
4.063,0.304,-0.5067
4.086,0.3008,-0.4238
4.11,0.2721,-0.3655
4.133,0.2397,-0.3576
4.156,0.24,-0.3926
4.18,0.265,-0.4508
4.203,0.273,-0.5182
4.226,0.2453,-0.5653
4.25,0.2016,-0.5538
4.273,0.1712,-0.5032
4.296,0.172,-0.478
4.32,0.2058,-0.4883
4.343,0.2549,-0.4825
4.366,0.2873,-0.4373
4.39,0.2755,-0.3755
4.413,0.2262,-0.3191
4.436,0.1803,-0.2909
4.46,0.1722,-0.3074
4.483,0.2021,-0.3462
4.506,0.2439,-0.3629
4.53,0.274,-0.3432
4.553,0.2926,-0.3167
4.576,0.3122,-0.3184
4.6,0.336,-0.3501
4.623,0.3638,-0.3927
4.646,0.3984,-0.4275
4.67,0.4325,-0.4329
4.693,0.4455,-0.4019
4.716,0.4337,-0.3579
4.74,0.4304,-0.3231
4.763,0.473,-0.2952
4.786,0.5618,-0.2719
4.81,0.6692,-0.2682
4.833,0.778,-0.2897
4.856,0.8927,-0.3193
4.88,1.011,-0.3461
4.903,1.102,-0.3636
4.926,1.134,-0.3499
4.95,1.11,-0.2981
4.973,1.052,-0.2437
4.996,0.9752,-0.2311
5.02,0.9069,-0.2618
5.043,0.8893,-0.2942
5.066,0.9317,-0.3054
5.09,1.009,-0.3213
5.113,1.101,-0.3645
5.136,1.184,-0.4201
5.16,1.197,-0.4692
5.183,1.08,-0.5066
5.206,0.8741,-0.5382
5.23,0.6941,-0.5778
5.253,0.6012,-0.6309
5.276,0.587,-0.6967
5.3,0.6282,-0.7687
5.323,0.6835,-0.8189
5.346,0.7021,-0.8279
5.37,0.6562,-0.8232
5.393,0.5641,-0.8627
