#Energy,TDOS-UP,TDOS-DOWN
-5.53319,392.9,-389.1
-5.51019,0.7248,-0.2725
-5.48619,0.8135,-0.2807
-5.46319,0.9788,-0.3203
-5.44019,1.185,-0.3909
-5.41619,1.334,-0.4698
-5.39319,1.362,-0.5127
-5.37019,1.323,-0.5122
-5.34619,1.322,-0.5104
-5.32319,1.379,-0.5396
-5.30019,1.423,-0.5923
-5.27619,1.395,-0.6477
-5.25319,1.327,-0.7035
-5.23019,1.279,-0.7777
-5.20619,1.238,-0.8837
-5.18319,1.169,-0.9923
-5.16019,1.084,-1.046
-5.13619,1.008,-1.035
-5.11319,0.9439,-1.008
-5.09019,0.8469,-1.014
-5.06619,0.7008,-1.074
-5.04319,0.5766,-1.171
-5.02019,0.5545,-1.222
-4.99619,0.611,-1.152
-4.97319,0.6377,-1.003
-4.95019,0.5679,-0.9065
-4.92619,0.4454,-0.9298
-4.90319,0.3687,-1.01
-4.88019,0.392,-1.032
-4.85619,0.4728,-0.9419
-4.83319,0.5208,-0.8025
-4.81019,0.4963,-0.7202
-4.78619,0.4367,-0.7123
-4.76319,0.416,-0.7129
-4.74019,0.4967,-0.6656
-4.71619,0.6557,-0.5637
-4.69319,0.7735,-0.4569
-4.67019,0.7606,-0.4135
-4.64619,0.6617,-0.4328
-4.62319,0.5936,-0.4486
-4.60019,0.612,-0.4272
-4.57619,0.6804,-0.3969
-4.55319,0.7387,-0.3944
-4.53019,0.7555,-0.423
-4.50619,0.7453,-0.4606
-4.48319,0.7548,-0.4826
-4.46019,0.8014,-0.4726
-4.43619,0.8546,-0.4469
-4.41319,0.8926,-0.4512
-4.39019,0.9096,-0.4895
-4.36619,0.8784,-0.5149
-4.34319,0.8013,-0.5109
-4.32019,0.7623,-0.5073
-4.29619,0.8298,-0.5276
-4.27319,0.9648,-0.5586
-4.25019,1.075,-0.5803
-4.22619,1.105,-0.6089
-4.20319,1.059,-0.6494
-4.18019,0.9878,-0.6508
-4.15619,0.9394,-0.584
-4.13319,0.9278,-0.4913
-4.11019,0.9591,-0.4296
-4.08619,1.057,-0.425
-4.06319,1.219,-0.4914
-4.04019,1.404,-0.6159
-4.01619,1.587,-0.7163
-3.99319,1.789,-0.7206
-3.97019,1.997,-0.6657
-3.94619,2.117,-0.6313
-3.92319,2.074,-0.6389
-3.90019,1.928,-0.6582
-3.87619,1.82,-0.6541
-3.85319,1.859,-0.6192
-3.83019,2.005,-0.5812
-3.80619,2.097,-0.5781
-3.78319,2.05,-0.6172
-3.76019,1.937,-0.6665
-3.73619,1.873,-0.681
-3.71319,1.89,-0.6457
-3.69019,1.928,-0.6037
-3.66619,1.94,-0.5995
-3.64319,1.949,-0.6169
-3.62019,2.005,-0.627
-3.59619,2.131,-0.6547
-3.57319,2.295,-0.7421
-3.55019,2.415,-0.8515
-3.52619,2.399,-0.8797
-3.50319,2.243,-0.7995
-3.48019,2.06,-0.6854
-3.45619,1.964,-0.593
-3.43319,1.968,-0.5361
-3.41019,1.986,-0.5426
-3.38619,1.915,-0.6236
-3.36319,1.727,-0.7331
-3.34019,1.506,-0.8223
-3.31619,1.37,-0.8852
-3.29319,1.387,-0.9246
-3.27019,1.596,-0.9357
-3.24619,2.002,-0.9318
-3.22319,2.521,-0.9462
-3.20019,3.0,-1.012
-3.17619,3.356,-1.172
-3.15319,3.625,-1.466
-3.13019,3.801,-1.837
-3.10619,3.76,-2.123
-3.08319,3.469,-2.243
-3.06019,3.066,-2.278
-3.03619,2.673,-2.335
-3.01319,2.363,-2.45
-2.99019,2.215,-2.619
-2.96619,2.219,-2.826
-2.94319,2.311,-3.029
-2.92019,2.604,-3.171
-2.89619,3.348,-3.25
-2.87319,4.566,-3.281
-2.85019,5.883,-3.203
-2.82619,6.781,-2.94
-2.80319,6.982,-2.569
-2.78019,6.653,-2.267
-2.75619,6.157,-2.07
-2.73319,5.631,-1.839
-2.71019,5.049,-1.518
-2.68619,4.523,-1.232
-2.66319,4.186,-1.094
-2.64019,4.023,-1.042
-2.61619,4.051,-0.9513
-2.59319,4.309,-0.8076
