#Energy,TDOS-UP,TDOS-DOWN
-5.94507,394.9,-389.5
-5.92207,1.118,-0.3052
-5.89807,1.297,-0.4021
-5.87507,1.383,-0.5099
-5.85207,1.367,-0.5725
-5.82807,1.356,-0.5634
-5.80507,1.428,-0.5337
-5.78207,1.496,-0.5521
-5.75807,1.448,-0.6196
-5.73507,1.331,-0.6921
-5.71207,1.271,-0.7587
-5.68807,1.276,-0.8522
-5.66507,1.246,-0.9826
-5.64207,1.159,-1.095
-5.61807,1.077,-1.119
-5.59507,0.9988,-1.074
-5.57207,0.8773,-1.073
-5.54807,0.7252,-1.162
-5.52507,0.6195,-1.249
-5.50207,0.5978,-1.241
-5.47807,0.6109,-1.153
-5.45507,0.5899,-1.066
-5.43207,0.5228,-1.051
-5.40807,0.4616,-1.091
-5.38507,0.4461,-1.102
-5.36207,0.4466,-1.039
-5.33807,0.425,-0.9432
-5.31507,0.387,-0.8561
-5.29207,0.3516,-0.7888
-5.26807,0.3509,-0.7406
-5.24507,0.4101,-0.6874
-5.22207,0.4789,-0.6139
-5.19807,0.496,-0.5525
-5.17507,0.4991,-0.523
-5.15207,0.5353,-0.4971
-5.12807,0.5628,-0.4555
-5.10507,0.5544,-0.4087
-5.08207,0.5614,-0.3713
-5.05807,0.6179,-0.3564
-5.03507,0.6878,-0.3669
-5.01207,0.7191,-0.3845
-4.98807,0.7005,-0.3924
-4.96507,0.6491,-0.3963
-4.94207,0.5884,-0.4033
-4.91807,0.5665,-0.4112
-4.89507,0.6291,-0.4249
-4.87207,0.7456,-0.4554
-4.84807,0.8294,-0.4913
-4.82507,0.8389,-0.4972
-4.80207,0.801,-0.4552
-4.77807,0.7575,-0.3983
-4.75507,0.7298,-0.3919
-4.73207,0.7301,-0.4701
-4.70807,0.7757,-0.5858
-4.68507,0.865,-0.6575
-4.66207,0.9495,-0.663
-4.63807,0.9587,-0.6283
-4.61507,0.882,-0.5633
-4.59207,0.7948,-0.4782
-4.56807,0.769,-0.4153
-4.54507,0.8087,-0.4105
-4.52207,0.8814,-0.4525
