#Energy,TDOS-UP,TDOS-DOWN
-4.2937,2.066,-0.4529
-4.2707,2.15,-0.5326
-4.2477,2.174,-0.6862
-4.2237,2.232,-0.8077
-4.2007,2.356,-0.8366
-4.1777,2.444,-0.7925
-4.1537,2.408,-0.7117
-4.1307,2.245,-0.6153
-4.1077,2.009,-0.5287
-4.0837,1.775,-0.4918
-4.0607,1.623,-0.5363
-4.0377,1.584,-0.6423
-4.0137,1.6,-0.7367
-3.9907,1.583,-0.7689
-3.9677,1.53,-0.7557
-3.9437,1.487,-0.7346
-3.9207,1.449,-0.7185
-3.8977,1.378,-0.7097
-3.8737,1.283,-0.7255
-3.8507,1.189,-0.7906
-3.8277,1.088,-0.898
-3.8037,0.9922,-1.015
-3.7807,0.9326,-1.136
-3.7577,0.9026,-1.276
-3.7337,0.8873,-1.439
-3.7107,0.9161,-1.645
-3.6877,1.002,-1.908
-3.6637,1.129,-2.182
-3.6407,1.362,-2.409
-3.6177,1.803,-2.619
-3.5937,2.42,-2.911
-3.5707,3.038,-3.272
-3.5477,3.484,-3.581
-3.5237,3.715,-3.756
-3.5007,3.755,-3.754
-3.4777,3.556,-3.504
-3.4537,3.097,-3.007
-3.4307,2.57,-2.45
-3.4077,2.208,-2.048
-3.3837,2.024,-1.783
-3.3607,1.896,-1.526
-3.3377,1.807,-1.326
-3.3137,1.825,-1.285
-3.2907,1.904,-1.307
-3.2677,1.95,-1.225
-3.2437,2.056,-1.044
-3.2207,2.508,-0.8855
-3.1977,3.51,-0.7852
-3.1737,4.91,-0.6796
-3.1507,6.219,-0.5368
-3.1277,6.969,-0.3935
-3.1037,7.042,-0.2978
-3.0807,6.649,-0.2664
-3.0577,6.02,-0.2763
-3.0337,5.274,-0.2832
-3.0107,4.606,-0.2568
-2.9877,4.196,-0.2087
-2.9637,3.995,-0.1858
-2.9407,3.865,-0.2242
-2.9177,3.79,-0.3138
-2.8937,3.826,-0.4179
-2.8707,3.998,-0.5058
-2.8477,4.29,-0.5667
-2.8237,4.675,-0.6346
-2.8007,5.029,-0.7779
-2.7777,5.123,-1.015
-2.7537,4.887,-1.296
-2.7307,4.512,-1.598
-2.7077,4.185,-1.94
-2.6837,3.904,-2.252
-2.6607,3.612,-2.366
-2.6377,3.334,-2.227
-2.6137,3.145,-1.993
-2.5907,3.086,-1.838
-2.5677,3.16,-1.779
-2.5437,3.287,-1.759
-2.5207,3.333,-1.777
-2.4977,3.252,-1.874
-2.4737,3.124,-2.056
-2.4507,3.022,-2.266
-2.4277,2.925,-2.418
-2.4037,2.746,-2.415
-2.3807,2.452,-2.218
-2.3577,2.116,-1.919
-2.3337,1.841,-1.694
-2.3107,1.653,-1.638
-2.2877,1.501,-1.656
-2.2637,1.329,-1.587
-2.2407,1.155,-1.436
-2.2177,1.038,-1.376
-2.1937,0.9983,-1.468
-2.1707,1.051,-1.599
-2.1477,1.28,-1.675
-2.1237,1.758,-1.718
-2.1007,2.426,-1.774
-2.0777,3.093,-1.863
-2.0537,3.571,-2.008
-2.0307,3.838,-2.215
-2.0077,4.057,-2.446
-1.9837,4.315,-2.718
-1.9607,4.436,-3.189
-1.9377,4.32,-3.931
-1.9137,4.171,-4.809
-1.8907,4.165,-5.659
-1.8677,4.201,-6.32
-1.8437,4.078,-6.568
-1.8207,3.737,-6.266
-1.7977,3.321,-5.476
-1.7737,3.02,-4.398
-1.7507,2.866,-3.288
-1.7277,2.752,-2.427
-1.7037,2.603,-1.991
-1.6807,2.479,-1.944
-1.6577,2.514,-2.17
-1.6337,2.784,-2.559
-1.6107,3.236,-2.973
-1.5877,3.7,-3.35
-1.5637,3.957,-3.795
-1.5407,3.945,-4.374
-1.5177,3.854,-4.939
-1.4937,3.89,-5.256
-1.4707,4.046,-5.181
-1.4477,4.205,-4.796
-1.4237,4.287,-4.385
-1.4007,4.253,-4.171
-1.3777,4.105,-4.15
-1.3537,3.882,-4.282
-1.3307,3.644,-4.588
-1.3077,3.482,-4.935
-1.2837,3.474,-5.097
-1.2607,3.593,-5.107
-1.2377,3.694,-5.155
-1.2137,3.643,-5.205
-1.1907,3.474,-5.049
-1.1677,3.342,-4.699
-1.1437,3.377,-4.572
-1.1207,3.62,-5.204
-1.0977,4.082,-6.635
-1.0737,4.782,-8.117
-1.0507,5.631,-8.707
-1.0277,6.423,-8.103
-1.0037,7.044,-6.711
-0.9807,7.588,-5.18
-0.9577,8.136,-4.009
-0.9337,8.496,-3.307
-0.9107,8.31,-2.909
-0.8877,7.478,-2.729
-0.8637,6.363,-2.763
-0.8407,5.466,-2.87
-0.8177,4.973,-2.887
-0.7937,4.694,-2.832
-0.7707,4.379,-2.802
-0.7477,4.017,-2.816
-0.7237,3.797,-2.815
-0.7007,3.832,-2.707
-0.6777,4.057,-2.491
-0.6537,4.301,-2.307
-0.6307,4.394,-2.219
-0.6077,4.223,-2.161
-0.5837,3.795,-2.094
-0.5607,3.273,-2.058
-0.5377,2.865,-2.089
-0.5137,2.64,-2.172
-0.4907,2.52,-2.239
-0.4677,2.415,-2.221
-0.4437,2.303,-2.055
-0.4207,2.166,-1.728
-0.3977,2.004,-1.325
-0.3737,1.895,-0.9588
-0.3507,1.912,-0.6766
-0.3277,2.002,-0.4726
-0.3037,2.06,-0.3412
-0.2807,2.062,-0.2784
-0.2577,2.034,-0.261
-0.2337,1.967,-0.2608
-0.2107,1.869,-0.2619
-0.1877,1.792,-0.2505
-0.1637,1.741,-0.2147
-0.1407,1.675,-0.1651
-0.1177,1.6,-0.1312
-0.0937,1.545,-0.1248
-0.0707,1.5,-0.1261
-0.0477,1.444,-0.1138
-0.0237,1.415,-0.09086
-0.0007,1.449,-0.07224
0.0223,1.489,-0.06096
0.0463,1.453,-0.04815
0.0693,1.343,-0.03085
0.0923,1.228,-0.01561
0.1163,1.143,-0.00661
0.1393,1.065,-0.00242
0.1623,0.9847,-0.00071
0.1863,0.9565,-0.00015
0.2093,1.029,-2e-05
0.2323,1.174,-0.0
0.2563,1.276,-0.0
0.2793,1.237,-0.0
0.3023,1.089,-0.0
0.3263,0.9408,-1e-05
0.3493,0.8655,-0.00011
0.3723,0.8856,-0.00109
0.3963,0.9729,-0.00783
0.4193,1.05,-0.03918
0.4423,1.067,-0.1393
0.4663,1.036,-0.3614
0.4893,0.9732,-0.7142
0.5123,0.8655,-1.135
0.5363,0.718,-1.541
0.5593,0.5797,-1.9
0.5823,0.5353,-2.217
0.6063,0.6601,-2.485
0.6293,0.9253,-2.693
0.6523,1.174,-2.87
0.6763,1.263,-3.054
0.6993,1.184,-3.266
0.7223,0.9977,-3.533
0.7463,0.7814,-3.902
0.7693,0.6274,-4.351
0.7923,0.588,-4.716
0.8163,0.6423,-4.784
0.8393,0.7348,-4.498
0.8623,0.8154,-4.079
0.8863,0.8581,-3.837
0.9093,0.8562,-3.859
0.9323,0.8127,-3.983
0.9563,0.7505,-4.051
0.9793,0.7028,-4.042
1.0023,0.6721,-3.956
1.0263,0.6245,-3.729
1.0493,0.5672,-3.367
1.0723,0.5763,-2.995
1.0963,0.6769,-2.711
1.1193,0.7971,-2.507
1.1423,0.8806,-2.333
1.1663,0.9191,-2.168
1.1893,0.8973,-2.071
1.2123,0.8251,-2.101
1.2363,0.7584,-2.164
1.2593,0.7199,-2.144
1.2823,0.6893,-2.094
1.3063,0.6614,-2.107
1.3293,0.6344,-2.189
1.3523,0.5893,-2.341
1.3763,0.5217,-2.543
1.3993,0.465,-2.717
1.4223,0.4759,-2.87
1.4463,0.5823,-3.115
1.4693,0.7253,-3.403
1.4923,0.7908,-3.573
1.5163,0.7347,-3.671
1.5393,0.6212,-3.851
1.5623,0.5411,-4.103
1.5863,0.543,-4.311
1.6093,0.6075,-4.425
1.6323,0.6612,-4.539
1.6563,0.6566,-4.817
1.6793,0.6322,-5.31
1.7023,0.6472,-5.836
1.7263,0.6776,-5.992
1.7493,0.6531,-5.508
1.7723,0.5832,-4.615
1.7963,0.5411,-3.756
1.8193,0.5445,-3.128
1.8423,0.5607,-2.71
1.8663,0.5833,-2.427
1.8893,0.6151,-2.209
1.9123,0.627,-2.075
1.9363,0.5876,-2.075
1.9593,0.5142,-2.177
1.9823,0.4559,-2.275
2.0063,0.4332,-2.279
2.0293,0.4259,-2.186
2.0523,0.4158,-2.075
2.0763,0.4109,-2.003
2.0993,0.4259,-1.956
2.1223,0.4692,-1.897
2.1463,0.5376,-1.821
2.1693,0.5961,-1.764
2.1923,0.6009,-1.734
2.2163,0.5586,-1.659
2.2393,0.5206,-1.524
2.2623,0.5189,-1.444
2.2863,0.534,-1.442
2.3093,0.5153,-1.405
2.3323,0.4384,-1.295
2.3563,0.3506,-1.194
2.3793,0.3329,-1.171
2.4023,0.4097,-1.209
2.4263,0.5043,-1.254
2.4493,0.5184,-1.278
2.4723,0.4545,-1.283
2.4963,0.3922,-1.262
2.5193,0.3682,-1.212
2.5423,0.3671,-1.175
2.5663,0.3832,-1.181
2.5893,0.4169,-1.199
2.6123,0.4417,-1.183
2.6363,0.4148,-1.148
2.6593,0.3313,-1.138
2.6823,0.2479,-1.14
2.7063,0.2306,-1.11
2.7293,0.2853,-1.054
2.7523,0.3445,-1.016
2.7763,0.3446,-1.028
2.7993,0.3084,-1.05
2.8223,0.3133,-1.031
2.8463,0.3779,-1.016
2.8693,0.4355,-1.102
2.8923,0.4371,-1.268
2.9163,0.4075,-1.356
2.9393,0.3719,-1.267
2.9623,0.3217,-1.056
2.9863,0.2743,-0.8345
3.0093,0.2707,-0.6832
3.0323,0.3083,-0.645
3.0563,0.3368,-0.7201
3.0793,0.3234,-0.8399
3.1023,0.2915,-0.8928
3.1263,0.2774,-0.8268
3.1493,0.2761,-0.6948
3.1723,0.2655,-0.5733
3.1963,0.2414,-0.4925
3.2193,0.2118,-0.4588
3.2423,0.1924,-0.486
3.2663,0.1994,-0.5561
3.2893,0.2294,-0.6055
3.3123,0.264,-0.6141
3.3363,0.2849,-0.6304
3.3593,0.2806,-0.675
3.3823,0.2582,-0.7228
3.4063,0.241,-0.7682
3.4293,0.2368,-0.7899
3.4523,0.2409,-0.7325
3.4763,0.2654,-0.6229
3.4993,0.3234,-0.5704
3.5223,0.3888,-0.6128
3.5463,0.4103,-0.6724
3.5693,0.3725,-0.6587
3.5923,0.3198,-0.5649
3.6163,0.3125,-0.4558
3.6393,0.3728,-0.3848
3.6623,0.472,-0.3551
3.6863,0.55,-0.3484
3.7093,0.5708,-0.361
3.7323,0.5701,-0.3937
3.7563,0.6166,-0.4125
3.7793,0.7442,-0.3875
3.8023,0.9299,-0.3599
3.8263,1.085,-0.3866
3.8493,1.119,-0.4461
3.8723,1.048,-0.4689
3.8963,0.9689,-0.4277
3.9193,0.9232,-0.3517
3.9423,0.9023,-0.2933
3.9663,0.9156,-0.285
3.9893,0.9949,-0.3032
4.0123,1.143,-0.3124
4.0363,1.295,-0.3285
4.0593,1.354,-0.3814
4.0823,1.292,-0.4564
4.1063,1.15,-0.5222
4.1293,0.9808,-0.5717
4.1523,0.8366,-0.6193
4.1763,0.7571,-0.6903
4.1993,0.7161,-0.7887
4.2223,0.6526,-0.8628
4.2463,0.5674,-0.8541
4.2693,0.5268,-0.7819
4.2923,0.563,-0.7202
4.3163,0.6217,-0.7057
4.3393,0.634,-0.727
4.3623,0.5983,-0.7648
4.3863,0.5671,-0.7976
4.4093,0.5839,-0.8039
4.4323,0.6437,-0.7818
4.4563,0.7304,-0.7654
4.4793,0.8499,-0.8105
4.5023,0.9608,-0.9241
4.5263,0.97,-1.036
4.5493,0.8593,-1.102
4.5723,0.7171,-1.143
4.5963,0.633,-1.168
4.6193,0.6228,-1.175
4.6423,0.6291,-1.199
4.6663,0.5759,-1.248
4.6893,0.4595,-1.284
4.7123,0.349,-1.297
4.7363,0.292,-1.258
4.7593,0.2883,-1.126
4.7823,0.3367,-0.9424
4.8063,0.4333,-0.7961
4.8293,0.5352,-0.6966
4.8523,0.5887,-0.6062
4.8763,0.5875,-0.5243
4.8993,0.5704,-0.5018
4.9223,0.5641,-0.5905
4.9463,0.548,-0.7502
4.9693,0.5025,-0.8472
4.9923,0.4581,-0.8095
5.0163,0.451,-0.7213
5.0393,0.473,-0.7183
5.0623,0.4979,-0.8454
5.0863,0.5134,-1.022
5.1093,0.5184,-1.115
5.1323,0.5132,-1.036
5.1563,0.4973,-0.8016
5.1793,0.4685,-0.5254
5.2023,0.4175,-0.3397
5.2263,0.35,-0.2842
5.2493,0.3097,-0.3096
5.2723,0.3267,-0.3518
5.2963,0.3664,-0.378
5.3193,0.3741,-0.396
5.3423,0.3443,-0.4211
5.3663,0.3188,-0.4417
5.3893,0.3336,-0.4494
5.4123,0.3949,-0.4533
5.4363,0.4923,-0.4441
5.4593,0.6043,-0.4078
5.4823,0.7036,-0.3595
5.5063,0.7703,-0.32
5.5293,0.7987,-0.2985
5.5523,0.8034,-0.3094
5.5763,0.8014,-0.3502
5.5993,0.7858,-0.3684
5.6223,0.7422,-0.3209
5.6463,0.6803,-0.2394
5.6693,0.6335,-0.1721
5.6923,0.6258,-0.1249
5.7163,0.636,-0.09895
5.7393,0.6137,-0.1143
5.7623,0.5587,-0.1719
5.7863,0.5371,-0.2315
5.8093,0.572,-0.2526
5.8323,0.6098,-0.2348
5.8563,0.6193,-0.1979
5.8793,0.6127,-0.1603
5.9023,0.5793,-0.1485
5.9263,0.5164,-0.1837
5.9493,0.4832,-0.25
5.9723,0.5363,-0.3028
5.9963,0.6531,-0.3178
6.0193,0.7577,-0.3125
6.0423,0.7984,-0.3208
6.0663,0.7747,-0.3611
6.0893,0.7077,-0.428
6.1123,0.6268,-0.5223
6.1363,0.5646,-0.6616
6.1593,0.5275,-0.8306
6.1823,0.5069,-0.9725
6.2063,0.4954,-1.054
6.2293,0.4666,-1.091
6.2523,0.4054,-1.112
6.2763,0.3407,-1.128
6.2993,0.2998,-1.13
6.3223,0.2877,-1.09
6.3463,0.3087,-0.9849
6.3693,0.3564,-0.8139
6.3923,0.3963,-0.6023
6.4163,0.3942,-0.4127
6.4393,0.361,-0.3152
6.4623,0.3259,-0.3274
6.4863,0.2893,-0.3955
6.5093,0.2549,-0.4449
6.5323,0.2532,-0.4554
6.5563,0.2903,-0.4741
6.5793,0.3274,-0.5472
6.6023,0.3363,-0.6687
6.6263,0.3235,-0.8311
6.6493,0.296,-1.049
6.6723,0.2526,-1.255
6.6963,0.2111,-1.281
6.7193,0.2033,-1.055
6.7423,0.2399,-0.7102
6.7663,0.309,-0.443
6.7893,0.3791,-0.3308
6.8123,0.3895,-0.3117
6.8363,0.3157,-0.2896
6.8593,0.2233,-0.2245
6.8823,0.1797,-0.1447
6.9063,0.1818,-0.09539
6.9293,0.2021,-0.09561
6.9523,0.2276,-0.1439
6.9763,0.2531,-0.2231
6.9993,0.2855,-0.3034
7.0223,0.3331,-0.3732
7.0463,0.3731,-0.4413
7.0693,0.3615,-0.4981
7.0923,0.2836,-0.5161
7.1163,0.1795,-0.4996
7.1393,0.1068,-0.4984
7.1623,0.08127,-0.5389
7.1863,0.07095,-0.5796
7.2093,0.04978,-0.5856
7.2323,0.02546,-0.5804
7.2563,0.01685,-0.5844
7.2793,0.03617,-0.5834
7.3023,0.08516,-0.5633
7.3263,0.1372,-0.5123
7.3493,0.1463,-0.4106
7.3723,0.1059,-0.2745
7.3963,0.06256,-0.159
7.4193,0.05287,-0.09045
7.4423,0.06568,-0.05689
7.4663,0.07251,-0.04582
7.4893,0.07451,-0.05019
7.5123,0.09996,-0.06164
7.5363,0.1513,-0.07305
7.5593,0.1847,-0.07651
7.5823,0.1622,-0.07523
7.6063,0.1006,-0.09838
7.6293,0.04378,-0.1754
7.6523,0.01326,-0.2967
7.6763,0.00279,-0.4168
7.6993,0.00071,-0.4888
7.7223,0.00248,-0.4805
7.7463,0.01243,-0.3877
7.7693,0.04201,-0.2574
7.7923,0.09441,-0.1549
7.8163,0.141,-0.09748
7.8393,0.1399,-0.06937
