#Energy,TDOS-UP,TDOS-DOWN
-6.06186,396.1,-389.7
-6.03886,1.282,-0.3806
-6.01486,1.377,-0.4884
-5.99186,1.399,-0.5664
-5.96886,1.42,-0.5805
-5.94486,1.477,-0.5587
-5.92186,1.496,-0.5659
-5.89886,1.416,-0.6225
-5.87486,1.311,-0.6958
-5.85186,1.287,-0.7648
-5.82886,1.313,-0.8492
-5.80486,1.273,-0.9682
-5.78186,1.158,-1.093
-5.75886,1.052,-1.151
-5.73486,0.9719,-1.13
-5.71186,0.8671,-1.123
-5.68886,0.7444,-1.192
-5.66486,0.6552,-1.257
-5.64186,0.6089,-1.23
-5.61886,0.5794,-1.142
-5.59486,0.5493,-1.09
-5.57186,0.5163,-1.111
-5.54886,0.4885,-1.141
-5.52486,0.4644,-1.106
-5.50186,0.4332,-1.017
-5.47886,0.399,-0.9399
-5.45486,0.3673,-0.8888
-5.43186,0.3408,-0.8289
-5.40886,0.3505,-0.7399
-5.38486,0.4124,-0.6392
-5.36186,0.4687,-0.5696
-5.33886,0.4684,-0.5536
-5.31486,0.4561,-0.5559
-5.29186,0.4831,-0.5279
-5.26886,0.5213,-0.4631
-5.24486,0.5405,-0.3921
-5.22186,0.5615,-0.3481
-5.19886,0.6029,-0.3434
-5.17486,0.6555,-0.3614
-5.15186,0.6955,-0.3762
-5.12886,0.6952,-0.3825
-5.10486,0.6493,-0.385
-5.08186,0.5882,-0.3845
-5.05886,0.5562,-0.3972
-5.03486,0.5856,-0.4315
-5.01186,0.6712,-0.4618
-4.98886,0.7646,-0.4743
-4.96486,0.8109,-0.4733
-4.94186,0.7937,-0.4391
-4.91886,0.7496,-0.3787
-4.89486,0.7242,-0.371
-4.87186,0.7253,-0.46
-4.84886,0.7464,-0.576
-4.82486,0.7968,-0.6399
-4.80186,0.876,-0.6569
-4.77886,0.9334,-0.6433
-4.75486,0.9054,-0.5756
-4.73186,0.8129,-0.4729
-4.70886,0.7428,-0.4108
-4.68486,0.7381,-0.4165
-4.66186,0.7839,-0.4474
-4.63886,0.8635,-0.4823
-4.61486,0.9717,-0.5371
-4.59186,1.08,-0.5981
-4.56886,1.128,-0.6328
-4.54486,1.082,-0.6372
-4.52186,1.004,-0.628
-4.49886,1.026,-0.6207
-4.47486,1.217,-0.6207
-4.45186,1.514,-0.6194
-4.42886,1.783,-0.5978
-4.40486,1.921,-0.5539
-4.38186,1.926,-0.5268
-4.35886,1.893,-0.5583
-4.33486,1.912,-0.6245
-4.31186,1.995,-0.6571
-4.28886,2.067,-0.6377
-4.26486,2.043,-0.6075
-4.24186,1.96,-0.5826
-4.21886,1.938,-0.5392
-4.19486,2.008,-0.4851
-4.17186,2.072,-0.4877
-4.14886,2.086,-0.592
-4.12486,2.141,-0.7409
-4.10186,2.282,-0.8338
-4.07886,2.422,-0.8331
-4.05486,2.447,-0.7684
-4.03186,2.318,-0.6773
-4.00886,2.086,-0.5823
-3.98486,1.843,-0.5089
-3.96186,1.666,-0.499
-3.93886,1.595,-0.5723
-3.91486,1.612,-0.6831
-3.89186,1.637,-0.7603
-3.86886,1.629,-0.7807
-3.84486,1.597,-0.7675
-3.82186,1.533,-0.7453
-3.79886,1.414,-0.7267
-3.77486,1.275,-0.7288
-3.75186,1.175,-0.7728
-3.72886,1.106,-0.8593
-3.70486,1.032,-0.9668
-3.68186,0.9683,-1.091
-3.65886,0.9587,-1.246
-3.63486,1.02,-1.433
-3.61186,1.141,-1.645
-3.58886,1.302,-1.874
-3.56486,1.547,-2.102
-3.54186,1.981,-2.304
-3.51886,2.605,-2.491
-3.49486,3.221,-2.726
-3.47186,3.619,-3.039
-3.44886,3.778,-3.354
-3.42486,3.728,-3.58
-3.40186,3.419,-3.672
-3.37886,2.92,-3.572
-3.35486,2.461,-3.233
-3.33186,2.156,-2.737
-3.30886,1.948,-2.283
-3.28486,1.808,-1.971
-3.26186,1.792,-1.71
-3.23886,1.901,-1.462
-3.21486,2.021,-1.33
-3.19186,2.131,-1.31
-3.16886,2.467,-1.261
-3.14486,3.315,-1.119
-3.12186,4.632,-0.9523
-3.09886,5.998,-0.8277
-3.07486,6.896,-0.7175
-3.05186,7.077,-0.5844
-3.02886,6.731,-0.4571
-3.00486,6.161,-0.3693
-2.98186,5.462,-0.3124
-2.95886,4.73,-0.2696
-2.93486,4.195,-0.238
-2.91186,3.948,-0.2226
-2.88886,3.888,-0.2296
-2.86486,3.909,-0.2609
-2.84186,3.962,-0.3173
-2.81886,4.041,-0.3964
-2.79486,4.178,-0.4782
-2.77186,4.383,-0.5441
-2.74886,4.577,-0.6236
-2.72486,4.627,-0.778
-2.70186,4.5,-1.037
-2.67886,4.355,-1.379
-2.65486,4.311,-1.779
-2.63186,4.24,-2.2
-2.60886,3.999,-2.534
-2.58486,3.643,-2.639
-2.56186,3.334,-2.491
-2.53886,3.166,-2.224
-2.51486,3.163,-1.997
-2.49186,3.287,-1.876
-2.46886,3.395,-1.867
-2.44486,3.364,-1.97
-2.42186,3.245,-2.165
-2.39886,3.14,-2.366
-2.37486,3.043,-2.457
-2.35186,2.877,-2.361
-2.32886,2.608,-2.111
-2.30486,2.276,-1.831
-2.28186,1.966,-1.662
-2.25886,1.734,-1.644
-2.23486,1.569,-1.67
-2.21186,1.414,-1.596
-2.18886,1.24,-1.461
-2.16486,1.091,-1.421
-2.14186,1.009,-1.509
-2.11886,0.9996,-1.617
-2.09486,1.112,-1.686
-2.07186,1.452,-1.737
-2.04886,2.051,-1.796
-2.02486,2.773,-1.91
-2.00186,3.389,-2.124
-1.97886,3.764,-2.398
-1.95486,3.992,-2.665
-1.93186,4.246,-3.01
-1.90886,4.459,-3.62
-1.88486,4.441,-4.501
-1.86186,4.271,-5.454
-1.83886,4.18,-6.24
-1.81486,4.19,-6.627
-1.79186,4.143,-6.456
-1.76886,3.905,-5.766
-1.74486,3.505,-4.763
-1.72186,3.112,-3.695
-1.69886,2.861,-2.787
-1.67486,2.731,-2.211
-1.65186,2.627,-2.007
-1.62886,2.519,-2.114
-1.60486,2.486,-2.456
-1.58186,2.657,-2.904
-1.55886,3.067,-3.322
-1.53486,3.585,-3.733
-1.51186,3.971,-4.241
-1.48886,4.065,-4.793
-1.46486,3.973,-5.19
-1.44186,3.943,-5.226
-1.41886,4.074,-4.869
-1.39486,4.261,-4.375
-1.37186,4.374,-4.061
-1.34886,4.356,-3.999
-1.32486,4.219,-4.099
-1.30186,4.012,-4.357
-1.27886,3.787,-4.744
-1.25486,3.615,-5.056
-1.23186,3.583,-5.176
-1.20886,3.691,-5.22
-1.18486,3.795,-5.24
-1.16186,3.738,-5.097
-1.13886,3.546,-4.723
-1.11486,3.4,-4.361
-1.09186,3.442,-4.51
-1.06886,3.702,-5.533
-1.04486,4.176,-7.138
-1.02186,4.867,-8.405
-0.99886,5.688,-8.578
-0.97486,6.444,-7.652
-0.95186,7.023,-6.153
-0.92886,7.501,-4.697
-0.90486,7.975,-3.681
-0.88186,8.288,-3.109
-0.85886,8.08,-2.817
-0.83486,7.228,-2.75
-0.81186,6.121,-2.847
-0.78886,5.287,-2.931
-0.76486,4.883,-2.903
-0.74186,4.689,-2.839
-0.71886,4.436,-2.831
-0.69486,4.082,-2.865
-0.67186,3.802,-2.827
-0.64886,3.759,-2.644
-0.62486,3.946,-2.419
-0.60186,4.211,-2.29
-0.57886,4.371,-2.227
-0.55486,4.296,-2.148
-0.53186,3.948,-2.077
-0.50886,3.433,-2.081
-0.48486,2.949,-2.168
-0.46186,2.626,-2.278
-0.43886,2.445,-2.316
-0.41486,2.331,-2.185
-0.39186,2.24,-1.854
-0.36886,2.167,-1.426
-0.34486,2.082,-1.039
-0.32186,1.966,-0.7572
-0.29886,1.901,-0.5671
-0.27486,1.968,-0.4278
-0.25186,2.084,-0.325
-0.22886,2.105,-0.2682
-0.20486,2.021,-0.2517
-0.18186,1.914,-0.2547
-0.15886,1.828,-0.2591
-0.13486,1.772,-0.2475
-0.11186,1.742,-0.2085
-0.08886,1.705,-0.1583
-0.06486,1.645,-0.1288
-0.04186,1.581,-0.1259
-0.01886,1.507,-0.1258
0.00514,1.402,-0.1104
0.02814,1.32,-0.08689
0.05114,1.339,-0.07006
0.07514,1.42,-0.05966
0.09814,1.44,-0.04602
0.12114,1.369,-0.02829
0.14514,1.269,-0.01379
0.16814,1.169,-0.00569
0.19114,1.072,-0.00202
0.21514,0.994,-0.00057
0.23814,0.9543,-0.00012
0.26114,0.9582,-2e-05
0.28514,1.011,-0.0
0.30814,1.121,-0.0
0.33114,1.238,-0.0
0.35514,1.247,-1e-05
0.37814,1.11,-0.00014
0.40114,0.9318,-0.00139
0.42514,0.8323,-0.00944
0.44814,0.8401,-0.04507
0.47114,0.8988,-0.1534
0.49514,0.9561,-0.3831
0.51814,0.9954,-0.7327
0.54114,1.006,-1.137
0.56514,0.9923,-1.522
0.58814,0.9562,-1.862
0.61114,0.8506,-2.163
0.63514,0.6666,-2.419
0.65814,0.5105,-2.614
0.68114,0.5102,-2.776
0.70514,0.6993,-2.943
0.72814,0.9937,-3.136
0.75114,1.224,-3.37
0.77514,1.249,-3.687
0.79814,1.082,-4.097
0.82114,0.8547,-4.483
0.84514,0.6909,-4.655
0.86814,0.6343,-4.52
0.89114,0.655,-4.214
0.91514,0.696,-4.0
0.93814,0.7116,-3.991
0.96114,0.7005,-4.081
0.98514,0.7129,-4.131
1.00814,0.7792,-4.102
1.03114,0.846,-3.999
1.05514,0.842,-3.785
1.07814,0.7733,-3.437
1.10114,0.6871,-3.052
1.12514,0.5992,-2.752
1.14814,0.5319,-2.554
1.17114,0.5386,-2.388
1.19514,0.6297,-2.204
1.21814,0.7495,-2.074
1.24114,0.8463,-2.103
1.26514,0.8959,-2.204
1.28814,0.8734,-2.197
1.31114,0.7839,-2.112
1.33514,0.6936,-2.103
1.35814,0.6695,-2.212
1.38114,0.7096,-2.391
1.40514,0.7397,-2.581
1.42814,0.6877,-2.739
1.45114,0.5771,-2.909
1.47514,0.4909,-3.184
1.49814,0.4577,-3.493
1.52114,0.4554,-3.689
1.54514,0.4918,-3.81
1.56814,0.594,-3.979
1.59114,0.7251,-4.197
1.61514,0.7846,-4.383
1.63814,0.7267,-4.504
1.66114,0.6142,-4.652
1.68514,0.5325,-4.986
1.70814,0.5223,-5.524
1.73114,0.5802,-5.994
1.75514,0.6486,-5.957
1.77814,0.6547,-5.276
1.80114,0.6121,-4.331
1.82514,0.5964,-3.53
1.84814,0.6162,-2.954
1.87114,0.6132,-2.551
1.89514,0.5741,-2.276
1.91814,0.5408,-2.08
1.94114,0.5256,-1.965
1.96514,0.52,-1.974
1.98814,0.5464,-2.074
2.01114,0.5989,-2.167
2.03514,0.6056,-2.185
2.05814,0.5353,-2.131
2.08114,0.4594,-2.049
2.10514,0.454,-1.977
2.12814,0.4969,-1.913
2.15114,0.4948,-1.838
2.17514,0.4233,-1.741
2.19814,0.3749,-1.655
2.22114,0.4152,-1.64
2.24514,0.4938,-1.654
2.26814,0.5412,-1.582
2.29114,0.5509,-1.455
2.31514,0.5383,-1.396
2.33814,0.5109,-1.379
2.36114,0.493,-1.295
2.38514,0.5049,-1.156
2.40814,0.5246,-1.073
2.43114,0.5034,-1.103
2.45514,0.4237,-1.196
2.47814,0.3379,-1.257
2.50114,0.32,-1.247
2.52514,0.3831,-1.194
2.54814,0.4697,-1.151
2.57114,0.5129,-1.139
2.59514,0.4939,-1.133
2.61814,0.4443,-1.124
2.64114,0.4036,-1.132
2.66514,0.3826,-1.137
2.68814,0.3733,-1.097
2.71114,0.3793,-1.031
2.73514,0.4088,-0.9896
2.75814,0.434,-0.975
2.78114,0.3979,-0.9578
2.80514,0.3012,-0.95
2.82814,0.2279,-0.9779
2.85114,0.2408,-1.011
2.87514,0.3112,-0.9867
2.89814,0.3629,-0.921
2.92114,0.3484,-0.9137
2.94514,0.2989,-1.016
2.96814,0.297,-1.147
2.99114,0.3611,-1.192
3.01514,0.4086,-1.121
3.03814,0.382,-0.9877
3.06114,0.3314,-0.8653
3.08514,0.3211,-0.7859
3.10814,0.3353,-0.7479
3.13114,0.3286,-0.7502
3.15514,0.3063,-0.7926
3.17814,0.305,-0.8595
3.20114,0.3337,-0.9103
3.22514,0.3576,-0.8923
3.24814,0.3376,-0.7825
3.27114,0.281,-0.6211
3.29514,0.2365,-0.4811
3.31814,0.2368,-0.4124
3.34114,0.259,-0.4274
3.36514,0.2576,-0.5037
3.38814,0.2288,-0.6072
3.41114,0.2047,-0.7134
3.43514,0.1959,-0.7671
3.45814,0.1928,-0.7137
3.48114,0.2056,-0.6074
3.50514,0.2428,-0.5544
3.52814,0.2778,-0.5807
3.55114,0.2855,-0.6449
3.57514,0.2707,-0.6861
3.59814,0.2504,-0.6552
3.62114,0.2427,-0.5723
3.64514,0.2656,-0.495
3.66814,0.3259,-0.4389
3.69114,0.3943,-0.41
3.71514,0.4107,-0.441
3.73814,0.3594,-0.5217
